Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[255, 255, 0]",0,10,0.4086275529989507,1,3
"[0, 0, 255]",0,35,0.4729033720068401,1,3
"[255, 0, 0]",0,10,0.4446234789938899,1,3
"[0, 0, 255]",2,25,0.526788333998411,1,3
"[0, 0, 255]",0,15,0.49001545801002067,1,3
"[255, 255, 0]",0,15,0.4385383879998699,1,3
"[255, 255, 0]",0,10,0.4743648529984057,1,3
"[255, 0, 0]",0,5,0.4354731960047502,1,3
"[0, 0, 255]",0,0,0.526629366009729,1,3
"[0, 0, 255]",2,5,0.514974578996771,1,3
"[255, 0, 0]",0,40,0.562071348002064,1,3
"[0, 0, 255]",2,30,0.5055212620063685,1,3
"[255, 255, 0]",2,20,0.45280963099503424,1,3
"[255, 255, 0]",2,25,0.43552102400281,1,3
"[0, 0, 255]",2,0,0.4777970729919616,1,3
"[255, 0, 0]",0,15,0.4201547459961148,1,3
"[255, 0, 0]",2,5,0.38832838500093203,1,3
"[0, 0, 255]",2,20,0.4867935189977288,1,3
"[255, 255, 0]",0,0,0.3080303649912821,1,3
"[255, 255, 0]",2,20,0.4704775829886785,1,3
"[255, 255, 0]",2,0,0.4704385499935597,1,3
"[0, 0, 255]",2,25,0.5055397169926437,1,3
"[255, 0, 0]",2,20,0.49035436401027255,1,3
"[0, 0, 255]",2,10,0.558873856003629,1,3
"[0, 0, 255]",2,20,0.47572298398881685,1,3
"[255, 255, 0]",2,25,0.457888549004565,1,3
"[255, 255, 0]",0,40,0.4829471220000414,1,3
"[255, 255, 0]",2,15,0.41297586300061084,1,3
"[255, 255, 0]",0,10,0.4256091809947975,1,3
"[255, 0, 0]",0,5,0.5948752900003456,1,3
"[255, 0, 0]",2,15,0.485851976001868,1,3
"[255, 0, 0]",2,35,0.4271983060025377,1,3
"[255, 0, 0]",2,5,0.42165256300359033,1,3
"[255, 255, 0]",2,35,0.4676153429900296,1,3
"[255, 0, 0]",0,40,0.42617171999881975,1,3
"[0, 0, 255]",0,5,0.5973442329996033,1,3
"[255, 255, 0]",2,35,0.45849327200267,1,3
"[0, 0, 255]",2,0,0.5451347339985659,1,3
"[255, 255, 0]",2,25,0.47404655200080015,1,3
"[0, 0, 255]",0,30,0.5258171320019756,1,3
"[0, 0, 255]",0,0,0.46147388400277123,1,3
"[255, 255, 0]",2,40,0.5179617070098175,1,3
"[0, 0, 255]",0,25,0.4740719959954731,1,3
"[255, 0, 0]",0,10,0.44415977600147016,1,3
"[255, 0, 0]",2,20,0.4709706049907254,1,3
"[255, 255, 0]",2,15,0.4407877830090001,1,3
"[255, 0, 0]",2,10,0.4803531139914412,1,3
"[255, 0, 0]",2,40,0.4935185499925865,1,3
"[255, 0, 0]",2,10,0.43604318899451755,1,3
"[255, 255, 0]",2,0,0.5532186839991482,1,3
"[255, 255, 0]",2,15,0.4599546320096124,1,3
"[0, 0, 255]",0,30,0.5315283480013022,1,3
"[255, 255, 0]",2,5,0.4359944089956116,1,3
"[255, 0, 0]",0,25,0.5287811610032804,1,3
"[0, 0, 255]",0,5,0.6191871519986307,1,3
"[255, 255, 0]",2,40,0.4415309579926543,1,3
"[255, 0, 0]",2,30,0.4597851620055735,1,3
"[255, 0, 0]",2,20,0.498577769001713,1,3
"[255, 255, 0]",0,10,0.5133999950048747,1,3
"[255, 255, 0]",2,5,0.43413964300998487,1,3
