Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[255, 255, 0]",0,30,0.4833903749968158,1,2
"[255, 255, 0]",0,0,0.4086018819944002,1,2
"[0, 0, 255]",0,20,0.43197753399726935,0,2
"[0, 0, 255]",2,15,0.48050588701153174,1,2
"[0, 0, 255]",2,0,0.4071567229984794,1,2
"[255, 255, 0]",0,25,0.48172434300067835,1,2
"[255, 255, 0]",2,35,0.6386327969958074,1,2
"[0, 0, 255]",0,30,0.6022481760010123,1,2
"[0, 0, 255]",0,25,0.6624741539999377,1,2
"[255, 255, 0]",0,25,0.5983446820027893,1,2
"[0, 0, 255]",2,15,0.8247718500060728,1,2
"[255, 255, 0]",2,40,0.594768363996991,1,2
"[255, 255, 0]",2,40,0.6563911440025549,1,2
"[255, 255, 0]",0,0,0.631796180998208,1,2
"[0, 0, 255]",0,40,0.7851730859983945,1,2
"[0, 0, 255]",0,30,0.6590328760066768,1,2
"[255, 255, 0]",0,20,0.6062057050003204,1,2
"[255, 255, 0]",2,20,0.6353034050116548,1,2
"[255, 255, 0]",2,10,0.440518866002094,1,2
"[255, 255, 0]",0,5,0.5436968639987754,1,2
"[0, 0, 255]",2,0,0.6263816400023643,1,2
"[255, 255, 0]",2,25,0.48480592999840155,1,2
"[255, 255, 0]",0,40,0.48016064800322056,1,2
"[255, 255, 0]",0,35,0.5213048809964675,1,2
"[255, 255, 0]",2,35,0.5378256169933593,1,2
"[0, 0, 255]",0,25,0.5058019919961225,1,2
"[255, 255, 0]",2,5,0.5447168790124124,1,2
"[255, 255, 0]",2,0,0.4278626710001845,1,2
"[0, 0, 255]",0,35,0.49929765799606685,1,2
"[0, 0, 255]",2,35,0.4273023449932225,1,2
"[0, 0, 255]",0,0,0.46825322399672586,1,2
"[0, 0, 255]",2,40,0.48414143500849605,1,2
"[255, 255, 0]",2,40,0.4936094019940356,1,2
"[0, 0, 255]",0,10,0.5402026249939809,1,2
"[255, 255, 0]",0,25,0.544321866997052,1,2
"[0, 0, 255]",0,0,0.4379999680095352,0,2
"[0, 0, 255]",2,15,0.4316409430030035,1,2
"[255, 255, 0]",0,30,0.46854348899796605,1,2
"[0, 0, 255]",0,40,0.48705586600408424,1,2
"[0, 0, 255]",0,25,0.49390019399288576,1,2
"[255, 255, 0]",2,15,0.6752680359932128,1,2
"[255, 255, 0]",0,5,0.4891743139887694,1,2
"[255, 255, 0]",0,0,0.5227649629960069,1,2
"[255, 255, 0]",0,10,0.5752151909982786,1,2
"[255, 255, 0]",2,30,0.4498276809899835,1,2
"[255, 255, 0]",2,25,0.4912919240014162,1,2
"[0, 0, 255]",0,15,0.4802469109999947,1,2
"[0, 0, 255]",0,40,0.5543343250028556,1,2
"[255, 255, 0]",2,35,0.5121922050020657,1,2
"[0, 0, 255]",0,40,0.5981714020017534,1,2
"[255, 255, 0]",0,20,0.4487192340020556,1,2
"[255, 255, 0]",2,25,0.4846746080002049,1,2
"[0, 0, 255]",0,5,0.5125389190070564,1,2
"[0, 0, 255]",2,0,0.5241240180039313,1,2
"[255, 255, 0]",0,25,0.48981880499923136,1,2
"[255, 255, 0]",0,0,0.48586606701428536,1,2
"[255, 255, 0]",0,5,0.4678055399999721,1,2
"[255, 255, 0]",0,10,0.4009736250009155,1,2
"[0, 0, 255]",2,0,0.4673437610035762,1,2
"[255, 255, 0]",2,40,0.4822335129865678,1,2
"[255, 255, 0]",2,15,0.41559532399696764,1,2
"[255, 255, 0]",0,5,0.38160147599410266,1,2
"[0, 0, 255]",2,40,0.4455512419954175,0,2
"[255, 255, 0]",0,30,0.4586676719918614,1,2
"[0, 0, 255]",0,30,0.5166137859923765,1,2
"[255, 255, 0]",2,15,0.49983726898790337,1,2
"[255, 255, 0]",2,25,0.4959486919979099,1,2
"[0, 0, 255]",0,5,0.4531241630029399,1,2
"[0, 0, 255]",2,5,0.5706917320057983,1,2
"[0, 0, 255]",0,40,0.5555153160094051,1,2
"[255, 255, 0]",2,25,0.4927517820033245,1,2
"[255, 255, 0]",2,5,0.44414628999948036,1,2
"[255, 255, 0]",0,0,0.4896031060052337,1,2
"[255, 255, 0]",0,15,0.45537291100481525,1,2
"[0, 0, 255]",0,20,0.4719854139984818,1,2
"[255, 255, 0]",2,40,0.5195782349910587,1,2
"[255, 255, 0]",0,30,0.4289310150052188,1,2
"[0, 0, 255]",0,0,0.5023662169987801,1,2
"[255, 255, 0]",0,20,0.46137441298924387,1,2
"[0, 0, 255]",0,20,0.5180893530050525,1,2
"[0, 0, 255]",2,35,0.5491113489988493,1,2
"[0, 0, 255]",0,15,0.47312567599874455,1,2
"[0, 0, 255]",2,30,0.47974746199906804,1,2
"[0, 0, 255]",0,30,0.4839006850088481,1,2
"[255, 255, 0]",0,5,0.49858162499731407,1,2
"[255, 255, 0]",0,15,0.5384935559995938,1,2
"[255, 255, 0]",2,5,0.43946616299217567,1,2
"[0, 0, 255]",2,25,0.7021465529978741,1,2
"[0, 0, 255]",2,10,0.46470876000239514,1,2
"[255, 255, 0]",2,0,0.6157439469970996,1,2
"[255, 255, 0]",2,20,0.468117730008089,1,2
"[255, 255, 0]",0,25,0.4596240209939424,1,2
"[0, 0, 255]",2,5,0.5013172920007491,1,2
"[0, 0, 255]",0,0,0.446804262988735,1,2
"[0, 0, 255]",2,15,0.37392518800334074,1,2
"[0, 0, 255]",2,10,0.4463798010110622,1,2
"[255, 255, 0]",2,20,0.5858442089956952,1,2
"[0, 0, 255]",2,30,0.5284617839934072,0,2
"[255, 255, 0]",2,20,0.5789857630006736,1,2
"[255, 255, 0]",2,15,0.632729452001513,1,2
"[255, 255, 0]",0,35,0.48745518299983814,1,2
"[0, 0, 255]",0,0,0.48983994699665345,1,2
"[255, 255, 0]",0,20,0.5406959349929821,1,2
"[0, 0, 255]",0,35,0.6094808089983417,1,2
"[0, 0, 255]",0,10,0.49526884499937296,0,2
"[0, 0, 255]",0,15,0.4771768719947431,1,2
"[0, 0, 255]",2,10,0.3314029690081952,1,2
"[255, 255, 0]",0,30,0.4437192600016715,1,2
"[255, 255, 0]",0,35,0.45924733599531464,1,2
"[255, 255, 0]",0,40,0.4598202929919353,1,2
"[0, 0, 255]",2,30,0.49631661499734037,1,2
"[255, 255, 0]",2,40,0.49267372699978296,0,2
"[0, 0, 255]",2,40,0.5569849180028541,1,2
"[255, 255, 0]",2,35,0.4678774100029841,1,2
"[255, 255, 0]",2,5,0.5175166859989986,1,2
"[0, 0, 255]",2,40,0.548436714001582,1,2
"[0, 0, 255]",0,5,0.4602569010021398,1,2
"[0, 0, 255]",2,15,0.45796897998661734,1,2
"[255, 255, 0]",2,20,0.5096604680002201,1,2
"[255, 255, 0]",2,10,0.4483167489961488,1,2
"[0, 0, 255]",0,40,0.5299962739954935,1,2
"[0, 0, 255]",2,30,0.47057812799175736,1,2
"[255, 255, 0]",2,10,0.67050837300485,1,2
"[255, 255, 0]",2,5,0.442473233997589,1,2
"[255, 255, 0]",2,10,0.44026487799419556,1,2
"[255, 255, 0]",2,30,0.42356065900821704,1,2
"[255, 255, 0]",0,25,0.4813443519960856,1,2
"[0, 0, 255]",0,10,0.4557781960029388,1,2
"[0, 0, 255]",0,10,0.4378618040063884,1,2
"[255, 255, 0]",0,15,0.37987658199563157,1,2
"[255, 255, 0]",2,25,0.48536699400574435,1,2
"[0, 0, 255]",0,5,0.578278864006279,1,2
"[0, 0, 255]",0,25,0.5134026180021465,1,2
"[255, 255, 0]",2,20,0.4458224920090288,1,2
"[0, 0, 255]",0,40,0.5182213299995055,1,2
"[255, 255, 0]",2,30,0.48651021299883723,1,2
"[0, 0, 255]",2,35,0.5966632689960534,1,2
"[0, 0, 255]",0,10,0.516326486991602,1,2
"[0, 0, 255]",0,0,0.5357060800015461,1,2
"[0, 0, 255]",2,5,0.4949344570050016,1,2
"[0, 0, 255]",2,20,0.47982403499190696,1,2
"[255, 255, 0]",2,30,0.5667268010001862,1,2
"[0, 0, 255]",0,35,0.7055007559974911,1,2
"[0, 0, 255]",0,40,0.6416780459985603,1,2
"[0, 0, 255]",2,35,0.49851156199292745,1,2
"[0, 0, 255]",0,10,0.4843868720054161,1,2
"[255, 255, 0]",2,35,0.5576961430051597,0,2
"[0, 0, 255]",2,20,0.9800893350038677,1,2
"[0, 0, 255]",2,20,0.5479325289925328,1,2
"[0, 0, 255]",2,10,0.8811536180000985,1,2
"[255, 255, 0]",0,40,0.49449272800120525,1,2
"[0, 0, 255]",0,5,0.8345691839931533,0,2
"[255, 255, 0]",0,15,0.7920322050049435,1,2
"[0, 0, 255]",2,25,0.5332731880043866,1,2
"[0, 0, 255]",2,0,0.6015889120026259,1,2
"[255, 255, 0]",0,40,0.5932524939998984,1,2
"[255, 255, 0]",0,15,0.42033844099205453,1,2
"[255, 255, 0]",2,5,0.4243556470028125,1,2
"[0, 0, 255]",0,35,0.5836275479960022,1,2
"[255, 255, 0]",0,25,0.5210754330037162,0,2
"[255, 255, 0]",2,30,0.43892745599441696,1,2
"[0, 0, 255]",2,15,0.5620154990028823,1,2
