Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 0, 255]",0,10,0.49996204300259706,1,3
"[0, 0, 255]",0,35,0.47655890800524503,1,3
"[0, 0, 255]",2,20,0.5262278390000574,1,3
"[255, 255, 0]",2,30,0.5361581170000136,1,3
"[0, 0, 255]",0,30,0.500796709995484,1,3
"[255, 0, 0]",0,40,0.5545207790128188,1,3
"[0, 0, 255]",0,0,0.44099455898685846,1,3
"[0, 0, 255]",0,35,0.5204845139960526,1,3
"[255, 0, 0]",2,40,0.5564346489991294,1,3
"[255, 0, 0]",2,15,0.44748838800296653,1,3
"[255, 0, 0]",0,15,0.5036098490090808,1,3
"[255, 255, 0]",2,0,0.5564630110020516,1,3
"[255, 255, 0]",0,0,0.5578747969993856,1,3
"[255, 0, 0]",2,40,0.5103323300136253,1,3
"[0, 0, 255]",2,0,0.49724038800923154,1,3
"[255, 0, 0]",0,0,0.515114828987862,1,3
"[255, 255, 0]",2,15,0.4146702589932829,1,3
"[0, 0, 255]",2,5,0.5862477129994659,1,3
"[0, 0, 255]",0,25,0.5535012440086575,1,3
"[255, 255, 0]",2,5,0.4265992379951058,1,3
"[255, 255, 0]",2,35,0.43079189299896825,1,3
"[0, 0, 255]",0,15,0.5301765420008451,1,3
"[255, 255, 0]",0,20,0.48517350500333123,1,3
"[0, 0, 255]",2,25,0.4058408269920619,1,3
"[255, 255, 0]",0,15,0.47506086800422054,1,3
"[255, 255, 0]",2,0,0.4458279500104254,1,3
"[0, 0, 255]",0,30,0.43776131099730264,1,3
"[255, 255, 0]",0,20,0.4624956519983243,1,3
"[0, 0, 255]",0,35,0.4161801129957894,1,3
"[255, 255, 0]",0,10,0.42079636300331913,1,3
"[0, 0, 255]",0,5,0.49687842999992426,1,3
"[255, 0, 0]",2,5,0.6262210850109113,1,3
"[255, 255, 0]",2,40,0.4473619149939623,1,3
"[0, 0, 255]",2,20,0.3770417290070327,1,3
"[0, 0, 255]",2,0,0.4216968250111677,1,3
"[0, 0, 255]",0,0,0.46904067999275867,1,3
"[255, 255, 0]",2,35,0.4913274060090771,1,3
"[255, 255, 0]",2,20,0.45857300399802625,1,3
"[255, 0, 0]",0,25,0.5455884240072919,1,3
"[255, 255, 0]",0,15,0.424691324995365,1,3
"[255, 255, 0]",2,40,0.5065272889914922,1,3
"[255, 0, 0]",0,25,0.5049087630031863,1,3
"[0, 0, 255]",2,30,0.4791058489936404,1,3
"[255, 0, 0]",0,35,0.47336199299024884,1,3
"[0, 0, 255]",0,30,0.4498049600078957,1,3
"[255, 255, 0]",0,0,0.4336621110123815,1,3
"[0, 0, 255]",2,15,0.4227131059888052,1,3
"[255, 0, 0]",2,25,0.5961473089992069,1,3
"[0, 0, 255]",2,35,0.4596898220042931,1,3
"[255, 0, 0]",0,25,0.5031121510110097,1,3
"[0, 0, 255]",0,5,0.40635197299707215,1,3
"[255, 255, 0]",0,30,0.5047704510070616,1,3
"[255, 0, 0]",0,25,0.4825350630126195,1,3
"[255, 255, 0]",2,35,0.45643349799502175,1,3
"[255, 255, 0]",2,5,0.4498355000105221,1,3
"[255, 0, 0]",0,0,0.514037068001926,1,3
"[255, 0, 0]",2,40,0.5358794429921545,1,3
"[255, 0, 0]",2,0,0.408193401992321,1,3
"[255, 0, 0]",2,20,0.4190628390060738,1,3
"[255, 255, 0]",2,5,0.5324954579991754,1,3
"[255, 255, 0]",2,20,0.4225736389926169,1,3
"[0, 0, 255]",0,5,0.5550464849948185,1,3
"[255, 255, 0]",2,10,0.468949148998945,1,3
"[255, 255, 0]",2,25,0.4173012679966632,1,3
"[255, 0, 0]",2,5,0.49136545999499504,1,3
"[255, 255, 0]",2,30,0.43305741299991496,1,3
"[255, 0, 0]",2,30,0.5403424940013792,1,3
"[255, 0, 0]",0,40,0.4701669089990901,1,3
"[255, 0, 0]",0,30,0.43827910399704706,1,3
