Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 255, 0]",2,25,0.42981907600187697,1,2
"[255, 0, 0]",2,20,0.5505971610109555,1,2
"[255, 0, 0]",0,25,0.5161653899995144,1,2
"[255, 0, 0]",2,10,0.4122571610059822,1,2
"[0, 255, 0]",0,10,0.5042387439898448,1,2
"[0, 255, 0]",0,20,0.4589748500002315,1,2
"[255, 0, 0]",2,20,0.6890918090066407,0,2
"[0, 255, 0]",0,20,0.5435435919935117,1,2
"[255, 0, 0]",0,40,0.640195401996607,1,2
"[255, 0, 0]",2,10,0.41301258199382573,1,2
"[0, 255, 0]",0,35,0.5211739270016551,1,2
"[255, 0, 0]",2,40,0.6054562190111028,1,2
"[255, 0, 0]",2,0,0.4090231419977499,1,2
"[255, 0, 0]",2,0,0.5977258469938533,1,2
"[0, 255, 0]",2,0,0.6194043199939188,1,2
"[0, 255, 0]",2,0,0.6383957939979155,1,2
"[0, 255, 0]",0,40,0.6148686439992161,1,2
"[255, 0, 0]",2,10,0.5087466330005554,1,2
"[0, 255, 0]",2,35,0.5237794290005695,1,2
"[255, 0, 0]",0,15,0.5446486150030978,1,2
"[0, 255, 0]",0,10,0.5378007050021552,1,2
"[255, 0, 0]",2,20,0.4745907439937582,1,2
"[0, 255, 0]",0,10,0.5447578399907798,1,2
"[0, 255, 0]",2,15,0.5296878859953722,1,2
"[0, 255, 0]",0,10,0.4392579340055818,1,2
"[0, 255, 0]",0,20,0.3296696330071427,1,2
"[0, 255, 0]",2,30,0.4772127830074169,1,2
"[0, 255, 0]",0,5,0.48931169499701355,1,2
"[255, 0, 0]",2,30,0.5245362519926857,0,2
"[255, 0, 0]",2,5,0.49841974100854713,1,2
"[0, 255, 0]",0,20,0.4743101580097573,1,2
"[0, 255, 0]",0,5,0.46207886800402775,1,2
"[255, 0, 0]",0,20,0.5930916310026078,1,2
"[0, 255, 0]",2,35,0.7136699249967933,1,2
"[255, 0, 0]",2,40,0.5220164240017766,1,2
"[255, 0, 0]",0,25,0.5032187189935939,1,2
"[0, 255, 0]",0,25,0.5992222619970562,1,2
"[255, 0, 0]",0,0,0.7155404509976506,1,2
"[0, 255, 0]",0,40,0.5836709769937443,1,2
"[0, 255, 0]",0,5,0.6054457440041006,1,2
"[255, 0, 0]",2,15,0.609463215994765,1,2
"[0, 255, 0]",2,20,0.7241162720019929,1,2
"[255, 0, 0]",2,20,0.727556759986328,0,2
"[255, 0, 0]",0,30,0.4752102299971739,1,2
"[0, 255, 0]",0,5,0.9398298559972318,1,2
"[255, 0, 0]",2,10,0.9562957860034658,1,2
"[255, 0, 0]",2,15,0.5690617840009509,1,2
"[255, 0, 0]",0,15,0.4960786850133445,1,2
"[255, 0, 0]",2,25,0.4046112549985992,1,2
"[0, 255, 0]",2,15,0.48642817299696617,1,2
"[255, 0, 0]",0,35,0.5465850469918223,1,2
"[255, 0, 0]",2,35,0.5951200379931834,1,2
"[255, 0, 0]",2,30,0.4577610939886654,1,2
"[255, 0, 0]",2,10,0.4054885569930775,1,2
"[0, 255, 0]",0,35,0.6263712460058741,1,2
"[0, 255, 0]",2,0,0.48697549499047454,1,2
"[255, 0, 0]",2,0,0.5455915000056848,1,2
"[0, 255, 0]",0,35,0.49043191099190153,1,2
"[255, 0, 0]",2,15,0.5273799669957953,1,2
"[255, 0, 0]",0,35,0.5175449720118195,1,2
"[255, 0, 0]",0,25,0.5533567640086403,1,2
"[0, 255, 0]",2,10,0.5857435500074644,1,2
"[0, 255, 0]",0,20,0.750364940991858,0,2
"[255, 0, 0]",2,5,0.6219549030065536,1,2
"[0, 255, 0]",0,15,0.5739078379992861,1,2
"[255, 0, 0]",2,5,0.5145464550005272,1,2
"[255, 0, 0]",2,30,0.5557065999892075,1,2
"[255, 0, 0]",0,15,1.1666773770120926,1,2
"[255, 0, 0]",0,20,0.4771297830011463,1,2
"[0, 255, 0]",2,40,0.5214965019986266,1,2
"[0, 255, 0]",0,0,0.43481550499564037,1,2
"[255, 0, 0]",2,25,0.5529940580017865,1,2
"[255, 0, 0]",0,5,1.0855900830065366,1,2
"[255, 0, 0]",2,35,0.4136286479915725,1,2
"[0, 255, 0]",0,35,0.4735281769972062,1,2
"[0, 255, 0]",0,35,0.8191006379929604,1,2
"[0, 255, 0]",0,30,0.4469257360033225,1,2
"[0, 255, 0]",0,10,0.42801779000728857,1,2
