0.5885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
233.4830 	EXP 	New trial (rep=41, index=0): None
233.4852 	DATA 	Keypress: b
233.4991 	EXP 	Cross: autoDraw = False
233.4991 	EXP 	polygon_2: autoDraw = False
234.4811 	EXP 	Cross: autoDraw = True
234.6805 	EXP 	Cross: autoDraw = False
235.0308 	EXP 	polygon_2: autoDraw = True
235.4828 	EXP 	New trial (rep=42, index=0): None
235.4848 	DATA 	Keypress: b
235.4986 	EXP 	Cross: autoDraw = False
235.4986 	EXP 	polygon_2: autoDraw = False
236.4804 	EXP 	Cross: autoDraw = True
236.6803 	EXP 	Cross: autoDraw = False
237.1303 	EXP 	polygon_2: autoDraw = True
237.3329 	EXP 	New trial (rep=43, index=0): None
237.3346 	DATA 	Keypress: b
237.3483 	EXP 	Cross: autoDraw = False
237.3483 	EXP 	polygon_2: autoDraw = False
238.3305 	EXP 	Cross: autoDraw = True
238.5309 	EXP 	Cross: autoDraw = False
238.8304 	EXP 	polygon_2: autoDraw = True
238.8991 	EXP 	New trial (rep=44, index=0): None
238.9005 	DATA 	Keypress: b
238.9144 	EXP 	Cross: autoDraw = False
238.9144 	EXP 	polygon_2: autoDraw = False
239.8975 	EXP 	Cross: autoDraw = True
240.0975 	EXP 	Cross: autoDraw = False
240.4834 	DATA 	Keypress: b
240.6470 	EXP 	polygon_2: autoDraw = True
240.7988 	EXP 	New trial (rep=45, index=0): None
240.8002 	DATA 	Keypress: b
240.8139 	EXP 	Cross: autoDraw = False
240.8139 	EXP 	polygon_2: autoDraw = False
241.7970 	EXP 	Cross: autoDraw = True
241.9971 	EXP 	Cross: autoDraw = False
242.6485 	DATA 	Keypress: b
242.7137 	EXP 	polygon_2: autoDraw = True
243.1330 	EXP 	New trial (rep=46, index=0): None
243.1352 	DATA 	Keypress: b
243.1490 	EXP 	Cross: autoDraw = False
243.1490 	EXP 	polygon_2: autoDraw = False
244.1303 	EXP 	Cross: autoDraw = True
244.3304 	EXP 	Cross: autoDraw = False
244.9971 	EXP 	polygon_2: autoDraw = True
245.2151 	EXP 	New trial (rep=47, index=0): None
245.2165 	DATA 	Keypress: b
245.2305 	EXP 	Cross: autoDraw = False
245.2305 	EXP 	polygon_2: autoDraw = False
246.2138 	EXP 	Cross: autoDraw = True
246.4140 	EXP 	Cross: autoDraw = False
246.8639 	EXP 	polygon_2: autoDraw = True
247.0986 	EXP 	New trial (rep=48, index=0): None
247.1001 	DATA 	Keypress: b
247.1140 	EXP 	Cross: autoDraw = False
247.1140 	EXP 	polygon_2: autoDraw = False
248.0973 	EXP 	Cross: autoDraw = True
248.2973 	EXP 	Cross: autoDraw = False
249.0173 	DATA 	Keypress: b
249.0314 	EXP 	polygon_2: autoDraw = True
249.3988 	EXP 	New trial (rep=49, index=0): None
249.4000 	DATA 	Keypress: b
249.4137 	EXP 	Cross: autoDraw = False
249.4137 	EXP 	polygon_2: autoDraw = False
250.3969 	EXP 	Cross: autoDraw = True
250.5969 	EXP 	Cross: autoDraw = False
251.0136 	EXP 	polygon_2: autoDraw = True
251.2854 	DATA 	Keypress: b
251.2998 	EXP 	Cross: autoDraw = False
251.2998 	EXP 	polygon_2: autoDraw = False
251.2998 	EXP 	thanksText: autoDraw = True
253.2936 	EXP 	thanksText: autoDraw = False
253.5660 	EXP 	window1: mouseVisible = True
