Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees)
"[255, 0, 0]",2,20,0.46096022,1,3,479,A,Covert,4
"[255, 0, 0]",2,10,0.31475983,1,3,483,A,Covert,4
"[255, 0, 0]",0,30,0.37341091,1,3,484,A,Covert,4
"[255, 0, 0]",2,40,0.44886322,1,3,486,A,Covert,4
"[255, 0, 0]",2,15,0.35726202,1,3,487,A,Covert,4
"[255, 0, 0]",0,40,0.35617404,1,3,489,A,Covert,4
"[255, 0, 0]",2,25,0.38190535,1,3,491,A,Covert,4
"[255, 0, 0]",2,5,0.32382247,1,3,492,A,Covert,4
"[255, 0, 0]",0,0,0.30332951,1,3,494,A,Covert,4
"[255, 0, 0]",2,10,0.32027384,1,3,498,A,Covert,4
"[255, 0, 0]",0,0,0.31519517,1,3,502,A,Covert,4
"[255, 0, 0]",2,20,0.33938485,1,3,503,A,Covert,4
"[255, 0, 0]",2,0,0.35621003,1,3,504,A,Covert,4
"[255, 0, 0]",0,20,0.33161854,1,3,506,A,Covert,4
"[255, 0, 0]",2,20,0.3633068,1,3,510,A,Covert,4
"[255, 0, 0]",2,10,0.31421223,1,3,514,A,Covert,4
"[255, 0, 0]",2,10,0.31986061,1,3,516,A,Covert,4
"[255, 0, 0]",2,20,0.33030132,1,3,517,A,Covert,4
"[255, 0, 0]",2,10,0.37229786,1,3,518,A,Covert,4
"[255, 0, 0]",2,0,0.40692848,1,3,519,A,Covert,4
"[255, 0, 0]",2,15,0.42566028,1,3,534,A,Covert,4
"[255, 0, 0]",2,5,0.35337878,1,3,539,A,Covert,4
"[255, 0, 0]",0,25,0.37537391,1,3,551,A,Covert,4
"[255, 0, 0]",0,25,0.43103584,1,3,554,A,Covert,4
"[255, 0, 0]",0,0,0.34034449,1,3,555,A,Covert,4
"[255, 0, 0]",0,35,0.39874535,1,3,558,A,Covert,4
"[255, 0, 0]",0,30,0.37545793,1,3,299,A,Covert,4
"[255, 0, 0]",2,5,0.3354969,1,3,306,A,Covert,4
"[255, 0, 0]",2,10,0.34150054,1,3,307,A,Covert,4
"[255, 0, 0]",0,0,0.37087533,1,3,311,A,Covert,4
"[255, 0, 0]",0,25,0.34592368,1,3,313,A,Covert,4
"[255, 0, 0]",0,40,0.39034566,1,3,314,A,Covert,4
"[255, 0, 0]",2,5,0.3210297,1,3,315,A,Covert,4
"[255, 0, 0]",0,0,0.29815531,1,3,319,A,Covert,4
"[255, 0, 0]",0,40,0.39060875,1,3,321,A,Covert,4
"[255, 0, 0]",0,20,0.43027032,1,3,324,A,Covert,4
"[255, 0, 0]",0,40,0.40095257,1,3,326,A,Covert,4
"[255, 0, 0]",2,15,0.40827473,1,3,328,A,Covert,4
"[255, 0, 0]",0,0,0.30084659,1,3,330,A,Covert,4
"[255, 0, 0]",0,35,0.44875733,1,3,332,A,Covert,4
"[255, 0, 0]",2,40,0.46999182,1,3,334,A,Covert,4
"[255, 0, 0]",0,10,0.27262387,0,3,346,A,Covert,4
"[255, 0, 0]",2,15,0.32286079,1,3,347,A,Covert,4
"[255, 0, 0]",0,35,0.3884323,1,3,348,A,Covert,4
"[255, 0, 0]",2,0,0.29181991,1,3,350,A,Covert,4
"[255, 0, 0]",2,5,0.33501607,1,3,351,A,Covert,4
"[255, 0, 0]",2,25,0.42829987,1,3,352,A,Covert,4
"[255, 0, 0]",2,15,0.34363565,1,3,356,A,Covert,4
"[255, 0, 0]",2,0,0.33347965,1,3,363,A,Covert,4
"[255, 0, 0]",2,40,0.43705869,1,3,366,A,Covert,4
"[255, 0, 0]",2,10,0.36816156,1,3,376,A,Covert,4
"[255, 0, 0]",2,20,0.34702529,1,3,378,A,Covert,4
"[255, 0, 0]",2,5,0.30702319,1,3,381,A,Covert,4
"[255, 0, 0]",0,0,0.37698716,1,3,384,A,Covert,4
"[255, 0, 0]",0,5,0.39299558,1,3,396,A,Covert,4
"[255, 0, 0]",0,25,0.37217196,1,3,398,A,Covert,4
"[255, 0, 0]",2,40,0.34701413,1,3,406,A,Covert,4
"[255, 0, 0]",2,5,0.44498506,1,3,410,A,Covert,4
"[255, 0, 0]",2,5,0.31506659,1,3,413,A,Covert,4
"[255, 0, 0]",0,15,0.38043857,1,3,416,A,Covert,4
"[255, 0, 0]",0,35,0.32068619,1,3,418,A,Covert,4
"[255, 0, 0]",2,40,0.40342272,0,3,422,A,Covert,4
"[255, 0, 0]",2,20,0.37176173,1,3,424,A,Covert,4
"[255, 0, 0]",2,30,0.36370841,1,3,432,A,Covert,4
"[255, 0, 0]",0,5,0.34136939,1,3,438,A,Covert,4
"[255, 0, 0]",2,40,0.39383262,1,3,448,A,Covert,4
"[255, 0, 0]",2,0,0.34525909,1,3,449,A,Covert,4
"[255, 0, 0]",0,20,0.35154101,1,3,454,A,Covert,4
"[255, 0, 0]",0,35,0.3838879,1,3,456,A,Covert,4
"[255, 0, 0]",2,15,0.35284304,1,3,460,A,Covert,4
"[255, 0, 0]",0,0,0.3269991,1,3,464,A,Covert,4
"[255, 0, 0]",2,5,0.3179131,1,3,465,A,Covert,4
"[255, 0, 0]",2,20,0.35678085,1,3,466,A,Covert,4
"[255, 0, 0]",2,30,0.4315214,1,3,468,A,Covert,4
"[255, 0, 0]",2,10,0.34411965,1,3,469,A,Covert,4
"[255, 0, 0]",0,0,0.31309779,1,3,472,A,Covert,4
"[255, 0, 0]",0,25,0.37118135,1,3,473,A,Covert,4
"[255, 0, 0]",0,25,0.38805462,1,3,483,A,Covert,4
"[255, 0, 0]",0,40,0.47996622,1,3,484,A,Covert,4
"[255, 0, 0]",0,35,0.38467091,1,3,485,A,Covert,4
"[255, 0, 0]",0,10,0.36716536,1,3,490,A,Covert,4
"[255, 0, 0]",2,15,0.3128461,1,3,496,A,Covert,4
"[255, 0, 0]",0,15,0.37777229,1,3,497,A,Covert,4
"[255, 0, 0]",2,20,0.37858021,1,3,501,A,Covert,4
"[255, 0, 0]",0,40,0.38022585,1,3,504,A,Covert,4
"[255, 0, 0]",2,15,0.37574316,1,3,507,A,Covert,4
"[255, 0, 0]",2,15,0.36036084,1,3,509,A,Covert,4
"[255, 0, 0]",0,35,0.35156364,1,3,511,A,Covert,4
"[255, 0, 0]",2,30,0.37748025,1,3,514,A,Covert,4
"[255, 0, 0]",0,5,0.31263783,1,3,519,A,Covert,4
"[255, 0, 0]",0,25,0.37654583,1,3,520,A,Covert,4
"[255, 0, 0]",0,5,0.35776464,1,3,524,A,Covert,4
"[255, 0, 0]",0,20,0.39493712,1,3,525,A,Covert,4
"[255, 0, 0]",2,0,0.31992198,1,3,526,A,Covert,4
"[255, 0, 0]",2,15,0.35038803,1,3,527,A,Covert,4
"[255, 0, 0]",2,30,0.39938287,1,3,528,A,Covert,4
"[255, 0, 0]",0,20,0.36169519,1,3,530,A,Covert,4
"[255, 0, 0]",2,20,0.37883406,1,3,532,A,Covert,4
"[255, 0, 0]",0,20,0.34381967,1,3,534,A,Covert,4
"[255, 0, 0]",0,10,0.37569642,1,3,540,A,Covert,4
"[255, 0, 0]",0,0,0.34355571,1,3,541,A,Covert,4
"[255, 0, 0]",0,5,0.31305334,1,3,543,A,Covert,4
"[255, 0, 0]",2,5,0.36735241,1,3,544,A,Covert,4
"[255, 0, 0]",0,15,0.3836392,1,3,546,A,Covert,4
"[255, 0, 0]",0,20,0.37926543,1,3,547,A,Covert,4
"[255, 0, 0]",0,35,0.41741321,1,3,551,A,Covert,4
"[255, 0, 0]",0,40,0.43949037,1,3,553,A,Covert,4
"[255, 0, 0]",2,20,0.42171031,1,3,554,A,Covert,4
"[255, 0, 0]",0,15,0.3525403,1,3,557,A,Covert,4
"[255, 0, 0]",2,10,0.46095682,1,3,294,C,Covert,4
"[255, 0, 0]",2,10,0.26829087,1,3,295,C,Covert,4
"[255, 0, 0]",0,30,0.43999246,1,3,300,C,Covert,4
"[255, 0, 0]",0,5,0.35164906,1,3,302,C,Covert,4
"[255, 0, 0]",0,10,0.27404418,1,3,303,C,Covert,4
"[255, 0, 0]",0,20,0.26435566,1,3,304,C,Covert,4
"[255, 0, 0]",0,5,0.30875255,1,3,305,C,Covert,4
"[255, 0, 0]",0,10,0.26612488,1,3,306,C,Covert,4
"[255, 0, 0]",0,25,0.4130163,1,3,308,C,Covert,4
"[255, 0, 0]",2,15,0.40097876,1,3,309,C,Covert,4
"[255, 0, 0]",0,0,0.37616909,1,3,314,C,Covert,4
"[255, 0, 0]",2,20,0.30802776,1,3,315,C,Covert,4
"[255, 0, 0]",2,40,0.48901089,1,3,322,C,Covert,4
"[255, 0, 0]",0,40,0.46043923,1,3,333,C,Covert,4
"[255, 0, 0]",2,5,0.38241028,1,3,334,C,Covert,4
"[255, 0, 0]",0,35,0.3577373,1,3,335,C,Covert,4
"[255, 0, 0]",0,25,0.30265739,1,3,336,C,Covert,4
"[255, 0, 0]",2,35,0.36721039,1,3,340,C,Covert,4
"[255, 0, 0]",0,30,0.4368191,1,3,347,C,Covert,4
"[255, 0, 0]",0,5,0.33813273,1,3,350,C,Covert,4
"[255, 0, 0]",2,0,0.35415945,1,3,352,C,Covert,4
"[255, 0, 0]",2,30,0.40666171,1,3,356,C,Covert,4
"[255, 0, 0]",2,40,0.37559911,1,3,357,C,Covert,4
"[255, 0, 0]",0,0,0.35406835,1,3,358,C,Covert,4
"[255, 0, 0]",2,25,0.28625068,1,3,359,C,Covert,4
"[255, 0, 0]",0,40,0.46008009,1,3,361,C,Covert,4
"[255, 0, 0]",2,0,0.34058752,1,3,362,C,Covert,4
"[255, 0, 0]",2,15,0.27742478,1,3,363,C,Covert,4
"[255, 0, 0]",0,35,0.44627086,1,3,365,C,Covert,4
"[255, 0, 0]",0,15,0.53793452,1,3,367,C,Covert,4
"[255, 0, 0]",0,10,0.43960827,1,3,368,C,Covert,4
"[255, 0, 0]",0,35,0.4087514,1,3,369,C,Covert,4
"[255, 0, 0]",0,25,0.28896728,1,3,370,C,Covert,4
"[255, 0, 0]",0,25,0.34913721,1,3,371,C,Covert,4
"[255, 0, 0]",0,30,0.36371812,1,3,373,C,Covert,4
"[255, 0, 0]",2,10,0.34155348,1,3,376,C,Covert,4
"[255, 0, 0]",2,35,0.35497126,1,3,377,C,Covert,4
"[255, 0, 0]",2,5,0.37244095,1,3,378,C,Covert,4
"[255, 0, 0]",2,5,0.40158404,1,3,380,C,Covert,4
"[255, 0, 0]",2,15,0.35530031,1,3,381,C,Covert,4
"[255, 0, 0]",2,15,0.34596529,1,3,385,C,Covert,4
"[255, 0, 0]",0,0,0.39404796,1,3,390,C,Covert,4
"[255, 0, 0]",0,30,0.41662726,1,3,396,C,Covert,4
"[255, 0, 0]",2,30,0.28720512,1,3,403,C,Covert,4
"[255, 0, 0]",0,40,0.35770354,1,3,404,C,Covert,4
"[255, 0, 0]",2,35,0.41053943,1,3,406,C,Covert,4
"[255, 0, 0]",0,0,0.42286436,1,3,410,C,Covert,4
"[255, 0, 0]",2,35,0.49603637,1,3,414,C,Covert,4
"[255, 0, 0]",2,10,0.39101402,1,3,420,C,Covert,4
"[255, 0, 0]",0,15,0.4704913,1,3,423,C,Covert,4
"[255, 0, 0]",2,5,0.34740856,1,3,425,C,Covert,4
"[255, 0, 0]",2,40,0.41638092,1,3,426,C,Covert,4
"[255, 0, 0]",2,10,0.44081153,1,3,429,C,Covert,4
"[255, 0, 0]",2,25,0.35761786,1,3,431,C,Covert,4
"[255, 0, 0]",2,5,0.29467587,1,3,435,C,Covert,4
"[255, 0, 0]",0,10,0.33922205,1,3,438,C,Covert,4
"[255, 0, 0]",0,35,0.39140204,1,3,439,C,Covert,4
"[255, 0, 0]",2,25,0.34323539,1,3,441,C,Covert,4
"[255, 0, 0]",2,10,0.41825995,1,3,445,C,Covert,4
"[255, 0, 0]",2,15,0.3574418,1,3,449,C,Covert,4
"[255, 0, 0]",0,35,0.41516018,1,3,461,C,Covert,4
"[255, 0, 0]",2,20,0.40513608,1,3,466,C,Covert,4
"[255, 0, 0]",0,15,0.38934312,1,3,469,C,Covert,4
"[255, 0, 0]",2,0,0.3574673,1,3,472,C,Covert,4
"[255, 0, 0]",2,25,0.36376439,1,3,473,C,Covert,4
"[255, 0, 0]",2,20,0.34512928,1,3,478,C,Covert,4
"[255, 0, 0]",2,30,0.40075096,1,3,485,C,Covert,4
"[255, 0, 0]",0,10,0.46671317,1,3,486,C,Covert,4
"[255, 0, 0]",0,0,0.45337869,1,3,491,C,Covert,4
"[255, 0, 0]",0,5,0.3830985,1,3,492,C,Covert,4
"[255, 0, 0]",2,40,0.35893011,1,3,493,C,Covert,4
"[255, 0, 0]",0,30,0.3451108,1,3,494,C,Covert,4
"[255, 0, 0]",0,15,0.51365523,1,3,498,C,Covert,4
"[255, 0, 0]",2,15,0.29388425,1,3,503,C,Covert,4
"[255, 0, 0]",0,25,0.29300017,0,3,507,C,Covert,4
"[255, 0, 0]",2,10,0.35253125,1,3,518,C,Covert,4
"[255, 0, 0]",0,20,0.37172961,1,3,519,C,Covert,4
"[255, 0, 0]",0,30,0.30420878,1,3,520,C,Covert,4
"[255, 0, 0]",2,30,0.38067274,1,3,525,C,Covert,4
"[255, 0, 0]",0,40,0.45110593,1,3,527,C,Covert,4
"[255, 0, 0]",2,15,0.39011324,1,3,529,C,Covert,4
"[255, 0, 0]",0,40,0.36674276,1,3,530,C,Covert,4
"[255, 0, 0]",0,20,0.42790424,1,3,532,C,Covert,4
"[255, 0, 0]",2,25,0.39863463,1,3,540,C,Covert,4
"[255, 0, 0]",0,35,0.40008191,1,3,542,C,Covert,4
"[255, 0, 0]",0,0,0.37919558,0,3,544,C,Covert,4
"[255, 0, 0]",2,25,0.35094245,1,3,545,C,Covert,4
"[255, 0, 0]",0,15,0.42269428,1,3,548,C,Covert,4
"[255, 0, 0]",0,0,0.42846455,1,3,552,C,Covert,4
"[255, 0, 0]",2,30,0.52782828,1,3,555,C,Covert,4
"[255, 0, 0]",2,10,0.3620985,1,3,556,C,Covert,4
"[255, 0, 0]",2,40,0.31849442,1,3,557,C,Covert,4
"[255, 0, 0]",0,40,0.43334975,1,3,292,C,Covert,4
"[255, 0, 0]",0,10,0.33951701,0,3,295,C,Covert,4
"[255, 0, 0]",2,40,0.4950093,1,3,299,C,Covert,4
"[255, 0, 0]",2,15,0.30837193,1,3,302,C,Covert,4
"[255, 0, 0]",2,10,0.30872511,1,3,303,C,Covert,4
"[255, 0, 0]",2,35,0.43054053,1,3,307,C,Covert,4
"[255, 0, 0]",2,5,0.41951275,1,3,309,C,Covert,4
"[255, 0, 0]",0,35,0.42893371,1,3,311,C,Covert,4
"[255, 0, 0]",2,35,0.3931404,1,3,314,C,Covert,4
"[255, 0, 0]",0,30,0.40025047,1,3,316,C,Covert,4
"[255, 0, 0]",2,0,0.40229229,1,3,322,C,Covert,4
"[255, 0, 0]",0,30,0.44821076,1,3,324,C,Covert,4
"[255, 0, 0]",2,20,0.3823922,1,3,327,C,Covert,4
"[255, 0, 0]",0,35,0.38155416,1,3,330,C,Covert,4
"[255, 0, 0]",0,10,0.342695,1,3,332,C,Covert,4
"[255, 0, 0]",0,35,0.39395814,1,3,333,C,Covert,4
"[255, 0, 0]",2,30,0.37380844,1,3,336,C,Covert,4
"[255, 0, 0]",2,25,0.42106389,1,3,340,C,Covert,4
"[255, 0, 0]",0,35,0.35399639,1,3,342,C,Covert,4
"[255, 0, 0]",0,35,0.40454987,1,3,345,C,Covert,4
"[255, 0, 0]",0,40,0.41787116,1,3,347,C,Covert,4
"[255, 0, 0]",2,20,0.37198546,1,3,351,C,Covert,4
"[255, 0, 0]",0,35,0.45369397,1,3,353,C,Covert,4
"[255, 0, 0]",2,5,0.33189482,1,3,354,C,Covert,4
"[255, 0, 0]",0,10,0.41262158,1,3,359,C,Covert,4
"[255, 0, 0]",0,10,0.45346115,1,3,360,C,Covert,4
"[255, 0, 0]",2,5,0.3604266,1,3,362,C,Covert,4
"[255, 0, 0]",2,10,0.47660409,1,3,368,C,Covert,4
"[255, 0, 0]",0,15,0.38378297,1,3,372,C,Covert,4
"[255, 0, 0]",0,15,0.3824524,1,3,374,C,Covert,4
"[255, 0, 0]",2,0,0.3832956,1,3,376,C,Covert,4
"[255, 0, 0]",0,35,0.36583256,1,3,377,C,Covert,4
"[255, 0, 0]",0,30,0.34264769,1,3,379,C,Covert,4
"[255, 0, 0]",2,15,0.39832309,1,3,383,C,Covert,4
"[255, 0, 0]",0,5,0.35231299,1,3,387,C,Covert,4
"[255, 0, 0]",0,15,0.38925803,1,3,392,C,Covert,4
"[255, 0, 0]",2,25,0.3715748,1,3,397,C,Covert,4
"[255, 0, 0]",2,30,0.32963443,1,3,400,C,Covert,4
"[255, 0, 0]",2,40,0.38775503,1,3,403,C,Covert,4
"[255, 0, 0]",2,20,0.29957776,1,3,405,C,Covert,4
"[255, 0, 0]",0,35,0.31514038,0,3,407,C,Covert,4
"[255, 0, 0]",2,10,0.40719772,1,3,409,C,Covert,4
"[255, 0, 0]",2,10,0.34290082,1,3,410,C,Covert,4
"[255, 0, 0]",2,5,0.32751078,1,3,411,C,Covert,4
"[255, 0, 0]",0,25,0.47918491,1,3,413,C,Covert,4
"[255, 0, 0]",0,30,0.36080207,1,3,414,C,Covert,4
"[255, 0, 0]",2,10,0.3940218,1,3,420,C,Covert,4
"[255, 0, 0]",2,10,0.36090879,1,3,421,C,Covert,4
"[255, 0, 0]",0,15,0.36717489,1,3,423,C,Covert,4
"[255, 0, 0]",2,35,0.31598902,1,3,426,C,Covert,4
"[255, 0, 0]",0,40,0.39596826,1,3,429,C,Covert,4
"[255, 0, 0]",2,0,0.27941091,1,3,433,C,Covert,4
"[255, 0, 0]",0,40,0.26214472,1,3,434,C,Covert,4
"[255, 0, 0]",0,30,0.22604018,1,3,435,C,Covert,4
"[255, 0, 0]",2,10,0.50139666,1,3,436,C,Covert,4
"[255, 0, 0]",0,30,0.31000354,1,3,438,C,Covert,4
"[255, 0, 0]",0,25,0.42243812,1,3,441,C,Covert,4
"[255, 0, 0]",2,40,0.46900502,1,3,442,C,Covert,4
"[255, 0, 0]",0,10,0.31943437,0,3,448,C,Covert,4
"[255, 0, 0]",0,35,0.46789928,1,3,449,C,Covert,4
"[255, 0, 0]",0,40,0.67190263,1,3,450,C,Covert,4
"[255, 0, 0]",0,25,0.62343694,1,3,451,C,Covert,4
"[255, 0, 0]",2,25,0.65241927,1,3,453,C,Covert,4
"[255, 0, 0]",0,0,0.34623767,1,3,457,C,Covert,4
"[255, 0, 0]",2,15,0.3238087,0,3,460,C,Covert,4
"[255, 0, 0]",2,0,0.28221291,1,3,461,C,Covert,4
"[255, 0, 0]",0,30,0.41169647,1,3,467,C,Covert,4
"[255, 0, 0]",0,40,0.41447026,1,3,473,C,Covert,4
"[255, 0, 0]",2,0,0.36045218,1,3,474,C,Covert,4
"[255, 0, 0]",0,10,0.43708582,1,3,475,C,Covert,4
"[255, 0, 0]",0,10,0.32898481,1,3,476,C,Covert,4
"[255, 0, 0]",2,10,0.39351008,1,3,478,C,Covert,4
"[255, 0, 0]",2,15,0.38386045,1,3,481,C,Covert,4
"[255, 0, 0]",0,20,0.48386395,1,3,483,C,Covert,4
"[255, 0, 0]",0,0,0.38525082,1,3,490,C,Covert,4
"[255, 0, 0]",2,0,0.43468878,1,3,491,C,Covert,4
"[255, 0, 0]",0,15,0.33952911,1,3,493,C,Covert,4
"[255, 0, 0]",2,40,0.46237162,1,3,495,C,Covert,4
"[255, 0, 0]",2,15,0.31325816,1,3,500,C,Covert,4
"[255, 0, 0]",2,40,0.36644268,1,3,503,C,Covert,4
"[255, 0, 0]",0,30,0.41876358,1,3,504,C,Covert,4
"[255, 0, 0]",0,5,0.55070398,1,3,506,C,Covert,4
"[255, 0, 0]",2,40,0.29546909,1,3,507,C,Covert,4
"[255, 0, 0]",0,20,0.32402314,1,3,508,C,Covert,4
"[255, 0, 0]",2,5,0.7269465,1,3,512,C,Covert,4
"[255, 0, 0]",2,30,0.7947288,1,3,515,C,Covert,4
"[255, 0, 0]",0,20,0.36884585,1,3,516,C,Covert,4
"[255, 0, 0]",2,25,0.38492131,0,3,522,C,Covert,4
"[255, 0, 0]",2,35,0.57651596,1,3,528,C,Covert,4
"[255, 0, 0]",0,5,0.35836177,1,3,537,C,Covert,4
"[255, 0, 0]",2,5,0.43354758,1,3,539,C,Covert,4
"[255, 0, 0]",2,10,0.41072984,1,3,541,C,Covert,4
"[255, 0, 0]",2,5,0.5512696,1,3,552,C,Covert,4
"[255, 0, 0]",0,15,0.41372812,1,3,555,C,Covert,4
"[255, 0, 0]",0,10,0.23931961,0,3,296,D,Covert,4
"[255, 0, 0]",0,40,0.35253367,1,3,297,D,Covert,4
"[255, 0, 0]",0,0,0.40668244,1,3,301,D,Covert,4
"[255, 0, 0]",0,25,0.33951248,1,3,303,D,Covert,4
"[255, 0, 0]",2,35,0.25879878,1,3,305,D,Covert,4
"[255, 0, 0]",0,15,0.41044161,1,3,311,D,Covert,4
"[255, 0, 0]",2,0,0.34057236,1,3,314,D,Covert,4
"[255, 0, 0]",0,35,0.4473786,1,3,316,D,Covert,4
"[255, 0, 0]",2,25,0.40040817,1,3,318,D,Covert,4
"[255, 0, 0]",2,20,0.44029022,1,3,321,D,Covert,4
"[255, 0, 0]",0,25,0.27999091,1,3,328,D,Covert,4
"[255, 0, 0]",0,0,0.24684566,0,3,332,D,Covert,4
"[255, 0, 0]",2,35,0.36207891,1,3,335,D,Covert,4
"[255, 0, 0]",0,5,0.33914505,1,3,336,D,Covert,4
"[255, 0, 0]",2,0,0.3714013,1,3,341,D,Covert,4
"[255, 0, 0]",2,10,0.3446666,1,3,342,D,Covert,4
"[255, 0, 0]",0,10,0.38396614,1,3,357,D,Covert,4
"[255, 0, 0]",0,10,0.3070865,1,3,360,D,Covert,4
"[255, 0, 0]",2,40,0.4675435,1,3,361,D,Covert,4
"[255, 0, 0]",0,40,0.31128729,0,3,364,D,Covert,4
"[255, 0, 0]",2,30,0.36781257,1,3,367,D,Covert,4
"[255, 0, 0]",2,15,0.43335673,1,3,370,D,Covert,4
"[255, 0, 0]",2,5,0.40110608,1,3,375,D,Covert,4
"[255, 0, 0]",0,20,0.56127373,1,3,377,D,Covert,4
"[255, 0, 0]",2,35,0.45387734,1,3,380,D,Covert,4
"[255, 0, 0]",2,25,0.3981874,1,3,381,D,Covert,4
"[255, 0, 0]",2,15,0.47998225,1,3,385,D,Covert,4
"[255, 0, 0]",2,20,0.41387678,1,3,390,D,Covert,4
"[255, 0, 0]",0,25,0.38768907,1,3,391,D,Covert,4
"[255, 0, 0]",2,35,0.4662659,1,3,395,D,Covert,4
"[255, 0, 0]",0,5,0.39293615,1,3,397,D,Covert,4
"[255, 0, 0]",2,20,0.24097711,0,3,399,D,Covert,4
"[255, 0, 0]",0,15,0.43736574,1,3,400,D,Covert,4
"[255, 0, 0]",0,15,0.41236083,1,3,402,D,Covert,4
"[255, 0, 0]",2,35,0.42423472,1,3,409,D,Covert,4
"[255, 0, 0]",0,5,0.37615794,1,3,415,D,Covert,4
