Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[255, 0, 0]",0,25,0.38025108,1,1,20,D,Covert,4,
"[255, 0, 0]",0,35,0.23230248,1,1,21,D,Covert,4,
"[255, 0, 0]",2,10,0.28365556,1,1,22,D,Covert,4,
"[255, 0, 0]",0,0,0.27695678,1,1,23,D,Covert,4,
"[255, 0, 0]",2,20,0.21456577,1,1,24,D,Covert,4,
"[255, 0, 0]",0,30,0.26969772,1,1,25,D,Covert,4,
"[255, 0, 0]",2,0,0.22476979,1,1,26,D,Covert,4,
"[255, 0, 0]",2,0,0.29138933,1,1,27,D,Covert,4,
"[255, 0, 0]",2,30,0.22178002,1,1,28,D,Covert,4,
"[255, 0, 0]",0,20,0.16670594,1,1,29,D,Covert,4,
"[255, 0, 0]",2,0,0.20089492,1,1,30,D,Covert,4,
"[255, 0, 0]",0,0,0.03617154,1,1,31,D,Covert,4,
"[255, 0, 0]",0,30,0.22050025,1,1,32,D,Covert,4,
"[255, 0, 0]",0,5,0.2220099,1,1,33,D,Covert,4,
"[255, 0, 0]",2,25,0.26219531,1,1,34,D,Covert,4,
"[255, 0, 0]",2,5,0.1912495,1,1,35,D,Covert,4,
"[255, 0, 0]",0,35,0.20993606,1,1,36,D,Covert,4,
"[255, 0, 0]",0,35,0.27485605,1,1,37,D,Covert,4,
"[255, 0, 0]",2,20,0.20018035,1,1,38,D,Covert,4,
"[255, 0, 0]",0,35,0.22910367,1,1,39,D,Covert,4,
"[255, 0, 0]",2,10,0.1095369,1,1,40,D,Covert,4,
"[255, 0, 0]",2,20,0.24259547,1,1,41,D,Covert,4,
"[255, 0, 0]",0,30,0.21733747,1,1,42,D,Covert,4,
"[255, 0, 0]",0,10,0.23699389,1,1,43,D,Covert,4,
"[255, 0, 0]",0,40,0.25432265,1,1,44,D,Covert,4,
"[255, 0, 0]",2,5,0.23038601,1,1,45,D,Covert,4,
"[255, 0, 0]",2,35,0.23040896,1,1,46,D,Covert,4,
"[255, 0, 0]",2,10,0.20779695,1,1,47,D,Covert,4,
"[255, 0, 0]",2,40,0.2337483,1,1,48,D,Covert,4,
"[255, 0, 0]",0,25,0.23896619,1,1,49,D,Covert,4,
"[255, 0, 0]",0,15,0.2141678,1,1,50,D,Covert,4,
"[255, 0, 0]",0,5,0.40806476,1,1,51,D,Covert,4,
"[255, 0, 0]",0,10,0.22383556,1,1,52,D,Covert,4,
"[255, 0, 0]",2,5,0.18708443,1,1,53,D,Covert,4,
"[255, 0, 0]",2,15,0.41444663,1,1,54,D,Covert,4,
"[255, 0, 0]",0,10,0.21256924,1,1,55,D,Covert,4,
"[255, 0, 0]",2,20,0.33401416,1,1,56,D,Covert,4,
"[255, 0, 0]",2,15,0.19419817,1,1,57,D,Covert,4,
"[255, 0, 0]",0,0,0.21247501,1,1,58,D,Covert,4,
"[255, 0, 0]",2,25,0.22161297,1,1,59,D,Covert,4,
"[255, 0, 0]",2,30,0.21412619,1,1,60,D,Covert,4,
"[255, 0, 0]",0,25,0.2041332,1,1,61,D,Covert,4,
"[255, 0, 0]",2,30,0.22009641,1,1,62,D,Covert,4,
"[255, 0, 0]",2,10,0.19066635,1,1,63,D,Covert,4,
"[255, 0, 0]",0,15,0.2019359,1,1,64,D,Covert,4,
"[255, 0, 0]",2,40,0.25577913,1,1,65,D,Covert,4,
"[255, 0, 0]",0,20,0.22664557,1,1,66,D,Covert,4,
"[255, 0, 0]",2,15,0.23692035,1,1,67,D,Covert,4,
"[255, 0, 0]",2,35,0.28226111,1,1,68,D,Covert,4,
"[255, 0, 0]",0,15,0.30514291,1,1,69,D,Covert,4,
"[255, 0, 0]",0,40,0.32950627,1,1,70,D,Covert,4,
"[255, 0, 0]",0,15,0.20749399,1,1,71,D,Covert,4,
"[255, 0, 0]",2,25,0.21569804,1,1,72,D,Covert,4,
"[255, 0, 0]",2,40,1.295231,1,1,1,E,Covert,4,
"[255, 0, 0]",0,20,0.4095429,1,1,2,E,Covert,4,
"[255, 0, 0]",0,0,0.4110087,1,1,3,E,Covert,4,
"[255, 0, 0]",0,20,0.3422917,1,1,4,E,Covert,4,
"[255, 0, 0]",2,10,0.47541,1,1,5,E,Covert,4,
"[255, 0, 0]",2,0,0.3153869,1,1,6,E,Covert,4,
"[255, 0, 0]",0,5,0.322715,1,1,7,E,Covert,4,
"[255, 0, 0]",2,0,0.3234213,1,1,8,E,Covert,4,
"[255, 0, 0]",2,30,0.3718016,1,1,9,E,Covert,4,
"[255, 0, 0]",2,0,0.2885777,1,1,10,E,Covert,4,
"[255, 0, 0]",0,25,0.3899468,1,1,11,E,Covert,4,
"[255, 0, 0]",2,10,0.4105646,1,1,12,E,Covert,4,
"[255, 0, 0]",2,25,0.3531253,1,1,13,E,Covert,4,
"[255, 0, 0]",0,10,0.3670842,1,1,14,E,Covert,4,
"[255, 0, 0]",2,30,0.5040904,1,1,15,E,Covert,4,
"[255, 0, 0]",2,20,0.4681741,1,1,16,E,Covert,4,
"[255, 0, 0]",0,5,0.360012,1,1,17,E,Covert,4,
"[255, 0, 0]",2,15,0.2930164,1,1,18,E,Covert,4,
"[255, 0, 0]",0,35,0.3087142,1,1,19,E,Covert,4,
"[255, 0, 0]",2,25,0.2687663,1,1,20,E,Covert,4,
"[255, 0, 0]",2,0,0.2271298,1,1,21,E,Covert,4,
"[255, 0, 0]",2,15,0.2718415,1,1,22,E,Covert,4,
"[255, 0, 0]",0,15,0.2896954,1,1,23,E,Covert,4,
"[255, 0, 0]",0,0,0.3660285,1,1,24,E,Covert,4,
"[255, 0, 0]",0,35,0.4054047,1,1,25,E,Covert,4,
"[255, 0, 0]",2,10,1.2291265,1,1,26,E,Covert,4,
"[255, 0, 0]",2,20,0.350382,1,1,27,E,Covert,4,
"[255, 0, 0]",0,5,0.2548288,1,1,28,E,Covert,4,
"[255, 0, 0]",0,20,0.2547286,1,1,29,E,Covert,4,
"[255, 0, 0]",2,20,0.3020601,1,1,30,E,Covert,4,
"[255, 0, 0]",0,40,0.2844187,1,1,31,E,Covert,4,
"[255, 0, 0]",0,10,0.2552003,1,1,32,E,Covert,4,
"[255, 0, 0]",0,20,0.3376828,1,1,33,E,Covert,4,
"[255, 0, 0]",2,40,0.3837437,1,1,34,E,Covert,4,
"[255, 0, 0]",0,30,0.2708501,1,1,35,E,Covert,4,
"[255, 0, 0]",2,15,0.2957841,1,1,36,E,Covert,4,
"[255, 0, 0]",2,25,0.3896432,1,1,37,E,Covert,4,
"[255, 0, 0]",2,25,0.319671,1,1,38,E,Covert,4,
"[255, 0, 0]",0,35,0.384365,1,1,39,E,Covert,4,
"[255, 0, 0]",0,30,0.335373,1,1,40,E,Covert,4,
"[255, 0, 0]",0,0,0.2543113,1,1,41,E,Covert,4,
"[255, 0, 0]",2,40,0.3045718,1,1,42,E,Covert,4,
"[255, 0, 0]",0,25,0.2969188,1,1,43,E,Covert,4,
"[255, 0, 0]",0,35,0.246992,1,1,44,E,Covert,4,
"[255, 0, 0]",2,5,0.2558574,1,1,45,E,Covert,4,
"[255, 0, 0]",2,20,0.2881039,1,1,46,E,Covert,4,
"[255, 0, 0]",2,5,-0.0756749,1,1,47,E,Covert,4,
"[255, 0, 0]",0,15,0.2558506,1,1,48,E,Covert,4,
"[255, 0, 0]",2,35,0.2428647,1,1,49,E,Covert,4,
"[255, 0, 0]",2,5,0.1999123,1,1,50,E,Covert,4,
"[255, 0, 0]",0,15,0.213293,1,1,51,E,Covert,4,
"[255, 0, 0]",2,30,0.2692596,1,1,52,E,Covert,4,
"[255, 0, 0]",2,40,0.2456982,1,1,53,E,Covert,4,
"[255, 0, 0]",0,15,0.2153739,1,1,54,E,Covert,4,
"[255, 0, 0]",0,25,0.1926975,1,1,55,E,Covert,4,
"[255, 0, 0]",0,40,0.2891104,1,1,56,E,Covert,4,
"[255, 0, 0]",0,40,0.2454392,1,1,57,E,Covert,4,
"[255, 0, 0]",0,40,0.2573186,1,1,58,E,Covert,4,
"[255, 0, 0]",2,5,0.2446506,1,1,59,E,Covert,4,
"[255, 0, 0]",2,35,0.1926177,1,1,60,E,Covert,4,
"[255, 0, 0]",0,30,0.2242531,1,1,61,E,Covert,4,
"[255, 0, 0]",0,5,-0.0371015,1,1,62,E,Covert,4,
"[255, 0, 0]",2,35,0.0002859,1,1,63,E,Covert,4,
"[255, 0, 0]",0,25,0.2412503,1,1,64,E,Covert,4,
"[255, 0, 0]",0,10,-0.0189344,1,1,65,E,Covert,4,
"[255, 0, 0]",0,30,0.040445,1,1,66,E,Covert,4,
"[255, 0, 0]",2,30,0.2058255,1,1,67,E,Covert,4,
"[255, 0, 0]",0,0,0.2367952,1,1,68,E,Covert,4,
"[255, 0, 0]",0,10,0.1971297,1,1,69,E,Covert,4,
"[255, 0, 0]",2,35,0.2671411,1,1,70,E,Covert,4,
"[255, 0, 0]",2,10,0.0753736,1,1,71,E,Covert,4,
"[255, 0, 0]",2,15,0.2044787,1,1,72,E,Covert,4,
"[255, 0, 0]",0,30,0.3374743,1,1,1,E,Covert,4,
"[255, 0, 0]",0,20,0.3553747,1,1,2,E,Covert,4,
"[255, 0, 0]",2,15,0.2507908,1,1,3,E,Covert,4,
"[255, 0, 0]",0,10,0.2182613,1,1,4,E,Covert,4,
"[255, 0, 0]",2,35,0.0873344,1,1,5,E,Covert,4,
"[255, 0, 0]",2,10,0.1847197,1,1,6,E,Covert,4,
"[255, 0, 0]",0,35,0.1651731,1,1,7,E,Covert,4,
"[255, 0, 0]",2,30,0.1927049,1,1,8,E,Covert,4,
"[255, 0, 0]",0,30,0.1899132,1,1,9,E,Covert,4,
"[255, 0, 0]",0,20,0.2381372,1,1,10,E,Covert,4,
"[255, 0, 0]",0,40,0.2532325,1,1,11,E,Covert,4,
"[255, 0, 0]",2,5,-0.0404567,1,1,12,E,Covert,4,
"[255, 0, 0]",2,40,0.1376196,1,1,13,E,Covert,4,
"[255, 0, 0]",2,25,0.0820718,1,1,14,E,Covert,4,
"[255, 0, 0]",0,15,0.0277723,1,1,15,E,Covert,4,
"[255, 0, 0]",0,0,0.0434342,1,1,16,E,Covert,4,
"[255, 0, 0]",2,0,0.0662189,1,1,17,E,Covert,4,
"[255, 0, 0]",0,15,0.2425485,1,1,18,E,Covert,4,
"[255, 0, 0]",2,35,0.214729,1,1,19,E,Covert,4,
"[255, 0, 0]",2,5,0.1082161,1,1,20,E,Covert,4,
"[255, 0, 0]",2,10,0.1409162,1,1,21,E,Covert,4,
"[255, 0, 0]",2,30,0.1476271,1,1,22,E,Covert,4,
"[255, 0, 0]",2,25,0.1034986,1,1,23,E,Covert,4,
"[255, 0, 0]",0,25,0.1888047,1,1,24,E,Covert,4,
"[255, 0, 0]",2,0,-0.004863,1,1,25,E,Covert,4,
"[255, 0, 0]",0,30,0.0779658,1,1,26,E,Covert,4,
"[255, 0, 0]",0,25,0.1206076,1,1,27,E,Covert,4,
"[255, 0, 0]",0,40,0.2734082,1,1,28,E,Covert,4,
"[255, 0, 0]",0,20,0.2327275,1,1,29,E,Covert,4,
"[255, 0, 0]",0,40,0.3518534,1,1,30,E,Covert,4,
"[255, 0, 0]",0,20,0.2821936,1,1,31,E,Covert,4,
"[255, 0, 0]",0,0,0.1587418,1,1,32,E,Covert,4,
"[255, 0, 0]",0,10,0.1994587,1,1,33,E,Covert,4,
"[255, 0, 0]",2,15,0.1297168,1,1,34,E,Covert,4,
"[255, 0, 0]",0,35,0.2434306,1,1,35,E,Covert,4,
"[255, 0, 0]",0,25,0.4325754,1,1,36,E,Covert,4,
"[255, 0, 0]",0,5,0.2600592,1,1,37,E,Covert,4,
"[255, 0, 0]",2,20,0.0650065,1,1,38,E,Covert,4,
"[255, 0, 0]",2,15,0.2208032,1,1,39,E,Covert,4,
"[255, 0, 0]",2,40,0.2236408,1,1,40,E,Covert,4,
"[255, 0, 0]",2,40,0.143387,1,1,41,E,Covert,4,
"[255, 0, 0]",2,35,0.1074786,1,1,42,E,Covert,4,
"[255, 0, 0]",2,15,0.2376179,1,1,43,E,Covert,4,
"[255, 0, 0]",2,5,0.2135141,1,1,44,E,Covert,4,
"[255, 0, 0]",2,10,0.2500085,1,1,45,E,Covert,4,
"[255, 0, 0]",2,10,0.2352939,1,1,46,E,Covert,4,
"[255, 0, 0]",2,35,0.2453467,1,1,47,E,Covert,4,
"[255, 0, 0]",0,0,0.111895,1,1,48,E,Covert,4,
"[255, 0, 0]",2,40,0.1729089,1,1,49,E,Covert,4,
"[255, 0, 0]",0,5,0.3774785,1,1,50,E,Covert,4,
"[255, 0, 0]",2,0,0.2382315,1,1,51,E,Covert,4,
"[255, 0, 0]",0,15,0.2741457,1,1,52,E,Covert,4,
"[255, 0, 0]",0,5,0.1413673,1,1,53,E,Covert,4,
"[255, 0, 0]",0,10,0.1555806,1,1,54,E,Covert,4,
"[255, 0, 0]",2,20,0.2670539,1,1,55,E,Covert,4,
"[255, 0, 0]",2,25,0.3602348,1,1,56,E,Covert,4,
"[255, 0, 0]",0,15,0.1452119,1,1,57,E,Covert,4,
"[255, 0, 0]",0,30,-0.0349873,1,1,58,E,Covert,4,
"[255, 0, 0]",2,20,-0.032145,1,1,59,E,Covert,4,
"[255, 0, 0]",2,20,-0.0940178,1,1,60,E,Covert,4,
"[255, 0, 0]",0,25,-0.0068602,1,1,61,E,Covert,4,
"[255, 0, 0]",0,40,0.1627027,1,1,62,E,Covert,4,
"[255, 0, 0]",2,30,0.4684843,1,1,63,E,Covert,4,
"[255, 0, 0]",0,10,0.3144473,1,1,64,E,Covert,4,
"[255, 0, 0]",0,0,0.2645803,1,1,65,E,Covert,4,
"[255, 0, 0]",0,35,0.1721947,1,1,66,E,Covert,4,
"[255, 0, 0]",2,5,0.2333799,1,1,67,E,Covert,4,
"[255, 0, 0]",2,30,0.2432253,1,1,68,E,Covert,4,
"[255, 0, 0]",0,35,0.1260197,1,1,69,E,Covert,4,
"[255, 0, 0]",0,5,0.2599282,1,1,70,E,Covert,4,
"[255, 0, 0]",2,25,0.2334695,1,1,71,E,Covert,4,
"[255, 0, 0]",2,0,0.1431107,1,1,72,E,Covert,4,
"[255, 0, 0]",2,20,0.19483057,1,1,1,F,Covert,4,
"[255, 0, 0]",0,15,0.01921073,1,1,2,F,Covert,4,
"[255, 0, 0]",0,35,0.19783677,1,1,3,F,Covert,4,
"[255, 0, 0]",2,30,0.18039029,1,1,4,F,Covert,4,
"[255, 0, 0]",0,0,0.18490671,1,1,5,F,Covert,4,
"[255, 0, 0]",2,0,0.19599607,1,1,6,F,Covert,4,
"[255, 0, 0]",0,25,0.19009781,1,1,7,F,Covert,4,
"[255, 0, 0]",2,30,0.22449485,1,1,8,F,Covert,4,
"[255, 0, 0]",2,5,0.21254485,1,1,9,F,Covert,4,
"[255, 0, 0]",0,10,0.20208515,1,1,10,F,Covert,4,
"[255, 0, 0]",2,0,0.18201083,1,1,11,F,Covert,4,
"[255, 0, 0]",0,25,0.21711372,1,1,12,F,Covert,4,
"[255, 0, 0]",2,10,0.18347559,1,1,13,F,Covert,4,
"[255, 0, 0]",2,30,0.23695526,1,1,14,F,Covert,4,
"[255, 0, 0]",0,10,0.19622233,1,1,15,F,Covert,4,
"[255, 0, 0]",2,10,0.17348365,1,1,16,F,Covert,4,
"[255, 0, 0]",2,30,0.2196024,1,1,17,F,Covert,4,
"[255, 0, 0]",0,40,0.24044018,1,1,18,F,Covert,4,
"[255, 0, 0]",2,5,0.18948836,1,1,19,F,Covert,4,
"[255, 0, 0]",0,20,0.2510539,1,1,20,F,Covert,4,
"[255, 0, 0]",0,5,0.23720505,1,1,21,F,Covert,4,
"[255, 0, 0]",2,15,0.27034448,1,1,22,F,Covert,4,
"[255, 0, 0]",2,25,0.25162762,1,1,23,F,Covert,4,
"[255, 0, 0]",2,5,0.21275653,1,1,24,F,Covert,4,
"[255, 0, 0]",0,35,0.13194964,1,1,25,F,Covert,4,
"[255, 0, 0]",0,0,0.20193961,1,1,26,F,Covert,4,
"[255, 0, 0]",2,40,0.21257117,1,1,27,F,Covert,4,
"[255, 0, 0]",0,20,0.23382019,1,1,28,F,Covert,4,
"[255, 0, 0]",2,35,0.17364441,1,1,29,F,Covert,4,
"[255, 0, 0]",2,15,0.19160345,1,1,30,F,Covert,4,
"[255, 0, 0]",2,40,0.25352758,1,1,31,F,Covert,4,
"[255, 0, 0]",0,30,0.21320378,1,1,32,F,Covert,4,
"[255, 0, 0]",2,10,0.18718269,1,1,33,F,Covert,4,
"[255, 0, 0]",0,30,0.1939,1,1,34,F,Covert,4,
"[255, 0, 0]",0,40,0.23086217,1,1,35,F,Covert,4,
"[255, 0, 0]",2,25,0.20431214,1,1,36,F,Covert,4,
"[255, 0, 0]",2,35,0.23888894,1,1,37,F,Covert,4,
"[255, 0, 0]",2,20,0.19467884,1,1,38,F,Covert,4,
"[255, 0, 0]",0,40,0.21150222,1,1,39,F,Covert,4,
"[255, 0, 0]",2,20,0.2213051,1,1,40,F,Covert,4,
"[255, 0, 0]",0,10,0.21297188,1,1,41,F,Covert,4,
"[255, 0, 0]",2,25,0.20038961,1,1,42,F,Covert,4,
"[255, 0, 0]",0,30,0.21281996,1,1,43,F,Covert,4,
"[255, 0, 0]",0,40,0.22453738,1,1,44,F,Covert,4,
"[255, 0, 0]",0,35,0.21037642,1,1,45,F,Covert,4,
"[255, 0, 0]",2,10,0.1948952,1,1,46,F,Covert,4,
"[255, 0, 0]",0,20,0.22803611,1,1,47,F,Covert,4,
"[255, 0, 0]",2,35,0.2017875,1,1,48,F,Covert,4,
"[255, 0, 0]",0,0,0.12248795,1,1,49,F,Covert,4,
"[255, 0, 0]",0,5,0.21947646,1,1,50,F,Covert,4,
"[255, 0, 0]",0,0,0.19095924,1,1,51,F,Covert,4,
"[255, 0, 0]",2,25,0.21156882,1,1,52,F,Covert,4,
"[255, 0, 0]",0,25,0.20971836,1,1,53,F,Covert,4,
"[255, 0, 0]",0,15,0.13422461,1,1,54,F,Covert,4,
"[255, 0, 0]",2,0,0.19288056,1,1,55,F,Covert,4,
"[255, 0, 0]",2,5,0.28357671,1,1,56,F,Covert,4,
"[255, 0, 0]",0,5,0.1948929,1,1,57,F,Covert,4,
"[255, 0, 0]",0,25,0.20772241,1,1,58,F,Covert,4,
"[255, 0, 0]",2,0,0.26206506,1,1,59,F,Covert,4,
"[255, 0, 0]",0,15,0.20923533,1,1,60,F,Covert,4,
"[255, 0, 0]",0,15,0.21449329,1,1,61,F,Covert,4,
"[255, 0, 0]",0,35,0.28379781,1,1,62,F,Covert,4,
"[255, 0, 0]",0,20,0.21789533,1,1,63,F,Covert,4,
"[255, 0, 0]",2,40,0.3604421,1,1,64,F,Covert,4,
"[255, 0, 0]",0,10,0.23682101,1,1,65,F,Covert,4,
"[255, 0, 0]",2,15,0.20294068,1,1,66,F,Covert,4,
"[255, 0, 0]",2,20,0.50813519,1,1,67,F,Covert,4,
"[255, 0, 0]",0,30,0.2244262,1,1,68,F,Covert,4,
"[255, 0, 0]",2,40,0.18364256,1,1,69,F,Covert,4,
"[255, 0, 0]",2,35,0.2029889,1,1,70,F,Covert,4,
"[255, 0, 0]",2,15,0.187101,1,1,71,F,Covert,4,
"[255, 0, 0]",0,5,0.2350819,1,1,72,F,Covert,4,
"[255, 0, 0]",2,15,0.21009691,1,1,1,F,Covert,4,
"[255, 0, 0]",2,40,0.18486609,1,1,2,F,Covert,4,
"[255, 0, 0]",0,20,0.24543186,1,1,3,F,Covert,4,
"[255, 0, 0]",0,5,0.19111996,1,1,4,F,Covert,4,
"[255, 0, 0]",2,25,0.21197348,1,1,5,F,Covert,4,
"[255, 0, 0]",0,40,0.11862993,1,1,6,F,Covert,4,
"[255, 0, 0]",2,30,0.2127531,1,1,7,F,Covert,4,
"[255, 0, 0]",0,35,0.23291652,1,1,8,F,Covert,4,
"[255, 0, 0]",0,20,0.22181442,1,1,9,F,Covert,4,
"[255, 0, 0]",0,5,0.1967155,1,1,10,F,Covert,4,
"[255, 0, 0]",2,30,-0.0149675,1,1,11,F,Covert,4,
"[255, 0, 0]",2,0,0.15541706,1,1,12,F,Covert,4,
"[255, 0, 0]",0,5,0.19085097,1,1,13,F,Covert,4,
"[255, 0, 0]",2,10,0.20967378,1,1,14,F,Covert,4,
"[255, 0, 0]",2,25,0.17528978,1,1,15,F,Covert,4,
"[255, 0, 0]",2,35,-0.0011096,1,1,16,F,Covert,4,
"[255, 0, 0]",2,15,0.18956024,1,1,17,F,Covert,4,
"[255, 0, 0]",0,20,-0.099011,1,1,18,F,Covert,4,
"[255, 0, 0]",2,5,0.20609498,1,1,19,F,Covert,4,
"[255, 0, 0]",2,40,0.04532954,1,1,20,F,Covert,4,
"[255, 0, 0]",2,5,0.20263119,1,1,21,F,Covert,4,
"[255, 0, 0]",0,15,0.19738961,1,1,22,F,Covert,4,
"[255, 0, 0]",2,35,0.23383877,1,1,23,F,Covert,4,
"[255, 0, 0]",0,10,0.17637906,1,1,24,F,Covert,4,
"[255, 0, 0]",0,15,0.21403813,1,1,25,F,Covert,4,
"[255, 0, 0]",0,25,0.2021444,1,1,26,F,Covert,4,
"[255, 0, 0]",0,35,0.17604703,1,1,27,F,Covert,4,
"[255, 0, 0]",2,15,0.40998865,1,1,28,F,Covert,4,
"[255, 0, 0]",0,35,0.16718039,1,1,29,F,Covert,4,
"[255, 0, 0]",0,25,0.17176717,1,1,30,F,Covert,4,
"[255, 0, 0]",2,0,-0.0479085,1,1,31,F,Covert,4,
"[255, 0, 0]",0,0,0.21178593,1,1,32,F,Covert,4,
"[255, 0, 0]",0,0,0.20856322,1,1,33,F,Covert,4,
"[255, 0, 0]",2,30,0.2225534,1,1,34,F,Covert,4,
"[255, 0, 0]",0,30,0.19562362,1,1,35,F,Covert,4,
"[255, 0, 0]",0,0,0.17700301,1,1,36,F,Covert,4,
"[255, 0, 0]",0,40,0.25898608,1,1,37,F,Covert,4,
"[255, 0, 0]",0,25,0.19242974,1,1,38,F,Covert,4,
"[255, 0, 0]",2,35,0.22430639,1,1,39,F,Covert,4,
"[255, 0, 0]",0,20,0.16735544,1,1,40,F,Covert,4,
"[255, 0, 0]",2,10,0.17907486,1,1,41,F,Covert,4,
"[255, 0, 0]",0,35,0.2256372,1,1,42,F,Covert,4,
"[255, 0, 0]",0,10,0.1638557,1,1,43,F,Covert,4,
"[255, 0, 0]",2,25,0.1750818,1,1,44,F,Covert,4,
"[255, 0, 0]",0,30,0.21114329,1,1,45,F,Covert,4,
"[255, 0, 0]",0,5,0.20493782,1,1,46,F,Covert,4,
"[255, 0, 0]",2,40,0.18570647,1,1,47,F,Covert,4,
"[255, 0, 0]",2,15,0.18053868,1,1,48,F,Covert,4,
"[255, 0, 0]",0,10,0.20421394,1,1,49,F,Covert,4,
"[255, 0, 0]",0,10,0.18971193,1,1,50,F,Covert,4,
"[255, 0, 0]",2,5,0.2811902,1,1,51,F,Covert,4,
"[255, 0, 0]",0,15,0.16124815,1,1,52,F,Covert,4,
"[255, 0, 0]",2,25,0.20355565,1,1,53,F,Covert,4,
"[255, 0, 0]",2,10,0.17889985,1,1,54,F,Covert,4,
"[255, 0, 0]",2,40,0.12238333,1,1,55,F,Covert,4,
"[255, 0, 0]",2,0,0.199374,1,1,56,F,Covert,4,
"[255, 0, 0]",2,20,0.187759,1,1,57,F,Covert,4,
"[255, 0, 0]",0,40,0.21897163,1,1,58,F,Covert,4,
"[255, 0, 0]",0,30,0.21377858,1,1,59,F,Covert,4,
"[255, 0, 0]",2,10,0.07964603,1,1,60,F,Covert,4,
"[255, 0, 0]",0,40,0.20350307,1,1,61,F,Covert,4,
"[255, 0, 0]",2,20,0.20013498,1,1,62,F,Covert,4,
"[255, 0, 0]",2,30,0.23071537,1,1,63,F,Covert,4,
"[255, 0, 0]",2,35,0.20551931,1,1,64,F,Covert,4,
"[255, 0, 0]",0,30,0.28499645,1,1,65,F,Covert,4,
"[255, 0, 0]",2,5,0.1988187,1,1,66,F,Covert,4,
"[255, 0, 0]",2,0,0.16168542,1,1,67,F,Covert,4,
"[255, 0, 0]",2,20,0.11304955,1,1,68,F,Covert,4,
"[255, 0, 0]",0,15,0.14922944,1,1,69,F,Covert,4,
"[255, 0, 0]",0,0,0.16279346,1,1,70,F,Covert,4,
"[255, 0, 0]",0,25,0.24287701,1,1,71,F,Covert,4,
"[255, 0, 0]",2,20,0.16589311,1,1,72,F,Covert,4,
"[255, 0, 0]",0,15,0.2852644,1,1,1,G,Covert,4,
"[255, 0, 0]",0,20,0.2378144,1,1,2,G,Covert,4,
"[255, 0, 0]",0,15,0.2602661,1,1,3,G,Covert,4,
"[255, 0, 0]",0,5,0.2419538,1,1,4,G,Covert,4,
"[255, 0, 0]",0,30,0.3053833,1,1,5,G,Covert,4,
"[255, 0, 0]",0,40,0.3500152,1,1,6,G,Covert,4,
"[255, 0, 0]",0,25,0.2276293,1,1,7,G,Covert,4,
"[255, 0, 0]",0,10,0.250964,1,1,8,G,Covert,4,
"[255, 0, 0]",0,35,0.2486217,1,1,9,G,Covert,4,
"[255, 0, 0]",0,5,0.2331855,1,1,10,G,Covert,4,
"[255, 0, 0]",0,35,0.207113,1,1,11,G,Covert,4,
"[255, 0, 0]",0,0,0.2929554,1,1,12,G,Covert,4,
"[255, 0, 0]",0,10,0.2356818,1,1,13,G,Covert,4,
"[255, 0, 0]",0,30,0.1926022,1,1,14,G,Covert,4,
"[255, 0, 0]",0,10,0.223001,1,1,15,G,Covert,4,
"[255, 0, 0]",0,30,0.1246411,1,1,16,G,Covert,4,
"[255, 0, 0]",0,40,0.2522261,1,1,17,G,Covert,4,
"[255, 0, 0]",0,25,0.1760942,1,1,18,G,Covert,4,
"[255, 0, 0]",0,15,0.2343625,1,1,19,G,Covert,4,
"[255, 0, 0]",0,40,0.2355772,1,1,20,G,Covert,4,
"[255, 0, 0]",0,35,0.309461,1,1,21,G,Covert,4,
"[255, 0, 0]",0,5,0.2553342,1,1,22,G,Covert,4,
"[255, 0, 0]",0,40,0.2912729,1,1,23,G,Covert,4,
"[255, 0, 0]",0,5,0.349115,1,1,24,G,Covert,4,
"[255, 0, 0]",0,20,0.2362597,1,1,25,G,Covert,4,
"[255, 0, 0]",0,10,0.2544264,1,1,26,G,Covert,4,
"[255, 0, 0]",0,0,0.2889312,1,1,27,G,Covert,4,
"[255, 0, 0]",0,15,0.2523498,1,1,28,G,Covert,4,
"[255, 0, 0]",0,35,0.2900785,1,1,29,G,Covert,4,
"[255, 0, 0]",0,0,0.1926334,1,1,30,G,Covert,4,
"[255, 0, 0]",0,20,0.2026081,1,1,31,G,Covert,4,
"[255, 0, 0]",0,20,0.2732333,1,1,32,G,Covert,4,
"[255, 0, 0]",0,25,0.4793169,1,1,33,G,Covert,4,
"[255, 0, 0]",0,30,0.3350773,1,1,34,G,Covert,4,
"[255, 0, 0]",0,0,0.2108188,1,1,35,G,Covert,4,
"[255, 0, 0]",0,25,0.2253446,1,1,36,G,Covert,4,
"[255, 0, 0]",2,40,0.265873,1,1,280,G,Covert,4,
"[255, 0, 0]",2,40,0.2513976,1,1,281,G,Covert,4,
"[255, 0, 0]",2,5,0.2619078,1,1,282,G,Covert,4,
"[255, 0, 0]",2,0,0.2477708,1,1,283,G,Covert,4,
"[255, 0, 0]",2,35,0.2918789,1,1,284,G,Covert,4,
"[255, 0, 0]",2,10,0.234109,1,1,285,G,Covert,4,
"[255, 0, 0]",2,0,0.3092116,1,1,286,G,Covert,4,
"[255, 0, 0]",2,15,0.2186004,1,1,287,G,Covert,4,
"[255, 0, 0]",2,20,0.2836416,1,1,288,G,Covert,4,
"[255, 0, 0]",2,25,0.2494064,1,1,289,G,Covert,4,
