Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[255, 0, 0]",0,0,0.28817006,1,1,22,D,Overt,4,
"[255, 0, 0]",0,5,0.39865759,1,1,23,D,Overt,4,
"[255, 0, 0]",2,10,0.29966569,1,1,24,D,Overt,4,
"[255, 0, 0]",0,0,0.19803881,1,1,25,D,Overt,4,
"[255, 0, 0]",0,5,0.21507519,1,1,26,D,Overt,4,
"[255, 0, 0]",2,25,0.25327026,1,1,27,D,Overt,4,
"[255, 0, 0]",2,20,0.21157479,1,1,28,D,Overt,4,
"[255, 0, 0]",2,0,0.50803269,1,1,29,D,Overt,4,
"[255, 0, 0]",2,30,0.28037237,1,1,30,D,Overt,4,
"[255, 0, 0]",0,0,0.2722021,1,1,31,D,Overt,4,
"[255, 0, 0]",2,20,0.26289458,1,1,32,D,Overt,4,
"[255, 0, 0]",2,5,0.3124909,1,1,33,D,Overt,4,
"[255, 0, 0]",0,40,0.36131722,1,1,34,D,Overt,4,
"[255, 0, 0]",0,20,0.26065888,1,1,35,D,Overt,4,
"[255, 0, 0]",2,0,0.17109936,1,1,36,D,Overt,4,
"[255, 0, 0]",0,30,0.28568927,1,1,37,D,Overt,4,
"[255, 0, 0]",0,25,0.2526958,1,1,38,D,Overt,4,
"[255, 0, 0]",2,15,0.20696666,1,1,39,D,Overt,4,
"[255, 0, 0]",2,25,0.23216745,1,1,40,D,Overt,4,
"[255, 0, 0]",2,30,0.20378883,1,1,41,D,Overt,4,
"[255, 0, 0]",2,5,0.22591613,1,1,42,D,Overt,4,
"[255, 0, 0]",2,15,0.17386542,1,1,43,D,Overt,4,
"[255, 0, 0]",2,25,0.12494081,1,1,44,D,Overt,4,
"[255, 0, 0]",0,20,0.18650946,1,1,45,D,Overt,4,
"[255, 0, 0]",2,0,0.21250934,1,1,46,D,Overt,4,
"[255, 0, 0]",0,35,0.26256217,1,1,47,D,Overt,4,
"[255, 0, 0]",0,30,0.21328522,1,1,48,D,Overt,4,
"[255, 0, 0]",0,35,0.22431949,1,1,49,D,Overt,4,
"[255, 0, 0]",2,10,0.23807114,1,1,50,D,Overt,4,
"[255, 0, 0]",0,25,0.21928208,1,1,51,D,Overt,4,
"[255, 0, 0]",0,15,0.29305542,1,1,52,D,Overt,4,
"[255, 0, 0]",0,15,0.32779156,1,1,53,D,Overt,4,
"[255, 0, 0]",2,35,0.20870953,1,1,54,D,Overt,4,
"[255, 0, 0]",0,25,0.205737,1,1,55,D,Overt,4,
"[255, 0, 0]",2,40,0.23913057,1,1,56,D,Overt,4,
"[255, 0, 0]",2,20,0.20335711,1,1,57,D,Overt,4,
"[255, 0, 0]",2,35,0.23633404,1,1,58,D,Overt,4,
"[255, 0, 0]",0,15,0.25467246,1,1,59,D,Overt,4,
"[255, 0, 0]",2,30,0.21857979,1,1,60,D,Overt,4,
"[255, 0, 0]",0,40,0.38132114,1,1,61,D,Overt,4,
"[255, 0, 0]",0,30,0.25444714,1,1,62,D,Overt,4,
"[255, 0, 0]",0,0,0.20849516,1,1,63,D,Overt,4,
"[255, 0, 0]",0,20,0.23843119,1,1,64,D,Overt,4,
"[255, 0, 0]",0,15,0.22222401,1,1,65,D,Overt,4,
"[255, 0, 0]",2,5,0.26588492,1,1,66,D,Overt,4,
"[255, 0, 0]",0,5,0.24187445,1,1,67,D,Overt,4,
"[255, 0, 0]",0,20,0.23107845,1,1,68,D,Overt,4,
"[255, 0, 0]",2,5,0.23390969,1,1,69,D,Overt,4,
"[255, 0, 0]",0,5,0.26869049,1,1,70,D,Overt,4,
"[255, 0, 0]",2,35,0.28102765,1,1,71,D,Overt,4,
"[255, 0, 0]",2,35,0.26651928,1,1,72,D,Overt,4,
"[255, 0, 0]",2,5,0.6091936,1,1,1,E,Overt,4,
"[255, 0, 0]",2,30,0.465757,1,1,2,E,Overt,4,
"[255, 0, 0]",2,15,0.4523247,1,1,3,E,Overt,4,
"[255, 0, 0]",0,0,0.4506763,1,1,4,E,Overt,4,
"[255, 0, 0]",0,5,0.4598509,1,1,5,E,Overt,4,
"[255, 0, 0]",2,30,0.3922566,1,1,6,E,Overt,4,
"[255, 0, 0]",2,35,0.3990287,1,1,7,E,Overt,4,
"[255, 0, 0]",0,30,0.5046266,1,1,8,E,Overt,4,
"[255, 0, 0]",2,35,0.3369392,1,1,9,E,Overt,4,
"[255, 0, 0]",2,40,0.3497455,1,1,10,E,Overt,4,
"[255, 0, 0]",2,0,0.3248844,1,1,11,E,Overt,4,
"[255, 0, 0]",0,25,0.4210428,1,1,12,E,Overt,4,
"[255, 0, 0]",2,40,0.3654724,1,1,13,E,Overt,4,
"[255, 0, 0]",2,10,0.3677048,1,1,14,E,Overt,4,
"[255, 0, 0]",2,25,0.3058786,1,1,15,E,Overt,4,
"[255, 0, 0]",0,10,0.4984433,1,1,16,E,Overt,4,
"[255, 0, 0]",2,5,0.3964906,1,1,17,E,Overt,4,
"[255, 0, 0]",0,35,0.3873597,1,1,18,E,Overt,4,
"[255, 0, 0]",2,15,0.2969196,1,1,19,E,Overt,4,
"[255, 0, 0]",2,10,0.2900546,1,1,20,E,Overt,4,
"[255, 0, 0]",0,30,0.3623716,1,1,21,E,Overt,4,
"[255, 0, 0]",0,10,0.3378532,1,1,22,E,Overt,4,
"[255, 0, 0]",0,15,0.3978969,1,1,23,E,Overt,4,
"[255, 0, 0]",2,20,0.5194398,1,1,24,E,Overt,4,
"[255, 0, 0]",2,40,0.3935249,1,1,25,E,Overt,4,
"[255, 0, 0]",2,20,0.4061966,1,1,26,E,Overt,4,
"[255, 0, 0]",2,30,0.3572071,1,1,27,E,Overt,4,
"[255, 0, 0]",2,0,0.3575067,1,1,28,E,Overt,4,
"[255, 0, 0]",2,0,0.3246996,1,1,29,E,Overt,4,
"[255, 0, 0]",2,15,0.3316005,1,1,30,E,Overt,4,
"[255, 0, 0]",0,35,0.4989493,1,1,31,E,Overt,4,
"[255, 0, 0]",0,40,0.4540648,1,1,32,E,Overt,4,
"[255, 0, 0]",2,5,0.3574115,1,1,33,E,Overt,4,
"[255, 0, 0]",0,10,0.382112,1,1,34,E,Overt,4,
"[255, 0, 0]",2,25,0.4167474,1,1,35,E,Overt,4,
"[255, 0, 0]",0,35,0.3951952,1,1,36,E,Overt,4,
"[255, 0, 0]",0,5,0.5306601,1,1,37,E,Overt,4,
"[255, 0, 0]",2,35,0.3697341,1,1,38,E,Overt,4,
"[255, 0, 0]",0,25,0.4721449,1,1,39,E,Overt,4,
"[255, 0, 0]",0,0,0.3253901,1,1,40,E,Overt,4,
"[255, 0, 0]",2,5,0.3698269,1,1,41,E,Overt,4,
"[255, 0, 0]",0,35,0.3179691,1,1,42,E,Overt,4,
"[255, 0, 0]",2,25,0.305224,1,1,43,E,Overt,4,
"[255, 0, 0]",2,20,0.4038561,1,1,44,E,Overt,4,
"[255, 0, 0]",0,20,0.3433998,1,1,45,E,Overt,4,
"[255, 0, 0]",2,35,0.4016696,1,1,46,E,Overt,4,
"[255, 0, 0]",2,10,0.3374752,1,1,47,E,Overt,4,
"[255, 0, 0]",0,25,0.3042308,1,1,48,E,Overt,4,
"[255, 0, 0]",0,15,0.3163708,1,1,49,E,Overt,4,
"[255, 0, 0]",2,15,0.3171234,1,1,50,E,Overt,4,
"[255, 0, 0]",2,20,0.3210616,1,1,51,E,Overt,4,
"[255, 0, 0]",0,15,0.2873763,1,1,52,E,Overt,4,
"[255, 0, 0]",0,5,0.2921092,1,1,53,E,Overt,4,
"[255, 0, 0]",0,15,0.3108008,1,1,54,E,Overt,4,
"[255, 0, 0]",0,5,0.3136387,1,1,55,E,Overt,4,
"[255, 0, 0]",0,20,0.277072,1,1,56,E,Overt,4,
"[255, 0, 0]",0,20,0.2647604,1,1,57,E,Overt,4,
"[255, 0, 0]",0,10,0.2527235,1,1,58,E,Overt,4,
"[255, 0, 0]",2,30,0.3140392,1,1,59,E,Overt,4,
"[255, 0, 0]",2,10,0.2883584,1,1,60,E,Overt,4,
"[255, 0, 0]",0,30,0.2340905,1,1,61,E,Overt,4,
"[255, 0, 0]",2,40,0.3812782,1,1,62,E,Overt,4,
"[255, 0, 0]",0,40,0.3492491,1,1,63,E,Overt,4,
"[255, 0, 0]",2,25,0.326172,1,1,64,E,Overt,4,
"[255, 0, 0]",0,0,0.2701836,1,1,65,E,Overt,4,
"[255, 0, 0]",0,0,0.3136915,1,1,66,E,Overt,4,
"[255, 0, 0]",2,0,0.2820255,1,1,67,E,Overt,4,
"[255, 0, 0]",0,25,0.5128046,1,1,68,E,Overt,4,
"[255, 0, 0]",0,40,0.3761575,1,1,69,E,Overt,4,
"[255, 0, 0]",0,40,0.3476723,1,1,70,E,Overt,4,
"[255, 0, 0]",0,30,0.331393,1,1,71,E,Overt,4,
"[255, 0, 0]",0,20,0.3444726,1,1,72,E,Overt,4,
"[255, 0, 0]",0,5,0.3669591,1,1,1,E,Overt,4,
"[255, 0, 0]",2,10,0.3515745,1,1,2,E,Overt,4,
"[255, 0, 0]",0,40,0.3228326,1,1,3,E,Overt,4,
"[255, 0, 0]",2,10,0.2942567,1,1,4,E,Overt,4,
"[255, 0, 0]",2,10,0.2547495,1,1,5,E,Overt,4,
"[255, 0, 0]",0,15,-0.0296186,1,1,6,E,Overt,4,
"[255, 0, 0]",2,35,0.2920097,1,1,7,E,Overt,4,
"[255, 0, 0]",0,5,0.2405193,1,1,8,E,Overt,4,
"[255, 0, 0]",0,10,0.2617108,1,1,9,E,Overt,4,
"[255, 0, 0]",2,35,0.2520575,1,1,10,E,Overt,4,
"[255, 0, 0]",0,5,0.2765261,1,1,11,E,Overt,4,
"[255, 0, 0]",2,40,0.3039759,1,1,12,E,Overt,4,
"[255, 0, 0]",2,0,0.3472591,1,1,13,E,Overt,4,
"[255, 0, 0]",0,10,0.2758433,1,1,14,E,Overt,4,
"[255, 0, 0]",0,15,0.269489,1,1,15,E,Overt,4,
"[255, 0, 0]",0,20,0.3014372,1,1,16,E,Overt,4,
"[255, 0, 0]",0,15,0.2473889,1,1,17,E,Overt,4,
"[255, 0, 0]",0,0,-8.06E-05,1,1,18,E,Overt,4,
"[255, 0, 0]",2,25,0.2651708,1,1,19,E,Overt,4,
"[255, 0, 0]",2,20,0.2592063,1,1,20,E,Overt,4,
"[255, 0, 0]",0,30,0.2553993,1,1,21,E,Overt,4,
"[255, 0, 0]",2,0,0.1244884,1,1,22,E,Overt,4,
"[255, 0, 0]",2,0,0.264809,1,1,23,E,Overt,4,
"[255, 0, 0]",0,5,0.396504,1,1,24,E,Overt,4,
"[255, 0, 0]",0,30,0.1623668,1,1,25,E,Overt,4,
"[255, 0, 0]",2,5,0.1126221,1,1,26,E,Overt,4,
"[255, 0, 0]",2,15,0.2820554,1,1,27,E,Overt,4,
"[255, 0, 0]",0,25,0.5180058,1,1,28,E,Overt,4,
"[255, 0, 0]",0,35,0.2994277,1,1,29,E,Overt,4,
"[255, 0, 0]",2,5,0.0774405,1,1,30,E,Overt,4,
"[255, 0, 0]",0,20,0.2589152,1,1,31,E,Overt,4,
"[255, 0, 0]",0,30,0.10124,1,1,32,E,Overt,4,
"[255, 0, 0]",2,40,-0.0349006,1,1,33,E,Overt,4,
"[255, 0, 0]",0,40,0.2154403,1,1,34,E,Overt,4,
"[255, 0, 0]",2,5,0.1703091,1,1,35,E,Overt,4,
"[255, 0, 0]",2,20,0.2453621,1,1,36,E,Overt,4,
"[255, 0, 0]",0,35,0.4593912,1,1,37,E,Overt,4,
"[255, 0, 0]",2,40,0.3094201,1,1,38,E,Overt,4,
"[255, 0, 0]",0,10,0.2662051,1,1,39,E,Overt,4,
"[255, 0, 0]",0,20,0.2932886,1,1,40,E,Overt,4,
"[255, 0, 0]",2,30,0.2283957,1,1,41,E,Overt,4,
"[255, 0, 0]",2,20,0.2478396,1,1,42,E,Overt,4,
"[255, 0, 0]",2,30,0.2176966,1,1,43,E,Overt,4,
"[255, 0, 0]",2,25,0.1980551,1,1,44,E,Overt,4,
"[255, 0, 0]",2,40,0.3572876,1,1,45,E,Overt,4,
"[255, 0, 0]",0,25,0.2983173,1,1,46,E,Overt,4,
"[255, 0, 0]",0,25,0.289681,1,1,47,E,Overt,4,
"[255, 0, 0]",0,10,0.2791365,1,1,48,E,Overt,4,
"[255, 0, 0]",0,35,0.1269815,1,1,49,E,Overt,4,
"[255, 0, 0]",2,25,0.2713428,1,1,50,E,Overt,4,
"[255, 0, 0]",0,15,0.2453218,1,1,51,E,Overt,4,
"[255, 0, 0]",0,40,0.0205786,1,1,52,E,Overt,4,
"[255, 0, 0]",0,25,0.2268583,1,1,53,E,Overt,4,
"[255, 0, 0]",2,0,-0.056728,1,1,54,E,Overt,4,
"[255, 0, 0]",0,0,0.6332762,1,1,55,E,Overt,4,
"[255, 0, 0]",2,15,-0.0178569,1,1,56,E,Overt,4,
"[255, 0, 0]",0,40,0.1552907,1,1,57,E,Overt,4,
"[255, 0, 0]",0,30,0.282065,1,1,58,E,Overt,4,
"[255, 0, 0]",0,0,0.2439293,1,1,59,E,Overt,4,
"[255, 0, 0]",0,0,0.3275557,1,1,60,E,Overt,4,
"[255, 0, 0]",2,15,0.3098277,1,1,61,E,Overt,4,
"[255, 0, 0]",2,25,0.1373928,1,1,62,E,Overt,4,
"[255, 0, 0]",2,35,0.1826733,1,1,63,E,Overt,4,
"[255, 0, 0]",2,15,0.2786247,1,1,64,E,Overt,4,
"[255, 0, 0]",2,10,0.2826366,1,1,65,E,Overt,4,
"[255, 0, 0]",0,20,0.2635316,1,1,66,E,Overt,4,
"[255, 0, 0]",2,5,0.2852913,1,1,67,E,Overt,4,
"[255, 0, 0]",2,35,0.2339706,1,1,68,E,Overt,4,
"[255, 0, 0]",2,30,0.1351946,1,1,69,E,Overt,4,
"[255, 0, 0]",0,35,0.1766136,1,1,70,E,Overt,4,
"[255, 0, 0]",2,20,0.3243817,1,1,71,E,Overt,4,
"[255, 0, 0]",2,30,0.2707199,1,1,72,E,Overt,4,
"[255, 0, 0]",2,30,0.23154707,1,1,1,F,Overt,4,
"[255, 0, 0]",2,15,0.32617235,1,1,2,F,Overt,4,
"[255, 0, 0]",0,35,0.36125497,1,1,3,F,Overt,4,
"[255, 0, 0]",2,5,0.24594556,1,1,4,F,Overt,4,
"[255, 0, 0]",2,10,0.18510619,1,1,5,F,Overt,4,
"[255, 0, 0]",2,20,0.2477975,1,1,6,F,Overt,4,
"[255, 0, 0]",0,5,0.34149656,1,1,7,F,Overt,4,
"[255, 0, 0]",0,35,0.21672322,1,1,8,F,Overt,4,
"[255, 0, 0]",0,10,0.25988572,1,1,9,F,Overt,4,
"[255, 0, 0]",2,20,0.23609813,1,1,10,F,Overt,4,
"[255, 0, 0]",2,10,0.23179722,1,1,11,F,Overt,4,
"[255, 0, 0]",2,30,0.2316381,1,1,12,F,Overt,4,
"[255, 0, 0]",0,10,0.24521987,1,1,13,F,Overt,4,
"[255, 0, 0]",2,25,0.21982452,1,1,14,F,Overt,4,
"[255, 0, 0]",0,15,0.22502108,1,1,15,F,Overt,4,
"[255, 0, 0]",0,10,0.35379579,1,1,16,F,Overt,4,
"[255, 0, 0]",0,40,0.2269989,1,1,17,F,Overt,4,
"[255, 0, 0]",2,5,0.19162871,1,1,18,F,Overt,4,
"[255, 0, 0]",0,0,0.20976116,1,1,19,F,Overt,4,
"[255, 0, 0]",0,20,0.24843362,1,1,20,F,Overt,4,
"[255, 0, 0]",0,25,0.17747107,1,1,21,F,Overt,4,
"[255, 0, 0]",2,5,0.23277378,1,1,22,F,Overt,4,
"[255, 0, 0]",0,35,0.2347242,1,1,23,F,Overt,4,
"[255, 0, 0]",0,40,0.22416754,1,1,24,F,Overt,4,
"[255, 0, 0]",0,5,0.22147923,1,1,25,F,Overt,4,
"[255, 0, 0]",0,15,0.20907624,1,1,26,F,Overt,4,
"[255, 0, 0]",2,25,0.21614653,1,1,27,F,Overt,4,
"[255, 0, 0]",2,40,0.20935266,1,1,28,F,Overt,4,
"[255, 0, 0]",2,15,0.20241453,1,1,29,F,Overt,4,
"[255, 0, 0]",2,0,0.24808298,1,1,30,F,Overt,4,
"[255, 0, 0]",2,0,0.22767797,1,1,31,F,Overt,4,
"[255, 0, 0]",0,25,0.24539301,1,1,32,F,Overt,4,
"[255, 0, 0]",2,30,0.20972616,1,1,33,F,Overt,4,
"[255, 0, 0]",2,35,0.22381197,1,1,34,F,Overt,4,
"[255, 0, 0]",0,35,0.26223353,1,1,35,F,Overt,4,
"[255, 0, 0]",2,30,0.24654618,1,1,36,F,Overt,4,
"[255, 0, 0]",2,10,0.24221393,1,1,37,F,Overt,4,
"[255, 0, 0]",2,20,0.22427969,1,1,38,F,Overt,4,
"[255, 0, 0]",2,10,0.20702377,1,1,39,F,Overt,4,
"[255, 0, 0]",0,40,0.24549656,1,1,40,F,Overt,4,
"[255, 0, 0]",0,25,0.19786669,1,1,41,F,Overt,4,
"[255, 0, 0]",2,5,0.21656779,1,1,42,F,Overt,4,
"[255, 0, 0]",0,0,0.22343878,1,1,43,F,Overt,4,
"[255, 0, 0]",0,15,0.15351779,1,1,44,F,Overt,4,
"[255, 0, 0]",2,25,0.18894642,1,1,45,F,Overt,4,
"[255, 0, 0]",0,0,0.17141295,1,1,46,F,Overt,4,
"[255, 0, 0]",0,40,0.19330865,1,1,47,F,Overt,4,
"[255, 0, 0]",2,40,-0.0749761,1,1,48,F,Overt,4,
"[255, 0, 0]",0,30,-0.0560467,1,1,49,F,Overt,4,
"[255, 0, 0]",2,35,0.21884294,1,1,50,F,Overt,4,
"[255, 0, 0]",0,30,0.19347331,1,1,51,F,Overt,4,
"[255, 0, 0]",2,40,0.23007195,1,1,52,F,Overt,4,
"[255, 0, 0]",2,20,0.23711533,1,1,53,F,Overt,4,
"[255, 0, 0]",0,10,0.23053306,1,1,54,F,Overt,4,
"[255, 0, 0]",0,5,0.23009927,1,1,55,F,Overt,4,
"[255, 0, 0]",0,25,0.35716833,1,1,56,F,Overt,4,
"[255, 0, 0]",0,20,0.27673849,1,1,57,F,Overt,4,
"[255, 0, 0]",0,0,0.20222913,1,1,58,F,Overt,4,
"[255, 0, 0]",2,25,0.19116113,1,1,59,F,Overt,4,
"[255, 0, 0]",2,0,0.24447591,1,1,60,F,Overt,4,
"[255, 0, 0]",2,15,0.20454637,1,1,61,F,Overt,4,
"[255, 0, 0]",2,35,0.22214415,1,1,62,F,Overt,4,
"[255, 0, 0]",0,30,0.31014993,1,1,63,F,Overt,4,
"[255, 0, 0]",0,30,0.29213657,1,1,64,F,Overt,4,
"[255, 0, 0]",0,5,0.26047501,1,1,65,F,Overt,4,
"[255, 0, 0]",2,35,0.43755914,1,1,66,F,Overt,4,
"[255, 0, 0]",0,15,0.24319634,1,1,67,F,Overt,4,
"[255, 0, 0]",2,0,0.24058813,1,1,68,F,Overt,4,
"[255, 0, 0]",2,40,0.19336149,1,1,69,F,Overt,4,
"[255, 0, 0]",0,20,0.24180112,1,1,70,F,Overt,4,
"[255, 0, 0]",0,20,0.22353108,1,1,71,F,Overt,4,
"[255, 0, 0]",2,15,0.19896592,1,1,72,F,Overt,4,
"[255, 0, 0]",2,30,0.46447332,1,1,1,F,Overt,4,
"[255, 0, 0]",2,10,0.23858956,1,1,2,F,Overt,4,
"[255, 0, 0]",2,15,0.22226043,1,1,3,F,Overt,4,
"[255, 0, 0]",0,20,0.26826096,1,1,4,F,Overt,4,
"[255, 0, 0]",2,20,0.21298753,1,1,5,F,Overt,4,
"[255, 0, 0]",2,30,0.31123508,1,1,6,F,Overt,4,
"[255, 0, 0]",2,5,0.21842949,1,1,7,F,Overt,4,
"[255, 0, 0]",0,15,0.31668642,1,1,8,F,Overt,4,
"[255, 0, 0]",0,35,0.22715969,1,1,9,F,Overt,4,
"[255, 0, 0]",2,35,0.26286024,1,1,10,F,Overt,4,
"[255, 0, 0]",0,30,0.23824647,1,1,11,F,Overt,4,
"[255, 0, 0]",2,10,0.25861926,1,1,12,F,Overt,4,
"[255, 0, 0]",2,25,0.27573418,1,1,13,F,Overt,4,
"[255, 0, 0]",0,30,0.22155577,1,1,14,F,Overt,4,
"[255, 0, 0]",0,15,0.22912923,1,1,15,F,Overt,4,
"[255, 0, 0]",0,10,0.21056708,1,1,16,F,Overt,4,
"[255, 0, 0]",2,5,0.2899599,1,1,17,F,Overt,4,
"[255, 0, 0]",2,35,0.28010297,1,1,18,F,Overt,4,
"[255, 0, 0]",0,5,-0.0456018,1,1,19,F,Overt,4,
"[255, 0, 0]",2,25,0.38533222,1,1,20,F,Overt,4,
"[255, 0, 0]",2,20,0.24061461,1,1,21,F,Overt,4,
"[255, 0, 0]",2,10,0.21057307,1,1,22,F,Overt,4,
"[255, 0, 0]",2,25,0.26910099,1,1,23,F,Overt,4,
"[255, 0, 0]",0,25,0.26725347,1,1,24,F,Overt,4,
"[255, 0, 0]",2,5,0.25339772,1,1,25,F,Overt,4,
"[255, 0, 0]",2,30,0.22412806,1,1,26,F,Overt,4,
"[255, 0, 0]",0,40,0.2888257,1,1,27,F,Overt,4,
"[255, 0, 0]",0,0,0.24037766,1,1,28,F,Overt,4,
"[255, 0, 0]",0,35,0.22944814,1,1,29,F,Overt,4,
"[255, 0, 0]",0,0,0.2156022,1,1,30,F,Overt,4,
"[255, 0, 0]",0,30,0.21151134,1,1,31,F,Overt,4,
"[255, 0, 0]",2,40,0.18821341,1,1,32,F,Overt,4,
"[255, 0, 0]",0,10,0.18620897,1,1,33,F,Overt,4,
"[255, 0, 0]",2,40,0.23408757,1,1,34,F,Overt,4,
"[255, 0, 0]",0,20,0.24588205,1,1,35,F,Overt,4,
"[255, 0, 0]",0,15,0.20214429,1,1,36,F,Overt,4,
"[255, 0, 0]",0,35,0.24329336,1,1,37,F,Overt,4,
"[255, 0, 0]",2,15,0.26164044,1,1,38,F,Overt,4,
"[255, 0, 0]",0,40,0.2015416,1,1,39,F,Overt,4,
"[255, 0, 0]",2,0,0.22890142,1,1,40,F,Overt,4,
"[255, 0, 0]",2,0,0.19666899,1,1,41,F,Overt,4,
"[255, 0, 0]",2,30,0.208065,1,1,42,F,Overt,4,
"[255, 0, 0]",0,5,0.18165884,1,1,43,F,Overt,4,
"[255, 0, 0]",2,0,0.22070649,1,1,44,F,Overt,4,
"[255, 0, 0]",2,10,0.19862188,1,1,45,F,Overt,4,
"[255, 0, 0]",0,25,0.23152662,1,1,46,F,Overt,4,
"[255, 0, 0]",2,20,0.19400262,1,1,47,F,Overt,4,
"[255, 0, 0]",0,40,0.22325612,1,1,48,F,Overt,4,
"[255, 0, 0]",0,15,0.20171474,1,1,49,F,Overt,4,
"[255, 0, 0]",0,0,0.19460331,1,1,50,F,Overt,4,
"[255, 0, 0]",0,5,0.24346574,1,1,51,F,Overt,4,
"[255, 0, 0]",0,25,0.19916436,1,1,52,F,Overt,4,
"[255, 0, 0]",0,40,0.1850866,1,1,53,F,Overt,4,
"[255, 0, 0]",2,20,0.23667864,1,1,54,F,Overt,4,
"[255, 0, 0]",2,15,0.20590492,1,1,55,F,Overt,4,
"[255, 0, 0]",2,0,0.20230963,1,1,56,F,Overt,4,
"[255, 0, 0]",0,30,0.46891231,1,1,57,F,Overt,4,
"[255, 0, 0]",2,40,0.24679125,1,1,58,F,Overt,4,
"[255, 0, 0]",2,40,0.2135096,1,1,59,F,Overt,4,
"[255, 0, 0]",0,25,0.21102497,1,1,60,F,Overt,4,
"[255, 0, 0]",2,35,0.23413707,1,1,61,F,Overt,4,
"[255, 0, 0]",0,20,0.27706165,1,1,62,F,Overt,4,
"[255, 0, 0]",0,0,0.20833572,1,1,63,F,Overt,4,
"[255, 0, 0]",0,5,0.23606182,1,1,64,F,Overt,4,
"[255, 0, 0]",0,35,0.23718684,1,1,65,F,Overt,4,
"[255, 0, 0]",2,25,0.21271475,1,1,66,F,Overt,4,
"[255, 0, 0]",0,10,0.19482831,1,1,67,F,Overt,4,
"[255, 0, 0]",0,10,0.22050042,1,1,68,F,Overt,4,
"[255, 0, 0]",2,15,0.22367133,1,1,69,F,Overt,4,
"[255, 0, 0]",2,5,0.16281424,1,1,70,F,Overt,4,
"[255, 0, 0]",2,35,0.23612982,1,1,71,F,Overt,4,
"[255, 0, 0]",0,20,0.21901751,1,1,72,F,Overt,4,
"[255, 0, 0]",0,25,0.395849,1,1,1,G,Overt,4,
"[255, 0, 0]",0,0,0.3786846,1,1,2,G,Overt,4,
"[255, 0, 0]",0,10,0.229332,1,1,3,G,Overt,4,
"[255, 0, 0]",0,40,0.2477751,1,1,4,G,Overt,4,
"[255, 0, 0]",0,35,0.3865164,1,1,5,G,Overt,4,
"[255, 0, 0]",0,5,0.242897,1,1,6,G,Overt,4,
"[255, 0, 0]",0,0,0.3378308,1,1,7,G,Overt,4,
"[255, 0, 0]",0,35,0.2850546,1,1,8,G,Overt,4,
"[255, 0, 0]",0,30,0.3183257,1,1,9,G,Overt,4,
"[255, 0, 0]",0,10,0.2591883,1,1,10,G,Overt,4,
"[255, 0, 0]",0,40,0.2982285,1,1,11,G,Overt,4,
"[255, 0, 0]",0,35,0.2378039,1,1,12,G,Overt,4,
"[255, 0, 0]",0,25,0.2564537,1,1,13,G,Overt,4,
"[255, 0, 0]",0,15,0.3101497,1,1,14,G,Overt,4,
"[255, 0, 0]",0,20,0.3882055,1,1,15,G,Overt,4,
"[255, 0, 0]",0,5,0.3104113,1,1,16,G,Overt,4,
"[255, 0, 0]",0,30,0.3248033,1,1,17,G,Overt,4,
"[255, 0, 0]",0,5,0.280678,1,1,18,G,Overt,4,
"[255, 0, 0]",0,0,0.2419019,1,1,19,G,Overt,4,
"[255, 0, 0]",0,40,0.237193,1,1,20,G,Overt,4,
"[255, 0, 0]",0,10,0.2718171,1,1,21,G,Overt,4,
"[255, 0, 0]",0,25,0.24782,1,1,22,G,Overt,4,
"[255, 0, 0]",0,0,0.2596611,1,1,23,G,Overt,4,
"[255, 0, 0]",0,5,0.266546,1,1,24,G,Overt,4,
"[255, 0, 0]",0,15,0.2418915,1,1,25,G,Overt,4,
"[255, 0, 0]",0,40,0.3355822,1,1,26,G,Overt,4,
"[255, 0, 0]",0,35,0.284592,1,1,27,G,Overt,4,
"[255, 0, 0]",0,20,0.2778047,1,1,28,G,Overt,4,
"[255, 0, 0]",0,20,0.3128805,1,1,29,G,Overt,4,
"[255, 0, 0]",0,30,0.3336851,1,1,30,G,Overt,4,
"[255, 0, 0]",0,20,0.2578276,1,1,31,G,Overt,4,
"[255, 0, 0]",0,30,0.2555095,1,1,32,G,Overt,4,
"[255, 0, 0]",0,15,0.3102277,1,1,33,G,Overt,4,
"[255, 0, 0]",0,25,0.2967481,1,1,34,G,Overt,4,
"[255, 0, 0]",0,15,0.4606183,1,1,35,G,Overt,4,
"[255, 0, 0]",0,10,0.2812112,1,1,36,G,Overt,4,
"[255, 0, 0]",2,10,0.4366487,1,1,280,G,Overt,4,
"[255, 0, 0]",2,40,0.4521183,1,1,281,G,Overt,4,
"[255, 0, 0]",2,10,0.3026935,1,1,282,G,Overt,4,
"[255, 0, 0]",2,10,0.3729275,1,1,283,G,Overt,4,
"[255, 0, 0]",2,40,0.4267007,1,1,284,G,Overt,4,
"[255, 0, 0]",2,35,0.4342339,1,1,285,G,Overt,4,
"[255, 0, 0]",2,15,0.3393256,1,1,286,G,Overt,4,
"[255, 0, 0]",2,20,0.4031957,1,1,287,G,Overt,4,
"[255, 0, 0]",2,5,0.4095749,1,1,288,G,Overt,4,
"[255, 0, 0]",2,20,0.3183189,1,1,289,G,Overt,4,
"[255, 0, 0]",2,0,0.340661,1,1,290,G,Overt,4,
"[255, 0, 0]",2,20,0.3169015,1,1,291,G,Overt,4,
