Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[0, 0, 255]",0,30,0.4115965,1,1,10,I,Covert,4,
"[0, 0, 255]",2,30,0.2595981,1,1,11,I,Covert,4,
"[0, 0, 255]",0,5,0.3413018,1,1,12,I,Covert,4,
"[0, 0, 255]",2,30,0.2499161,1,1,13,I,Covert,4,
"[0, 0, 255]",2,35,0.1967122,1,1,14,I,Covert,4,
"[0, 0, 255]",2,0,0.1797444,1,1,15,I,Covert,4,
"[0, 0, 255]",2,15,0.1806367,1,1,16,I,Covert,4,
"[0, 0, 255]",2,5,0.1637254,1,1,17,I,Covert,4,
"[0, 0, 255]",2,10,0.1048414,1,1,18,I,Covert,4,
"[0, 0, 255]",0,30,0.2556932,1,1,19,I,Covert,4,
"[0, 0, 255]",2,35,0.2030516,1,1,20,I,Covert,4,
"[0, 0, 255]",0,40,0.1614638,1,1,21,I,Covert,4,
"[0, 0, 255]",0,0,0.1541599,1,1,22,I,Covert,4,
"[0, 0, 255]",2,40,0.1909913,1,1,23,I,Covert,4,
"[0, 0, 255]",0,10,0.1529161,1,1,24,I,Covert,4,
"[0, 0, 255]",0,25,0.3880397,1,1,25,I,Covert,4,
"[0, 0, 255]",0,0,0.1677932,1,1,26,I,Covert,4,
"[0, 0, 255]",2,20,0.3168844,1,1,27,I,Covert,4,
"[0, 0, 255]",0,15,0.3948284,1,1,28,I,Covert,4,
"[0, 0, 255]",2,25,0.3834257,1,1,29,I,Covert,4,
"[0, 0, 255]",0,35,0.3082403,1,1,30,I,Covert,4,
"[0, 0, 255]",2,30,0.3169891,1,1,31,I,Covert,4,
"[0, 0, 255]",2,15,0.2747624,1,1,32,I,Covert,4,
"[0, 0, 255]",2,0,0.3051361,1,1,33,I,Covert,4,
"[0, 0, 255]",2,20,0.1084658,1,1,34,I,Covert,4,
"[0, 0, 255]",2,0,0.2403716,1,1,35,I,Covert,4,
"[0, 0, 255]",2,25,0.1502512,1,1,36,I,Covert,4,
"[0, 0, 255]",2,30,0.1996641,1,1,37,I,Covert,4,
"[0, 0, 255]",0,0,0.1658481,1,1,38,I,Covert,4,
"[0, 0, 255]",2,40,0.1718199,1,1,39,I,Covert,4,
"[0, 0, 255]",2,5,0.3095001,1,1,40,I,Covert,4,
"[0, 0, 255]",0,40,0.2621748,1,1,41,I,Covert,4,
"[0, 0, 255]",2,15,0.3009074,1,1,42,I,Covert,4,
"[0, 0, 255]",0,20,0.2611376,1,1,43,I,Covert,4,
"[0, 0, 255]",0,20,0.2616177,1,1,44,I,Covert,4,
"[0, 0, 255]",0,35,0.2830406,1,1,45,I,Covert,4,
"[0, 0, 255]",2,10,0.2284124,1,1,46,I,Covert,4,
"[0, 0, 255]",2,15,0.1988663,1,1,47,I,Covert,4,
"[0, 0, 255]",0,20,0.1822137,1,1,48,I,Covert,4,
"[0, 0, 255]",2,10,0.2416055,1,1,49,I,Covert,4,
"[0, 0, 255]",2,20,0.1578312,1,1,50,I,Covert,4,
"[0, 0, 255]",2,35,0.1891976,1,1,51,I,Covert,4,
"[0, 0, 255]",0,10,0.1486412,1,1,52,I,Covert,4,
"[0, 0, 255]",0,25,0.3439556,1,1,53,I,Covert,4,
"[0, 0, 255]",0,15,0.393703,1,1,54,I,Covert,4,
"[0, 0, 255]",0,30,0.2518379,1,1,55,I,Covert,4,
"[0, 0, 255]",0,35,0.2783739,1,1,56,I,Covert,4,
"[0, 0, 255]",0,5,0.2051345,1,1,57,I,Covert,4,
"[0, 0, 255]",0,40,0.379221,1,1,58,I,Covert,4,
"[0, 0, 255]",2,25,0.2522041,1,1,59,I,Covert,4,
"[0, 0, 255]",0,15,0.2896926,1,1,60,I,Covert,4,
"[0, 0, 255]",2,25,0.187206,1,1,61,I,Covert,4,
"[0, 0, 255]",0,20,0.3002398,1,1,62,I,Covert,4,
"[0, 0, 255]",0,5,0.2536102,1,1,63,I,Covert,4,
"[0, 0, 255]",0,10,0.2378377,1,1,64,I,Covert,4,
"[0, 0, 255]",0,25,0.3455793,1,1,65,I,Covert,4,
"[0, 0, 255]",2,0,0.1784,1,1,66,I,Covert,4,
"[0, 0, 255]",0,30,0.3204132,1,1,67,I,Covert,4,
"[0, 0, 255]",0,35,0.3558049,1,1,68,I,Covert,4,
"[0, 0, 255]",2,40,0.1716635,1,1,69,I,Covert,4,
"[0, 0, 255]",2,5,0.1605918,1,1,70,I,Covert,4,
"[0, 0, 255]",0,25,0.7130292,1,1,71,I,Covert,4,
"[0, 0, 255]",2,10,0.2511272,1,1,72,I,Covert,4,
"[0, 0, 255]",0,25,0.1586226,1,1,1,J,Covert,4,
"[0, 0, 255]",0,35,0.1509277,1,1,2,J,Covert,4,
"[0, 0, 255]",0,10,0.2318493,1,1,3,J,Covert,4,
"[0, 0, 255]",0,10,0.2274069,1,1,4,J,Covert,4,
"[0, 0, 255]",0,0,0.2337463,1,1,5,J,Covert,4,
"[0, 0, 255]",0,20,0.2762447,1,1,6,J,Covert,4,
"[0, 0, 255]",0,40,0.2247295,1,1,7,J,Covert,4,
"[0, 0, 255]",0,35,0.3712724,1,1,8,J,Covert,4,
"[0, 0, 255]",0,15,0.24318,1,1,9,J,Covert,4,
"[0, 0, 255]",0,30,0.3574426,1,1,10,J,Covert,4,
"[0, 0, 255]",0,40,0.1016023,1,1,11,J,Covert,4,
"[0, 0, 255]",0,25,0.1957673,1,1,12,J,Covert,4,
"[0, 0, 255]",0,25,0.1507784,1,1,13,J,Covert,4,
"[0, 0, 255]",0,5,0.2358406,1,1,14,J,Covert,4,
"[0, 0, 255]",0,15,0.2044406,1,1,15,J,Covert,4,
"[0, 0, 255]",0,35,0.1392159,1,1,16,J,Covert,4,
"[0, 0, 255]",0,20,0.2430452,1,1,17,J,Covert,4,
"[0, 0, 255]",0,10,0.2348004,1,1,18,J,Covert,4,
"[0, 0, 255]",0,30,0.2371971,1,1,19,J,Covert,4,
"[0, 0, 255]",0,20,0.2310511,1,1,20,J,Covert,4,
"[0, 0, 255]",0,15,0.0283937,1,1,21,J,Covert,4,
"[0, 0, 255]",0,20,0.1020515,1,1,22,J,Covert,4,
"[0, 0, 255]",0,15,0.0927906,1,1,23,J,Covert,4,
"[0, 0, 255]",0,10,0.1981651,1,1,24,J,Covert,4,
"[0, 0, 255]",0,30,0.0297437,1,1,25,J,Covert,4,
"[0, 0, 255]",0,0,0.2333007,1,1,26,J,Covert,4,
"[0, 0, 255]",0,35,0.1953754,1,1,27,J,Covert,4,
"[0, 0, 255]",0,5,0.1683093,1,1,28,J,Covert,4,
"[0, 0, 255]",0,40,0.2263362,1,1,29,J,Covert,4,
"[0, 0, 255]",0,0,0.0530983,1,1,30,J,Covert,4,
"[0, 0, 255]",0,40,0.22644,1,1,31,J,Covert,4,
"[0, 0, 255]",0,5,0.311205,1,1,32,J,Covert,4,
"[0, 0, 255]",0,30,0.1275703,1,1,33,J,Covert,4,
"[0, 0, 255]",0,5,0.0825193,1,1,34,J,Covert,4,
"[0, 0, 255]",0,25,0.2211918,1,1,35,J,Covert,4,
"[0, 0, 255]",0,0,0.0295261,1,1,36,J,Covert,4,
"[0, 0, 255]",2,10,0.218585,1,1,280,J,Covert,4,
"[0, 0, 255]",2,35,0.2136997,1,1,281,J,Covert,4,
"[0, 0, 255]",2,35,0.2230647,1,1,282,J,Covert,4,
"[0, 0, 255]",2,10,0.4598632,1,1,283,J,Covert,4,
"[0, 0, 255]",2,15,0.0937275,1,1,284,J,Covert,4,
"[0, 0, 255]",2,5,0.1738631,1,1,285,J,Covert,4,
"[0, 0, 255]",2,35,0.1625658,1,1,286,J,Covert,4,
"[0, 0, 255]",2,30,0.1700698,1,1,287,J,Covert,4,
"[0, 0, 255]",2,25,0.1217844,1,1,288,J,Covert,4,
"[0, 0, 255]",2,20,0.1757037,1,1,289,J,Covert,4,
"[0, 0, 255]",2,40,0.3170376,1,1,290,J,Covert,4,
"[0, 0, 255]",2,0,0.1705525,1,1,291,J,Covert,4,
"[0, 0, 255]",2,20,0.2963528,1,1,292,J,Covert,4,
"[0, 0, 255]",2,10,0.2337054,1,1,293,J,Covert,4,
"[0, 0, 255]",2,15,0.2489372,1,1,294,J,Covert,4,
"[0, 0, 255]",2,40,0.1027874,1,1,295,J,Covert,4,
"[0, 0, 255]",2,10,0.237131,1,1,296,J,Covert,4,
"[0, 0, 255]",2,5,0.2218754,1,1,297,J,Covert,4,
"[0, 0, 255]",2,30,0.2444313,1,1,298,J,Covert,4,
"[0, 0, 255]",2,35,0.3530636,1,1,299,J,Covert,4,
"[0, 0, 255]",2,25,0.2416712,1,1,300,J,Covert,4,
"[0, 0, 255]",2,30,0.104421,1,1,301,J,Covert,4,
"[0, 0, 255]",2,5,0.2473259,1,1,302,J,Covert,4,
"[0, 0, 255]",2,0,0.2516534,1,1,303,J,Covert,4,
"[0, 0, 255]",2,15,0.0451728,1,1,304,J,Covert,4,
"[0, 0, 255]",2,40,0.2269549,1,1,305,J,Covert,4,
"[0, 0, 255]",2,15,-0.0117947,1,1,306,J,Covert,4,
"[0, 0, 255]",2,20,0.0522258,1,1,307,J,Covert,4,
"[0, 0, 255]",2,25,0.2244802,1,1,308,J,Covert,4,
"[0, 0, 255]",2,25,0.1728597,1,1,309,J,Covert,4,
"[0, 0, 255]",2,0,0.2223544,1,1,310,J,Covert,4,
"[0, 0, 255]",2,20,0.1885892,1,1,311,J,Covert,4,
"[0, 0, 255]",2,40,0.2301017,1,1,312,J,Covert,4,
"[0, 0, 255]",2,0,0.0446734,1,1,313,J,Covert,4,
"[0, 0, 255]",2,30,0.1174641,1,1,314,J,Covert,4,
"[0, 0, 255]",2,5,0.2249263,1,1,315,J,Covert,4,
"[0, 0, 255]",0,35,0.2189726,1,1,1,J,Covert,4,
"[0, 0, 255]",0,30,0.0690213,1,1,2,J,Covert,4,
"[0, 0, 255]",0,30,0.0788146,1,1,3,J,Covert,4,
"[0, 0, 255]",0,40,0.119352,1,1,4,J,Covert,4,
"[0, 0, 255]",0,5,0.1385556,1,1,5,J,Covert,4,
"[0, 0, 255]",0,30,0.0181904,1,1,6,J,Covert,4,
"[0, 0, 255]",0,15,0.2639376,1,1,7,J,Covert,4,
"[0, 0, 255]",0,0,0.1487247,1,1,8,J,Covert,4,
"[0, 0, 255]",0,20,0.225559,1,1,9,J,Covert,4,
"[0, 0, 255]",0,5,0.133822,1,1,10,J,Covert,4,
"[0, 0, 255]",0,35,0.2168877,1,1,11,J,Covert,4,
"[0, 0, 255]",0,35,0.1922238,1,1,12,J,Covert,4,
"[0, 0, 255]",0,20,0.1982871,1,1,13,J,Covert,4,
"[0, 0, 255]",0,40,0.2182768,1,1,14,J,Covert,4,
"[0, 0, 255]",0,40,0.2313692,1,1,15,J,Covert,4,
"[0, 0, 255]",0,10,0.2148705,1,1,16,J,Covert,4,
"[0, 0, 255]",0,15,0.2230951,1,1,17,J,Covert,4,
"[0, 0, 255]",0,0,0.2304445,1,1,18,J,Covert,4,
"[0, 0, 255]",0,0,0.221491,1,1,19,J,Covert,4,
"[0, 0, 255]",0,15,0.1046322,1,1,20,J,Covert,4,
"[0, 0, 255]",0,25,0.0913536,1,1,21,J,Covert,4,
"[0, 0, 255]",0,30,0.0405338,1,1,22,J,Covert,4,
"[0, 0, 255]",0,35,0.2328008,1,1,23,J,Covert,4,
"[0, 0, 255]",0,15,0.2394146,1,1,24,J,Covert,4,
"[0, 0, 255]",0,20,0.2215537,1,1,25,J,Covert,4,
"[0, 0, 255]",0,5,0.2495041,1,1,26,J,Covert,4,
"[0, 0, 255]",0,25,0.2792861,1,1,27,J,Covert,4,
"[0, 0, 255]",0,25,0.1919444,1,1,28,J,Covert,4,
"[0, 0, 255]",0,10,0.167608,1,1,29,J,Covert,4,
"[0, 0, 255]",0,10,0.1669553,1,1,30,J,Covert,4,
"[0, 0, 255]",0,25,0.2258139,1,1,31,J,Covert,4,
"[0, 0, 255]",0,10,0.0276176,1,1,32,J,Covert,4,
"[0, 0, 255]",0,40,0.1553384,1,1,33,J,Covert,4,
"[0, 0, 255]",0,5,0.1969373,1,1,34,J,Covert,4,
"[0, 0, 255]",0,0,0.2710837,1,1,35,J,Covert,4,
"[0, 0, 255]",0,20,0.2006369,1,1,36,J,Covert,4,
"[0, 0, 255]",2,10,0.2409199,1,1,280,J,Covert,4,
"[0, 0, 255]",2,5,0.2304912,1,1,281,J,Covert,4,
"[0, 0, 255]",2,40,0.2770645,1,1,282,J,Covert,4,
"[0, 0, 255]",2,15,0.1528444,1,1,283,J,Covert,4,
"[0, 0, 255]",2,40,0.2323588,1,1,284,J,Covert,4,
"[0, 0, 255]",2,20,0.2408485,1,1,285,J,Covert,4,
"[0, 0, 255]",2,35,0.2217261,1,1,286,J,Covert,4,
"[0, 0, 255]",2,15,0.2154645,1,1,287,J,Covert,4,
"[0, 0, 255]",2,15,0.2366108,1,1,288,J,Covert,4,
"[0, 0, 255]",2,5,0.2288695,1,1,289,J,Covert,4,
"[0, 0, 255]",2,0,0.149552,1,1,290,J,Covert,4,
"[0, 0, 255]",2,20,0.0400914,1,1,291,J,Covert,4,
"[0, 0, 255]",2,35,0.1779639,1,1,292,J,Covert,4,
"[0, 0, 255]",2,35,0.1683843,1,1,293,J,Covert,4,
"[0, 0, 255]",2,5,0.1544423,1,1,294,J,Covert,4,
"[0, 0, 255]",2,10,0.2352871,1,1,295,J,Covert,4,
"[0, 0, 255]",2,30,0.1673433,1,1,296,J,Covert,4,
"[0, 0, 255]",2,10,0.1964033,1,1,297,J,Covert,4,
"[0, 0, 255]",2,5,0.0294483,1,1,298,J,Covert,4,
"[0, 0, 255]",2,0,0.2097398,1,1,299,J,Covert,4,
"[0, 0, 255]",2,25,0.1618585,1,1,300,J,Covert,4,
"[0, 0, 255]",2,30,0.0471086,1,1,301,J,Covert,4,
"[0, 0, 255]",2,40,0.2071704,1,1,302,J,Covert,4,
"[0, 0, 255]",2,0,0.1506381,1,1,303,J,Covert,4,
"[0, 0, 255]",2,25,0.1946464,1,1,304,J,Covert,4,
"[0, 0, 255]",2,10,0.0437679,1,1,305,J,Covert,4,
"[0, 0, 255]",2,25,0.1648168,1,1,306,J,Covert,4,
"[0, 0, 255]",2,30,0.2495868,1,1,307,J,Covert,4,
"[0, 0, 255]",2,15,0.2547919,1,1,308,J,Covert,4,
"[0, 0, 255]",2,20,0.2375415,1,1,309,J,Covert,4,
"[0, 0, 255]",2,40,-0.0067093,1,1,310,J,Covert,4,
"[0, 0, 255]",2,25,0.18437,1,1,311,J,Covert,4,
"[0, 0, 255]",2,20,0.1653992,1,1,312,J,Covert,4,
"[0, 0, 255]",2,0,0.0397094,1,1,313,J,Covert,4,
"[0, 0, 255]",2,35,0.1224578,1,1,314,J,Covert,4,
"[0, 0, 255]",2,30,0.1148577,1,1,315,J,Covert,4,
"[0, 0, 255]",2,40,-0.0240538,1,1,1,K,Covert,4,
"[0, 0, 255]",2,35,0.16801375,1,1,2,K,Covert,4,
"[0, 0, 255]",0,40,-0.0220739,1,1,3,K,Covert,4,
"[0, 0, 255]",0,35,0.01150686,1,1,4,K,Covert,4,
"[0, 0, 255]",0,35,0.03515083,1,1,5,K,Covert,4,
"[0, 0, 255]",0,0,0.21506024,1,1,6,K,Covert,4,
"[0, 0, 255]",2,20,0.16880538,1,1,7,K,Covert,4,
"[0, 0, 255]",2,25,0.07738928,1,1,8,K,Covert,4,
"[0, 0, 255]",0,35,0.31116415,1,1,9,K,Covert,4,
"[0, 0, 255]",2,30,0.16152519,1,1,10,K,Covert,4,
"[0, 0, 255]",2,10,0.15767124,1,1,11,K,Covert,4,
"[0, 0, 255]",2,0,0.05709439,1,1,12,K,Covert,4,
"[0, 0, 255]",0,30,0.18759224,1,1,13,K,Covert,4,
"[0, 0, 255]",0,25,0.15108111,1,1,14,K,Covert,4,
"[0, 0, 255]",2,30,0.16487163,1,1,15,K,Covert,4,
"[0, 0, 255]",2,10,0.16240128,1,1,16,K,Covert,4,
"[0, 0, 255]",0,25,0.15675247,1,1,17,K,Covert,4,
"[0, 0, 255]",0,10,0.18031993,1,1,18,K,Covert,4,
"[0, 0, 255]",2,15,0.12490568,1,1,19,K,Covert,4,
"[0, 0, 255]",0,10,0.20857748,1,1,20,K,Covert,4,
"[0, 0, 255]",0,15,0.16588465,1,1,21,K,Covert,4,
"[0, 0, 255]",0,10,0.12862768,1,1,22,K,Covert,4,
"[0, 0, 255]",2,35,0.32412734,1,1,23,K,Covert,4,
"[0, 0, 255]",0,25,0.01823699,1,1,24,K,Covert,4,
"[0, 0, 255]",0,30,0.08748522,1,1,25,K,Covert,4,
"[0, 0, 255]",0,0,0.00252641,1,1,26,K,Covert,4,
"[0, 0, 255]",2,5,0.17132724,1,1,27,K,Covert,4,
"[0, 0, 255]",2,15,0.20771779,1,1,28,K,Covert,4,
"[0, 0, 255]",2,0,0.17694441,1,1,29,K,Covert,4,
"[0, 0, 255]",2,10,0.36248099,1,1,30,K,Covert,4,
"[0, 0, 255]",0,20,0.80689211,1,1,31,K,Covert,4,
"[0, 0, 255]",2,5,0.17742475,1,1,32,K,Covert,4,
"[0, 0, 255]",2,10,0.14496131,1,1,33,K,Covert,4,
"[0, 0, 255]",2,25,0.01429653,1,1,34,K,Covert,4,
"[0, 0, 255]",2,5,0.1796558,1,1,35,K,Covert,4,
"[0, 0, 255]",2,30,0.16704694,1,1,36,K,Covert,4,
"[0, 0, 255]",2,25,0.27217593,1,1,37,K,Covert,4,
"[0, 0, 255]",2,30,0.16350596,1,1,38,K,Covert,4,
"[0, 0, 255]",0,5,0.19225901,1,1,39,K,Covert,4,
"[0, 0, 255]",2,25,0.18403338,1,1,40,K,Covert,4,
"[0, 0, 255]",0,15,0.19243367,1,1,41,K,Covert,4,
"[0, 0, 255]",2,40,0.14692819,1,1,42,K,Covert,4,
"[0, 0, 255]",2,20,0.0905833,1,1,43,K,Covert,4,
"[0, 0, 255]",0,30,0.1436325,1,1,44,K,Covert,4,
"[0, 0, 255]",0,10,0.16036801,1,1,45,K,Covert,4,
"[0, 0, 255]",0,25,0.15813388,1,1,46,K,Covert,4,
"[0, 0, 255]",0,5,0.17164475,1,1,47,K,Covert,4,
"[0, 0, 255]",2,0,0.00217625,1,1,48,K,Covert,4,
"[0, 0, 255]",2,35,0.15323397,1,1,49,K,Covert,4,
"[0, 0, 255]",0,20,0.18267859,1,1,50,K,Covert,4,
"[0, 0, 255]",0,40,0.24012054,1,1,51,K,Covert,4,
"[0, 0, 255]",0,0,0.11992102,1,1,52,K,Covert,4,
"[0, 0, 255]",0,0,0.18776837,1,1,53,K,Covert,4,
"[0, 0, 255]",0,5,0.18485501,1,1,54,K,Covert,4,
"[0, 0, 255]",0,35,0.1932992,1,1,55,K,Covert,4,
"[0, 0, 255]",2,0,0.16274377,1,1,56,K,Covert,4,
"[0, 0, 255]",2,40,0.12539287,1,1,57,K,Covert,4,
"[0, 0, 255]",2,20,0.07322806,1,1,58,K,Covert,4,
"[0, 0, 255]",2,15,0.14333272,1,1,59,K,Covert,4,
"[0, 0, 255]",0,40,0.19706434,1,1,60,K,Covert,4,
"[0, 0, 255]",0,15,0.10982178,1,1,61,K,Covert,4,
"[0, 0, 255]",0,20,0.19733849,1,1,62,K,Covert,4,
"[0, 0, 255]",2,5,-0.0268956,1,1,63,K,Covert,4,
"[0, 0, 255]",0,5,0.15920311,1,1,64,K,Covert,4,
"[0, 0, 255]",0,30,0.16394815,1,1,65,K,Covert,4,
"[0, 0, 255]",2,15,0.20093646,1,1,66,K,Covert,4,
"[0, 0, 255]",0,40,0.02038437,1,1,67,K,Covert,4,
"[0, 0, 255]",2,20,0.16785417,1,1,68,K,Covert,4,
"[0, 0, 255]",0,20,0.155148,1,1,69,K,Covert,4,
"[0, 0, 255]",2,35,0.18161897,1,1,70,K,Covert,4,
"[0, 0, 255]",0,15,0.16073635,1,1,71,K,Covert,4,
"[0, 0, 255]",2,40,0.03948482,1,1,72,K,Covert,4,
"[0, 0, 255]",0,15,0.36809745,1,1,1,K,Covert,4,
"[0, 0, 255]",2,5,0.28115915,1,1,2,K,Covert,4,
"[0, 0, 255]",0,20,0.23834574,1,1,3,K,Covert,4,
"[0, 0, 255]",2,15,0.07383314,1,1,4,K,Covert,4,
"[0, 0, 255]",2,25,0.1000746,1,1,5,K,Covert,4,
"[0, 0, 255]",0,5,0.25067045,1,1,6,K,Covert,4,
"[0, 0, 255]",0,20,0.19540298,1,1,7,K,Covert,4,
"[0, 0, 255]",2,35,0.21640647,1,1,8,K,Covert,4,
"[0, 0, 255]",2,10,0.19764327,1,1,9,K,Covert,4,
"[0, 0, 255]",2,25,0.21006817,1,1,10,K,Covert,4,
"[0, 0, 255]",0,35,0.30128654,1,1,11,K,Covert,4,
"[0, 0, 255]",2,25,0.20217488,1,1,12,K,Covert,4,
"[0, 0, 255]",2,30,-0.0019213,1,1,13,K,Covert,4,
"[0, 0, 255]",0,0,0.02354354,1,1,14,K,Covert,4,
"[0, 0, 255]",2,35,0.40115233,1,1,15,K,Covert,4,
"[0, 0, 255]",2,30,0.18626702,1,1,16,K,Covert,4,
"[0, 0, 255]",0,0,0.20954165,1,1,17,K,Covert,4,
"[0, 0, 255]",2,35,0.19852724,1,1,18,K,Covert,4,
"[0, 0, 255]",0,5,0.16376869,1,1,19,K,Covert,4,
"[0, 0, 255]",0,40,0.3047123,1,1,20,K,Covert,4,
"[0, 0, 255]",0,0,0.25675861,1,1,21,K,Covert,4,
"[0, 0, 255]",2,0,0.18541394,1,1,22,K,Covert,4,
"[0, 0, 255]",2,35,0.25016659,1,1,23,K,Covert,4,
"[0, 0, 255]",0,40,0.26083294,1,1,24,K,Covert,4,
"[0, 0, 255]",2,10,0.21592822,1,1,25,K,Covert,4,
"[0, 0, 255]",0,40,0.24173213,1,1,26,K,Covert,4,
"[0, 0, 255]",2,15,0.26529659,1,1,27,K,Covert,4,
"[0, 0, 255]",0,25,0.42383447,1,1,28,K,Covert,4,
"[0, 0, 255]",0,25,0.22556842,1,1,29,K,Covert,4,
"[0, 0, 255]",0,0,0.2782772,1,1,30,K,Covert,4,
"[0, 0, 255]",2,40,0.29855217,1,1,31,K,Covert,4,
"[0, 0, 255]",2,5,0.23328578,1,1,32,K,Covert,4,
"[0, 0, 255]",0,30,0.24573248,1,1,33,K,Covert,4,
"[0, 0, 255]",0,40,0.52033245,1,1,34,K,Covert,4,
"[0, 0, 255]",0,35,0.30405292,1,1,35,K,Covert,4,
"[0, 0, 255]",0,30,0.32400459,1,1,36,K,Covert,4,
"[0, 0, 255]",2,5,0.38203276,1,1,37,K,Covert,4,
"[0, 0, 255]",2,0,0.47259614,1,1,38,K,Covert,4,
"[0, 0, 255]",2,40,0.25841571,1,1,39,K,Covert,4,
"[0, 0, 255]",0,10,0.25688485,1,1,40,K,Covert,4,
"[0, 0, 255]",0,15,0.24033339,1,1,41,K,Covert,4,
"[0, 0, 255]",2,15,0.36471442,1,1,42,K,Covert,4,
"[0, 0, 255]",2,0,0.19681479,1,1,43,K,Covert,4,
"[0, 0, 255]",0,35,0.30685184,1,1,44,K,Covert,4,
"[0, 0, 255]",2,10,0.24890904,1,1,45,K,Covert,4,
"[0, 0, 255]",2,5,0.22486503,1,1,46,K,Covert,4,
"[0, 0, 255]",2,20,0.21855052,1,1,47,K,Covert,4,
"[0, 0, 255]",0,10,0.25563485,1,1,48,K,Covert,4,
"[0, 0, 255]",2,30,0.27315714,1,1,49,K,Covert,4,
"[0, 0, 255]",0,5,0.2515916,1,1,50,K,Covert,4,
"[0, 0, 255]",0,15,0.24640621,1,1,51,K,Covert,4,
"[0, 0, 255]",0,35,0.27991581,1,1,52,K,Covert,4,
"[0, 0, 255]",0,30,0.34341959,1,1,53,K,Covert,4,
"[0, 0, 255]",0,10,0.2595181,1,1,54,K,Covert,4,
"[0, 0, 255]",2,25,0.33806121,1,1,55,K,Covert,4,
"[0, 0, 255]",0,30,0.3001781,1,1,56,K,Covert,4,
"[0, 0, 255]",0,25,0.4242401,1,1,57,K,Covert,4,
"[0, 0, 255]",2,40,0.44958952,1,1,58,K,Covert,4,
"[0, 0, 255]",0,20,0.31818008,1,1,59,K,Covert,4,
"[0, 0, 255]",2,0,0.47681196,1,1,60,K,Covert,4,
"[0, 0, 255]",2,10,0.43282548,1,1,61,K,Covert,4,
"[0, 0, 255]",2,15,0.37814045,1,1,62,K,Covert,4,
"[0, 0, 255]",2,20,0.3454896,1,1,63,K,Covert,4,
"[0, 0, 255]",0,20,0.36296549,1,1,64,K,Covert,4,
"[0, 0, 255]",2,20,0.33219085,1,1,65,K,Covert,4,
"[0, 0, 255]",2,20,0.59444213,1,1,66,K,Covert,4,
"[0, 0, 255]",0,15,0.27346468,1,1,67,K,Covert,4,
"[0, 0, 255]",0,10,0.20023851,1,1,68,K,Covert,4,
"[0, 0, 255]",0,25,0.42992534,1,1,69,K,Covert,4,
"[0, 0, 255]",2,40,0.32939328,1,1,70,K,Covert,4,
"[0, 0, 255]",0,5,0.3571439,1,1,71,K,Covert,4,
"[0, 0, 255]",2,30,0.283437,1,1,72,K,Covert,4,
"[0, 0, 255]",0,5,0.507872,1,1,1,L,Covert,4,
"[0, 0, 255]",0,20,0.2495171,1,1,2,L,Covert,4,
"[0, 0, 255]",0,35,0.3859945,1,1,3,L,Covert,4,
"[0, 0, 255]",0,25,0.3546536,1,1,4,L,Covert,4,
"[0, 0, 255]",0,30,0.2067879,1,1,5,L,Covert,4,
"[0, 0, 255]",0,15,0.236115,1,1,6,L,Covert,4,
"[0, 0, 255]",0,20,0.28716,1,1,7,L,Covert,4,
"[0, 0, 255]",0,25,0.2905266,1,1,8,L,Covert,4,
"[0, 0, 255]",0,0,0.4549631,1,1,9,L,Covert,4,
"[0, 0, 255]",0,0,0.3969976,1,1,10,L,Covert,4,
"[0, 0, 255]",0,25,0.5382779,1,1,11,L,Covert,4,
"[0, 0, 255]",0,25,0.4746961,1,1,12,L,Covert,4,
"[0, 0, 255]",0,10,0.287944,1,1,13,L,Covert,4,
"[0, 0, 255]",0,40,0.5091411,1,1,14,L,Covert,4,
"[0, 0, 255]",0,30,0.4162415,1,1,15,L,Covert,4,
"[0, 0, 255]",0,30,0.5228405,1,1,16,L,Covert,4,
"[0, 0, 255]",0,40,0.3783217,1,1,17,L,Covert,4,
"[0, 0, 255]",0,15,0.3504897,1,1,18,L,Covert,4,
"[0, 0, 255]",0,10,0.224821,1,1,19,L,Covert,4,
"[0, 0, 255]",0,40,0.3212796,1,1,20,L,Covert,4,
"[0, 0, 255]",0,10,0.3054786,1,1,21,L,Covert,4,
"[0, 0, 255]",0,15,0.2171637,1,1,22,L,Covert,4,
"[0, 0, 255]",0,5,0.232074,1,1,23,L,Covert,4,
"[0, 0, 255]",0,30,0.3354636,1,1,24,L,Covert,4,
"[0, 0, 255]",0,35,0.2535098,1,1,25,L,Covert,4,
"[0, 0, 255]",0,20,0.5050551,1,1,26,L,Covert,4,
"[0, 0, 255]",0,20,0.3047078,1,1,27,L,Covert,4,
"[0, 0, 255]",0,0,0.2547245,1,1,28,L,Covert,4,
"[0, 0, 255]",0,35,0.2391087,1,1,29,L,Covert,4,
"[0, 0, 255]",0,15,0.3897715,1,1,30,L,Covert,4,
"[0, 0, 255]",0,10,0.2231772,1,1,31,L,Covert,4,
"[0, 0, 255]",0,5,0.2349327,1,1,32,L,Covert,4,
"[0, 0, 255]",0,0,0.2495301,1,1,33,L,Covert,4,
"[0, 0, 255]",0,5,0.170827,1,1,34,L,Covert,4,
"[0, 0, 255]",0,40,0.3249973,1,1,35,L,Covert,4,
"[0, 0, 255]",0,35,0.4265017,1,1,36,L,Covert,4,
