Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees)
"[0, 0, 255]",0,15,0.32905181,1,3,299,A,Covert,4
"[0, 0, 255]",2,20,0.34461406,1,3,300,A,Covert,4
"[0, 0, 255]",0,15,0.337846,1,3,301,A,Covert,4
"[0, 0, 255]",2,10,0.30643938,1,3,302,A,Covert,4
"[0, 0, 255]",2,30,0.32350674,1,3,303,A,Covert,4
"[0, 0, 255]",2,20,0.30122843,1,3,320,A,Covert,4
"[0, 0, 255]",0,40,0.4750087,1,3,322,A,Covert,4
"[0, 0, 255]",0,10,0.31115727,1,3,335,A,Covert,4
"[0, 0, 255]",2,35,0.34406947,1,3,340,A,Covert,4
"[0, 0, 255]",2,15,0.28858446,1,3,345,A,Covert,4
"[0, 0, 255]",0,5,0.29774982,0,3,350,A,Covert,4
"[0, 0, 255]",2,40,0.35239442,1,3,351,A,Covert,4
"[0, 0, 255]",0,30,0.36800456,1,3,352,A,Covert,4
"[0, 0, 255]",2,25,0.33538604,1,3,353,A,Covert,4
"[0, 0, 255]",2,35,0.39484272,1,3,359,A,Covert,4
"[0, 0, 255]",0,40,0.37905558,1,3,361,A,Covert,4
"[0, 0, 255]",2,5,0.32030094,1,3,362,A,Covert,4
"[0, 0, 255]",2,20,0.37428653,1,3,364,A,Covert,4
"[0, 0, 255]",0,0,0.29384504,0,3,370,A,Covert,4
"[0, 0, 255]",0,30,0.35904628,1,3,371,A,Covert,4
"[0, 0, 255]",2,20,0.3384819,1,3,373,A,Covert,4
"[0, 0, 255]",0,10,0.3002192,1,3,374,A,Covert,4
"[0, 0, 255]",0,5,0.28827675,1,3,375,A,Covert,4
"[0, 0, 255]",0,30,0.34580945,1,3,376,A,Covert,4
"[0, 0, 255]",2,20,0.29092826,1,3,378,A,Covert,4
"[0, 0, 255]",0,40,0.4096572,1,3,380,A,Covert,4
"[0, 0, 255]",2,25,0.33476105,1,3,383,A,Covert,4
"[0, 0, 255]",2,25,0.42542012,1,3,385,A,Covert,4
"[0, 0, 255]",2,30,0.35134796,1,3,387,A,Covert,4
"[0, 0, 255]",2,0,0.31365848,1,3,393,A,Covert,4
"[0, 0, 255]",0,15,0.29411385,1,3,396,A,Covert,4
"[0, 0, 255]",0,35,0.36494959,1,3,397,A,Covert,4
"[0, 0, 255]",2,35,0.36136195,1,3,399,A,Covert,4
"[0, 0, 255]",0,15,0.35413799,1,3,401,A,Covert,4
"[0, 0, 255]",2,30,0.31604448,1,3,405,A,Covert,4
"[0, 0, 255]",2,5,0.31263913,1,3,407,A,Covert,4
"[0, 0, 255]",2,10,0.33294834,1,3,408,A,Covert,4
"[0, 0, 255]",2,15,0.35262908,1,3,411,A,Covert,4
"[0, 0, 255]",0,15,0.28760127,1,3,424,A,Covert,4
"[0, 0, 255]",0,0,0.28807206,1,3,426,A,Covert,4
"[0, 0, 255]",0,20,0.27881839,0,3,431,A,Covert,4
"[0, 0, 255]",0,25,0.30606451,1,3,433,A,Covert,4
"[0, 0, 255]",0,15,0.33831549,1,3,435,A,Covert,4
"[0, 0, 255]",0,5,0.26407804,1,3,437,A,Covert,4
"[0, 0, 255]",2,0,0.26427729,1,3,439,A,Covert,4
"[0, 0, 255]",0,0,0.26035023,1,3,441,A,Covert,4
"[0, 0, 255]",0,30,0.31072817,1,3,445,A,Covert,4
"[0, 0, 255]",2,30,0.36463834,1,3,446,A,Covert,4
"[0, 0, 255]",2,40,0.34126692,1,3,450,A,Covert,4
"[0, 0, 255]",2,10,0.31118634,1,3,455,A,Covert,4
"[0, 0, 255]",0,25,0.38273542,1,3,460,A,Covert,4
"[0, 0, 255]",0,20,0.31813655,1,3,469,A,Covert,4
"[0, 0, 255]",2,0,0.28871444,1,3,470,A,Covert,4
"[0, 0, 255]",0,20,0.4003029,1,3,476,A,Covert,4
"[0, 0, 255]",2,10,0.28072008,1,3,479,A,Covert,4
"[0, 0, 255]",0,0,0.31760417,1,3,483,A,Covert,4
"[0, 0, 255]",2,15,0.28584724,1,3,491,A,Covert,4
"[0, 0, 255]",2,25,0.31313004,1,3,492,A,Covert,4
"[0, 0, 255]",0,20,0.37258955,1,3,498,A,Covert,4
"[0, 0, 255]",0,25,0.30367063,1,3,500,A,Covert,4
"[0, 0, 255]",0,20,0.29763091,1,3,501,A,Covert,4
"[0, 0, 255]",2,15,0.31441122,1,3,502,A,Covert,4
"[0, 0, 255]",2,20,0.33386381,1,3,503,A,Covert,4
"[0, 0, 255]",2,25,0.33948298,1,3,508,A,Covert,4
"[0, 0, 255]",2,10,0.30049215,1,3,509,A,Covert,4
"[0, 0, 255]",0,10,0.30349047,1,3,510,A,Covert,4
"[0, 0, 255]",2,5,0.35571343,1,3,518,A,Covert,4
"[0, 0, 255]",2,15,0.32261861,1,3,520,A,Covert,4
"[0, 0, 255]",0,35,0.3220738,1,3,527,A,Covert,4
"[0, 0, 255]",2,15,0.31179995,1,3,531,A,Covert,4
"[0, 0, 255]",2,35,0.30328097,1,3,533,A,Covert,4
"[0, 0, 255]",2,40,0.34947497,1,3,534,A,Covert,4
"[0, 0, 255]",2,30,0.37378374,1,3,537,A,Covert,4
"[0, 0, 255]",0,5,0.29037956,1,3,539,A,Covert,4
"[0, 0, 255]",2,30,0.32019998,1,3,543,A,Covert,4
"[0, 0, 255]",2,10,0.34805259,1,3,547,A,Covert,4
"[0, 0, 255]",0,15,0.38423567,1,3,553,A,Covert,4
"[0, 0, 255]",2,25,0.33152103,1,3,557,A,Covert,4
"[0, 0, 255]",0,40,0.53662005,1,3,289,C,Covert,4
"[0, 0, 255]",2,0,0.46159833,1,3,296,C,Covert,4
"[0, 0, 255]",0,20,0.37065569,1,3,298,C,Covert,4
"[0, 0, 255]",0,40,0.39770504,1,3,300,C,Covert,4
"[0, 0, 255]",2,0,0.35684868,1,3,301,C,Covert,4
"[0, 0, 255]",0,5,0.36887043,1,3,303,C,Covert,4
"[0, 0, 255]",0,25,0.4005731,1,3,305,C,Covert,4
"[0, 0, 255]",2,10,0.39346071,1,3,307,C,Covert,4
"[0, 0, 255]",2,40,0.43173829,1,3,309,C,Covert,4
"[0, 0, 255]",0,5,0.29503264,1,3,312,C,Covert,4
"[0, 0, 255]",2,30,0.38445637,1,3,315,C,Covert,4
"[0, 0, 255]",2,25,0.32686147,1,3,316,C,Covert,4
"[0, 0, 255]",2,35,0.33603232,1,3,317,C,Covert,4
"[0, 0, 255]",2,30,0.34592896,1,3,318,C,Covert,4
"[0, 0, 255]",0,5,0.39916061,1,3,326,C,Covert,4
"[0, 0, 255]",2,15,0.43275587,1,3,328,C,Covert,4
"[0, 0, 255]",2,40,0.43290552,1,3,331,C,Covert,4
"[0, 0, 255]",0,0,0.41711754,1,3,336,C,Covert,4
"[0, 0, 255]",2,10,0.30667397,1,3,337,C,Covert,4
"[0, 0, 255]",0,30,0.38786692,1,3,341,C,Covert,4
"[0, 0, 255]",2,40,0.35627636,1,3,342,C,Covert,4
"[0, 0, 255]",0,5,0.29217769,1,3,343,C,Covert,4
"[0, 0, 255]",2,0,0.42952781,1,3,346,C,Covert,4
"[0, 0, 255]",0,30,0.36712386,1,3,354,C,Covert,4
"[0, 0, 255]",0,25,0.3267994,1,3,359,C,Covert,4
"[0, 0, 255]",0,40,0.3758249,1,3,362,C,Covert,4
"[0, 0, 255]",0,40,0.39837597,1,3,366,C,Covert,4
"[0, 0, 255]",2,5,0.40843952,1,3,368,C,Covert,4
"[0, 0, 255]",2,35,0.37821394,1,3,373,C,Covert,4
"[0, 0, 255]",2,15,0.33935651,1,3,374,C,Covert,4
"[0, 0, 255]",2,30,0.37912072,1,3,381,C,Covert,4
"[0, 0, 255]",2,5,0.37558233,1,3,382,C,Covert,4
"[0, 0, 255]",0,15,0.32509363,1,3,383,C,Covert,4
"[0, 0, 255]",0,0,0.34658659,1,3,384,C,Covert,4
"[0, 0, 255]",0,15,0.50520479,1,3,391,C,Covert,4
"[0, 0, 255]",0,10,0.35155719,1,3,395,C,Covert,4
"[0, 0, 255]",0,35,0.47436759,1,3,397,C,Covert,4
"[0, 0, 255]",2,30,0.42500639,1,3,398,C,Covert,4
"[0, 0, 255]",0,20,0.46332674,1,3,400,C,Covert,4
"[0, 0, 255]",0,5,0.43591806,1,3,401,C,Covert,4
"[0, 0, 255]",2,25,0.27183995,1,3,403,C,Covert,4
"[0, 0, 255]",0,20,0.37715894,1,3,408,C,Covert,4
"[0, 0, 255]",2,20,0.37177474,1,3,413,C,Covert,4
"[0, 0, 255]",2,30,0.37615527,1,3,416,C,Covert,4
"[0, 0, 255]",0,40,0.42988008,1,3,425,C,Covert,4
"[0, 0, 255]",0,25,0.36504367,1,3,426,C,Covert,4
"[0, 0, 255]",0,35,0.31961888,1,3,427,C,Covert,4
"[0, 0, 255]",2,0,0.36807117,1,3,429,C,Covert,4
"[0, 0, 255]",2,25,0.32664191,1,3,432,C,Covert,4
"[0, 0, 255]",2,10,0.27102571,1,3,433,C,Covert,4
"[0, 0, 255]",0,25,0.2633288,1,3,434,C,Covert,4
"[0, 0, 255]",0,40,0.33937677,1,3,436,C,Covert,4
"[0, 0, 255]",0,30,0.4282151,1,3,438,C,Covert,4
"[0, 0, 255]",2,5,0.40939535,1,3,439,C,Covert,4
"[0, 0, 255]",0,10,0.34893589,1,3,440,C,Covert,4
"[0, 0, 255]",0,10,0.28864706,1,3,441,C,Covert,4
"[0, 0, 255]",2,20,0.28902998,1,3,442,C,Covert,4
"[0, 0, 255]",0,0,0.28501451,1,3,443,C,Covert,4
"[0, 0, 255]",2,35,0.279006,1,3,444,C,Covert,4
"[0, 0, 255]",0,15,0.39615039,1,3,447,C,Covert,4
"[0, 0, 255]",0,30,0.33830652,1,3,448,C,Covert,4
"[0, 0, 255]",2,0,0.40025621,1,3,451,C,Covert,4
"[0, 0, 255]",0,35,0.35101245,0,3,460,C,Covert,4
"[0, 0, 255]",2,25,0.36470809,1,3,470,C,Covert,4
"[0, 0, 255]",0,5,0.32956625,1,3,472,C,Covert,4
"[0, 0, 255]",2,15,0.42858483,1,3,474,C,Covert,4
"[0, 0, 255]",0,0,0.4011468,1,3,477,C,Covert,4
"[0, 0, 255]",0,25,0.42929525,1,3,480,C,Covert,4
"[0, 0, 255]",2,30,0.62757062,1,3,482,C,Covert,4
"[0, 0, 255]",2,25,0.29730531,1,3,483,C,Covert,4
"[0, 0, 255]",0,35,0.37732789,1,3,490,C,Covert,4
"[0, 0, 255]",2,35,0.40095071,1,3,494,C,Covert,4
"[0, 0, 255]",2,25,0.39955731,1,3,495,C,Covert,4
"[0, 0, 255]",2,10,0.38186842,1,3,498,C,Covert,4
"[0, 0, 255]",0,35,0.33790337,1,3,500,C,Covert,4
"[0, 0, 255]",2,25,0.39178833,1,3,502,C,Covert,4
"[0, 0, 255]",0,15,0.35501546,1,3,503,C,Covert,4
"[0, 0, 255]",0,0,0.39162937,1,3,507,C,Covert,4
"[0, 0, 255]",2,5,0.37997458,1,3,508,C,Covert,4
"[0, 0, 255]",2,30,0.37052126,1,3,510,C,Covert,4
"[0, 0, 255]",2,0,0.34279707,1,3,513,C,Covert,4
"[0, 0, 255]",2,20,0.35179352,1,3,516,C,Covert,4
"[0, 0, 255]",2,25,0.37053972,1,3,520,C,Covert,4
"[0, 0, 255]",2,10,0.42387386,1,3,522,C,Covert,4
"[0, 0, 255]",2,20,0.34072298,1,3,523,C,Covert,4
"[0, 0, 255]",0,5,0.46234423,1,3,534,C,Covert,4
"[0, 0, 255]",2,0,0.41013473,1,3,536,C,Covert,4
"[0, 0, 255]",0,30,0.39081713,1,3,538,C,Covert,4
"[0, 0, 255]",0,0,0.32647388,1,3,539,C,Covert,4
"[0, 0, 255]",0,25,0.339072,1,3,541,C,Covert,4
"[0, 0, 255]",0,30,0.39652835,1,3,550,C,Covert,4
"[0, 0, 255]",0,5,0.48418715,1,3,553,C,Covert,4
"[0, 0, 255]",0,25,0.44251974,1,3,294,C,Covert,4
"[0, 0, 255]",2,10,0.31800389,1,3,296,C,Covert,4
"[0, 0, 255]",0,10,0.42133571,1,3,298,C,Covert,4
"[0, 0, 255]",2,40,0.38229198,1,3,300,C,Covert,4
"[0, 0, 255]",0,20,0.46891718,1,3,304,C,Covert,4
"[0, 0, 255]",0,30,0.32653901,1,3,309,C,Covert,4
"[0, 0, 255]",0,30,0.40563946,1,3,325,C,Covert,4
"[0, 0, 255]",2,40,0.51095407,1,3,332,C,Covert,4
"[0, 0, 255]",2,30,0.41939815,1,3,334,C,Covert,4
"[0, 0, 255]",0,25,0.28790238,0,3,335,C,Covert,4
"[0, 0, 255]",2,20,0.4001722,1,3,336,C,Covert,4
"[0, 0, 255]",0,40,0.40560956,1,3,338,C,Covert,4
"[0, 0, 255]",0,10,0.42637319,1,3,340,C,Covert,4
"[0, 0, 255]",0,5,0.4561789,1,3,342,C,Covert,4
"[0, 0, 255]",2,35,0.44620512,1,3,344,C,Covert,4
"[0, 0, 255]",2,40,0.44512753,1,3,345,C,Covert,4
"[0, 0, 255]",2,20,0.74438602,0,3,351,C,Covert,4
"[0, 0, 255]",2,30,0.5425087,1,3,353,C,Covert,4
"[0, 0, 255]",0,20,0.36018662,1,3,357,C,Covert,4
"[0, 0, 255]",0,10,0.4792723,1,3,359,C,Covert,4
"[0, 0, 255]",0,15,0.38636315,1,3,366,C,Covert,4
"[0, 0, 255]",0,5,0.34265338,1,3,367,C,Covert,4
"[0, 0, 255]",0,0,0.46902331,1,3,385,C,Covert,4
"[0, 0, 255]",2,10,0.37701025,1,3,389,C,Covert,4
"[0, 0, 255]",0,30,0.4109226,1,3,391,C,Covert,4
"[0, 0, 255]",0,0,0.40201288,1,3,395,C,Covert,4
"[0, 0, 255]",2,0,0.3180255,1,3,396,C,Covert,4
"[0, 0, 255]",2,25,0.4516912,1,3,398,C,Covert,4
"[0, 0, 255]",0,0,0.28667446,1,3,399,C,Covert,4
"[0, 0, 255]",0,35,0.46564424,1,3,403,C,Covert,4
"[0, 0, 255]",0,0,0.41440911,1,3,406,C,Covert,4
"[0, 0, 255]",0,5,0.28071824,0,3,409,C,Covert,4
"[0, 0, 255]",0,35,0.4756268,1,3,415,C,Covert,4
"[0, 0, 255]",2,20,0.45122226,1,3,418,C,Covert,4
"[0, 0, 255]",0,15,0.40725121,1,3,421,C,Covert,4
"[0, 0, 255]",0,40,0.57988979,1,3,422,C,Covert,4
"[0, 0, 255]",0,20,0.37597217,1,3,423,C,Covert,4
"[0, 0, 255]",2,20,0.4224903,1,3,427,C,Covert,4
"[0, 0, 255]",2,30,0.43092011,1,3,431,C,Covert,4
"[0, 0, 255]",2,40,0.34708168,1,3,432,C,Covert,4
"[0, 0, 255]",2,0,0.29978203,1,3,433,C,Covert,4
"[0, 0, 255]",0,35,0.49113878,1,3,439,C,Covert,4
"[0, 0, 255]",0,35,0.43573115,1,3,440,C,Covert,4
"[0, 0, 255]",2,35,0.37069069,1,3,442,C,Covert,4
"[0, 0, 255]",0,25,0.26059428,0,3,446,C,Covert,4
"[0, 0, 255]",0,5,0.3572861,1,3,452,C,Covert,4
"[0, 0, 255]",0,15,0.37618997,1,3,456,C,Covert,4
"[0, 0, 255]",2,25,0.40269522,1,3,457,C,Covert,4
"[0, 0, 255]",0,15,0.34045525,1,3,459,C,Covert,4
"[0, 0, 255]",0,0,0.3362381,1,3,462,C,Covert,4
"[0, 0, 255]",2,30,0.40401954,1,3,463,C,Covert,4
"[0, 0, 255]",2,10,0.29367723,1,3,464,C,Covert,4
"[0, 0, 255]",2,20,0.43959734,1,3,469,C,Covert,4
"[0, 0, 255]",2,15,0.64735303,0,3,478,C,Covert,4
"[0, 0, 255]",0,20,0.444657,1,3,485,C,Covert,4
"[0, 0, 255]",0,5,0.39513895,1,3,488,C,Covert,4
"[0, 0, 255]",0,5,0.30240777,1,3,489,C,Covert,4
"[0, 0, 255]",0,0,0.40785519,1,3,491,C,Covert,4
"[0, 0, 255]",2,5,0.35337592,1,3,496,C,Covert,4
"[0, 0, 255]",2,35,0.36933761,1,3,497,C,Covert,4
"[0, 0, 255]",0,15,0.41650358,0,3,499,C,Covert,4
"[0, 0, 255]",2,25,0.43203839,1,3,505,C,Covert,4
"[0, 0, 255]",0,40,0.40643599,1,3,506,C,Covert,4
"[0, 0, 255]",0,30,0.41341568,1,3,514,C,Covert,4
"[0, 0, 255]",0,25,0.35554513,1,3,516,C,Covert,4
"[0, 0, 255]",2,10,0.71825728,1,3,523,C,Covert,4
"[0, 0, 255]",2,0,0.51527026,1,3,524,C,Covert,4
"[0, 0, 255]",0,25,0.41281127,1,3,529,C,Covert,4
"[0, 0, 255]",2,35,0.36147462,1,3,530,C,Covert,4
"[0, 0, 255]",0,5,0.47395165,1,3,531,C,Covert,4
"[0, 0, 255]",2,5,0.41292203,1,3,538,C,Covert,4
"[0, 0, 255]",2,20,0.37600631,1,3,539,C,Covert,4
"[0, 0, 255]",0,10,0.3398922,1,3,543,C,Covert,4
"[0, 0, 255]",2,30,0.38893423,0,3,546,C,Covert,4
"[0, 0, 255]",2,25,0.37322518,1,3,547,C,Covert,4
"[0, 0, 255]",2,5,0.33700342,1,3,548,C,Covert,4
"[0, 0, 255]",2,15,0.49851004,1,3,556,C,Covert,4
"[0, 0, 255]",0,40,0.7404356,1,3,558,C,Covert,4
"[0, 0, 255]",2,10,-0.0529885,1,3,289,D,Covert,4
"[0, 0, 255]",2,25,0.29196007,1,3,290,D,Covert,4
"[0, 0, 255]",0,25,0.33873769,1,3,294,D,Covert,4
"[0, 0, 255]",2,10,0.26293175,1,3,299,D,Covert,4
"[0, 0, 255]",0,5,0.30741404,1,3,300,D,Covert,4
"[0, 0, 255]",0,15,0.34055849,1,3,305,D,Covert,4
"[0, 0, 255]",0,25,0.40553813,1,3,306,D,Covert,4
"[0, 0, 255]",0,10,0.44825119,1,3,313,D,Covert,4
"[0, 0, 255]",2,10,0.33517195,1,3,319,D,Covert,4
"[0, 0, 255]",2,20,0.31850453,1,3,321,D,Covert,4
"[0, 0, 255]",2,30,0.44434912,1,3,326,D,Covert,4
"[0, 0, 255]",2,15,0.29111639,1,3,339,D,Covert,4
"[0, 0, 255]",2,35,0.35931565,1,3,342,D,Covert,4
"[0, 0, 255]",2,25,0.33827672,1,3,343,D,Covert,4
"[0, 0, 255]",2,15,0.50083963,1,3,348,D,Covert,4
"[0, 0, 255]",2,30,0.27173531,1,3,349,D,Covert,4
"[0, 0, 255]",2,5,0.28947102,1,3,351,D,Covert,4
"[0, 0, 255]",0,10,0.31095345,1,3,358,D,Covert,4
"[0, 0, 255]",0,5,0.40520206,1,3,360,D,Covert,4
"[0, 0, 255]",2,40,0.32610044,1,3,361,D,Covert,4
"[0, 0, 255]",2,40,0.27411221,1,3,363,D,Covert,4
"[0, 0, 255]",0,5,0.31440284,1,3,367,D,Covert,4
"[0, 0, 255]",2,0,0.28540207,0,3,368,D,Covert,4
"[0, 0, 255]",0,20,0.33123067,1,3,371,D,Covert,4
"[0, 0, 255]",0,40,0.36630276,1,3,372,D,Covert,4
"[0, 0, 255]",2,30,0.29512694,1,3,378,D,Covert,4
"[0, 0, 255]",2,15,0.36674703,1,3,384,D,Covert,4
"[0, 0, 255]",0,5,0.27837579,1,3,385,D,Covert,4
"[0, 0, 255]",2,15,0.31221546,1,3,388,D,Covert,4
"[0, 0, 255]",2,25,0.33815882,1,3,400,D,Covert,4
"[0, 0, 255]",0,20,0.2478835,0,3,402,D,Covert,4
"[0, 0, 255]",2,35,0.30678416,1,3,406,D,Covert,4
"[0, 0, 255]",2,0,0.42864499,1,3,410,D,Covert,4
"[0, 0, 255]",2,5,0.36232131,1,3,415,D,Covert,4
"[0, 0, 255]",2,40,0.26708201,1,3,420,D,Covert,4
"[0, 0, 255]",0,10,0.3105944,1,3,426,D,Covert,4
"[0, 0, 255]",0,40,0.33855003,1,3,429,D,Covert,4
"[0, 0, 255]",2,10,0.33175967,0,3,430,D,Covert,4
"[0, 0, 255]",0,25,0.31971488,1,3,433,D,Covert,4
"[0, 0, 255]",2,35,0.26660073,1,3,439,D,Covert,4
"[0, 0, 255]",0,20,0.26308987,1,3,440,D,Covert,4
"[0, 0, 255]",0,5,0.32097843,1,3,442,D,Covert,4
"[0, 0, 255]",2,5,0.23822474,1,3,443,D,Covert,4
"[0, 0, 255]",2,40,0.35452044,1,3,447,D,Covert,4
"[0, 0, 255]",0,0,0.32575512,1,3,450,D,Covert,4
"[0, 0, 255]",0,30,0.4132197,1,3,457,D,Covert,4
"[0, 0, 255]",0,25,0.33974275,1,3,465,D,Covert,4
"[0, 0, 255]",2,15,0.47263773,1,3,469,D,Covert,4
"[0, 0, 255]",0,0,0.34153357,1,3,470,D,Covert,4
"[0, 0, 255]",2,25,0.40529541,1,3,472,D,Covert,4
"[0, 0, 255]",2,35,0.27964931,1,3,473,D,Covert,4
"[0, 0, 255]",2,20,0.38251153,1,3,475,D,Covert,4
"[0, 0, 255]",0,10,0.27381886,0,3,489,D,Covert,4
"[0, 0, 255]",2,10,0.29623739,1,3,491,D,Covert,4
"[0, 0, 255]",0,20,0.38896363,1,3,492,D,Covert,4
"[0, 0, 255]",2,40,0.2507963,1,3,495,D,Covert,4
"[0, 0, 255]",2,35,0.37806163,1,3,496,D,Covert,4
"[0, 0, 255]",0,40,0.33702076,1,3,500,D,Covert,4
"[0, 0, 255]",2,40,0.27338856,1,3,501,D,Covert,4
"[0, 0, 255]",0,35,0.37576003,1,3,504,D,Covert,4
"[0, 0, 255]",0,0,0.3437434,1,3,505,D,Covert,4
"[0, 0, 255]",2,40,0.29478552,1,3,506,D,Covert,4
"[0, 0, 255]",2,30,0.36491298,1,3,509,D,Covert,4
"[0, 0, 255]",0,40,0.31872724,1,3,510,D,Covert,4
"[0, 0, 255]",0,40,0.32339984,1,3,515,D,Covert,4
"[0, 0, 255]",2,30,0.2808337,1,3,516,D,Covert,4
"[0, 0, 255]",2,35,0.35491678,1,3,518,D,Covert,4
"[0, 0, 255]",2,25,0.32684538,1,3,520,D,Covert,4
"[0, 0, 255]",0,30,0.38766665,1,3,521,D,Covert,4
"[0, 0, 255]",0,15,0.37949173,1,3,525,D,Covert,4
"[0, 0, 255]",0,15,0.31131324,1,3,531,D,Covert,4
"[0, 0, 255]",0,0,0.34414374,1,3,533,D,Covert,4
"[0, 0, 255]",2,25,0.3070329,1,3,534,D,Covert,4
"[0, 0, 255]",2,25,0.27745011,1,3,535,D,Covert,4
"[0, 0, 255]",0,25,0.34925116,1,3,537,D,Covert,4
"[0, 0, 255]",2,40,0.27737973,0,3,538,D,Covert,4
"[0, 0, 255]",2,25,0.29444778,1,3,539,D,Covert,4
"[0, 0, 255]",2,35,0.32651231,1,3,547,D,Covert,4
"[0, 0, 255]",0,30,0.36758622,1,3,549,D,Covert,4
"[0, 0, 255]",0,5,0.2686114,1,3,552,D,Covert,4
"[0, 0, 255]",2,30,0.31677787,1,3,554,D,Covert,4
"[0, 0, 255]",2,25,0.39853585,1,3,557,D,Covert,4
