Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees)
"[0, 0, 255]",0,15,0.32626102,1,3,414,D,Overt,4
"[0, 0, 255]",0,20,0.20832897,1,3,415,D,Overt,4
"[0, 0, 255]",2,0,0.36442025,1,3,421,D,Overt,4
"[0, 0, 255]",2,15,0.42699826,1,3,422,D,Overt,4
"[0, 0, 255]",0,10,0.2531091,0,3,424,D,Overt,4
"[0, 0, 255]",0,20,0.31712608,1,3,430,D,Overt,4
"[0, 0, 255]",2,15,0.11097515,0,3,436,D,Overt,4
"[0, 0, 255]",2,0,0.39718998,1,3,438,D,Overt,4
"[0, 0, 255]",2,0,0.2237346,0,3,442,D,Overt,4
"[0, 0, 255]",2,0,0.24066557,1,3,444,D,Overt,4
"[0, 0, 255]",0,40,0.26585227,0,3,449,D,Overt,4
"[0, 0, 255]",2,15,0.2585692,1,3,450,D,Overt,4
"[0, 0, 255]",2,5,0.35307469,1,3,465,D,Overt,4
"[0, 0, 255]",0,35,0.28483214,0,3,467,D,Overt,4
"[0, 0, 255]",2,5,0.29353703,1,3,469,D,Overt,4
"[0, 0, 255]",2,30,0.36922511,1,3,474,D,Overt,4
"[0, 0, 255]",2,5,0.38506602,1,3,475,D,Overt,4
"[0, 0, 255]",0,5,0.27581156,0,3,476,D,Overt,4
"[0, 0, 255]",0,15,0.24802274,1,3,477,D,Overt,4
"[0, 0, 255]",2,35,0.23024748,1,3,478,D,Overt,4
"[0, 0, 255]",0,0,0.20893185,1,3,479,D,Overt,4
"[0, 0, 255]",2,40,0.35930359,1,3,485,D,Overt,4
"[0, 0, 255]",0,35,0.29591632,1,3,486,D,Overt,4
"[0, 0, 255]",2,35,0.29701248,1,3,488,D,Overt,4
"[0, 0, 255]",2,25,0.2972671,1,3,490,D,Overt,4
"[0, 0, 255]",0,25,0.26836769,1,3,491,D,Overt,4
"[0, 0, 255]",2,40,0.21113202,1,3,492,D,Overt,4
"[0, 0, 255]",2,20,0.28536763,1,3,495,D,Overt,4
"[0, 0, 255]",0,0,0.22743006,0,3,500,D,Overt,4
"[0, 0, 255]",2,20,0.29250539,1,3,507,D,Overt,4
"[0, 0, 255]",2,5,0.36670726,1,3,508,D,Overt,4
"[0, 0, 255]",2,25,0.3043955,1,3,510,D,Overt,4
"[0, 0, 255]",0,40,0.34478801,1,3,512,D,Overt,4
"[0, 0, 255]",0,30,0.3956129,1,3,518,D,Overt,4
"[0, 0, 255]",2,30,0.24517278,1,3,519,D,Overt,4
"[0, 0, 255]",0,40,0.39698445,1,3,525,D,Overt,4
"[0, 0, 255]",2,35,0.45371548,1,3,535,D,Overt,4
"[0, 0, 255]",2,15,0.2172137,0,3,537,D,Overt,4
"[0, 0, 255]",2,35,0.22198277,1,3,540,D,Overt,4
"[0, 0, 255]",2,40,0.25522742,1,3,541,D,Overt,4
"[0, 0, 255]",2,10,0.31191636,1,3,543,D,Overt,4
"[0, 0, 255]",2,20,0.31952444,1,3,548,D,Overt,4
"[0, 0, 255]",0,30,0.41624102,1,3,550,D,Overt,4
"[0, 0, 255]",2,35,0.24075629,0,3,556,D,Overt,4
"[0, 0, 255]",2,30,0.31678085,1,3,558,D,Overt,4
"[0, 0, 255]",0,40,0.31266619,0,3,290,D,overt,4
"[0, 0, 255]",0,10,0.23938841,0,3,294,D,overt,4
"[0, 0, 255]",2,15,0.31945061,1,3,297,D,overt,4
"[0, 0, 255]",0,5,0.30807917,0,3,298,D,overt,4
"[0, 0, 255]",2,20,-0.1037144,0,3,304,D,overt,4
"[0, 0, 255]",2,40,0.42614975,1,3,306,D,overt,4
"[0, 0, 255]",2,35,0.25028883,0,3,308,D,overt,4
"[0, 0, 255]",0,5,0.22163743,0,3,315,D,overt,4
"[0, 0, 255]",0,15,0.21462245,0,3,319,D,overt,4
"[0, 0, 255]",0,35,0.20911821,0,3,327,D,overt,4
"[0, 0, 255]",2,20,0.54171749,1,3,331,D,overt,4
"[0, 0, 255]",0,15,0.19859847,0,3,334,D,overt,4
"[0, 0, 255]",2,10,0.22357646,0,3,345,D,overt,4
"[0, 0, 255]",0,20,0.31029855,1,3,346,D,overt,4
"[0, 0, 255]",2,25,0.28410081,1,3,348,D,overt,4
"[0, 0, 255]",2,30,0.28520776,1,3,350,D,overt,4
"[0, 0, 255]",0,5,0.28831938,1,3,352,D,overt,4
"[0, 0, 255]",0,15,0.22131225,0,3,361,D,overt,4
"[0, 0, 255]",0,20,0.19874589,0,3,364,D,overt,4
"[0, 0, 255]",2,20,0.31226043,1,3,368,D,overt,4
"[0, 0, 255]",2,30,0.31919459,1,3,370,D,overt,4
"[0, 0, 255]",0,30,0.2702248,0,3,373,D,overt,4
"[0, 0, 255]",0,15,0.30273044,1,3,377,D,overt,4
"[0, 0, 255]",0,20,0.300379,1,3,379,D,overt,4
"[0, 0, 255]",2,30,0.308156,1,3,380,D,overt,4
"[0, 0, 255]",2,40,0.31873301,1,3,381,D,overt,4
"[0, 0, 255]",0,15,0.25708506,1,3,382,D,overt,4
"[0, 0, 255]",0,5,0.28581613,1,3,384,D,overt,4
"[0, 0, 255]",0,20,0.30410074,1,3,390,D,overt,4
"[0, 0, 255]",0,25,0.20125407,0,3,393,D,overt,4
"[0, 0, 255]",2,40,0.23983278,1,3,395,D,overt,4
"[0, 0, 255]",0,5,0.30331467,1,3,397,D,overt,4
"[0, 0, 255]",2,25,0.1765513,0,3,398,D,overt,4
"[0, 0, 255]",0,15,0.22833451,0,3,400,D,overt,4
"[0, 0, 255]",0,40,0.28199366,1,3,401,D,overt,4
"[0, 0, 255]",0,10,0.26466408,1,3,404,D,overt,4
"[0, 0, 255]",0,40,0.28039837,0,3,409,D,overt,4
"[0, 0, 255]",2,35,0.26416838,1,3,411,D,overt,4
"[0, 0, 255]",0,25,0.26595367,1,3,412,D,overt,4
"[0, 0, 255]",2,10,0.26696843,1,3,415,D,overt,4
"[0, 0, 255]",0,0,0.20821136,0,3,427,D,overt,4
"[0, 0, 255]",2,25,0.23711053,1,3,428,D,overt,4
"[0, 0, 255]",2,10,0.20424651,0,3,430,D,overt,4
"[0, 0, 255]",2,20,0.28550096,1,3,435,D,overt,4
"[0, 0, 255]",0,35,0.34905175,1,3,436,D,overt,4
"[0, 0, 255]",2,15,0.28398548,1,3,438,D,overt,4
"[0, 0, 255]",0,35,0.28708765,1,3,440,D,overt,4
"[0, 0, 255]",0,35,0.29165492,1,3,442,D,overt,4
"[0, 0, 255]",0,40,0.31979535,1,3,445,D,overt,4
"[0, 0, 255]",2,15,0.26943845,1,3,446,D,overt,4
"[0, 0, 255]",0,30,0.24747652,0,3,449,D,overt,4
"[0, 0, 255]",0,20,0.33648576,1,3,453,D,overt,4
"[0, 0, 255]",0,10,0.27236512,1,3,458,D,overt,4
"[0, 0, 255]",2,40,0.22512094,1,3,460,D,overt,4
"[0, 0, 255]",0,35,0.33017211,1,3,467,D,overt,4
"[0, 0, 255]",2,20,0.3086463,1,3,469,D,overt,4
"[0, 0, 255]",0,15,0.22529829,0,3,476,D,overt,4
"[0, 0, 255]",2,10,0.25887459,1,3,479,D,overt,4
"[0, 0, 255]",2,35,0.28784402,1,3,484,D,overt,4
"[0, 0, 255]",0,30,0.39157304,0,3,485,D,overt,4
"[0, 0, 255]",0,40,0.22255699,0,3,501,D,overt,4
"[0, 0, 255]",2,15,0.26616776,1,3,502,D,overt,4
"[0, 0, 255]",2,5,0.23389673,0,3,506,D,overt,4
"[0, 0, 255]",0,5,0.19510513,0,3,510,D,overt,4
"[0, 0, 255]",0,40,0.34838776,1,3,511,D,overt,4
"[0, 0, 255]",0,25,0.28585138,1,3,512,D,overt,4
"[0, 0, 255]",0,15,0.24500672,1,3,513,D,overt,4
"[0, 0, 255]",0,10,0.27158487,1,3,514,D,overt,4
"[0, 0, 255]",0,30,0.24788547,0,3,517,D,overt,4
"[0, 0, 255]",0,35,0.24805912,1,3,518,D,overt,4
"[0, 0, 255]",0,35,0.26167283,0,3,523,D,overt,4
"[0, 0, 255]",2,15,0.23693052,1,3,526,D,overt,4
"[0, 0, 255]",2,20,0.21946366,1,3,528,D,overt,4
"[0, 0, 255]",2,20,0.21336389,1,3,529,D,overt,4
"[0, 0, 255]",0,25,0.21581377,0,3,531,D,overt,4
"[0, 0, 255]",2,40,0.22622858,1,3,533,D,overt,4
"[0, 0, 255]",2,15,0.25362485,1,3,538,D,overt,4
"[0, 0, 255]",0,10,0.23246741,0,3,541,D,overt,4
"[0, 0, 255]",2,25,0.24241148,1,3,545,D,overt,4
"[0, 0, 255]",0,10,0.29993671,1,3,546,D,overt,4
"[0, 0, 255]",0,25,0.33879258,1,3,551,D,overt,4
"[0, 0, 255]",0,0,0.31478474,1,3,553,D,overt,4
"[0, 0, 255]",0,5,0.19826746,1,3,554,D,overt,4
"[0, 0, 255]",0,0,0.3863058,1,3,291,E,Overt,4
"[0, 0, 255]",2,40,0.8508779,1,3,292,E,Overt,4
"[0, 0, 255]",0,20,0.2805126,1,3,293,E,Overt,4
"[0, 0, 255]",0,0,0.3424595,1,3,294,E,Overt,4
"[0, 0, 255]",2,35,0.5603951,0,3,302,E,Overt,4
"[0, 0, 255]",2,25,0.350658,1,3,303,E,Overt,4
"[0, 0, 255]",0,10,0.3041108,1,3,304,E,Overt,4
"[0, 0, 255]",2,0,0.4827308,1,3,312,E,Overt,4
"[0, 0, 255]",0,40,0.3532984,1,3,314,E,Overt,4
"[0, 0, 255]",2,25,0.4219283,1,3,316,E,Overt,4
"[0, 0, 255]",2,5,0.3735291,1,3,317,E,Overt,4
"[0, 0, 255]",2,5,0.4868131,1,3,318,E,Overt,4
"[0, 0, 255]",2,30,0.3802706,1,3,323,E,Overt,4
"[0, 0, 255]",2,40,0.3008219,1,3,324,E,Overt,4
"[0, 0, 255]",2,0,0.3374023,0,3,325,E,Overt,4
"[0, 0, 255]",0,25,0.4097833,1,3,326,E,Overt,4
"[0, 0, 255]",2,30,0.2479167,1,3,329,E,Overt,4
"[0, 0, 255]",0,5,0.4521885,1,3,331,E,Overt,4
"[0, 0, 255]",2,15,0.3088516,1,3,333,E,Overt,4
"[0, 0, 255]",2,40,0.4075866,1,3,336,E,Overt,4
"[0, 0, 255]",0,30,0.3365406,1,3,337,E,Overt,4
"[0, 0, 255]",2,10,0.3060724,1,3,338,E,Overt,4
"[0, 0, 255]",0,10,0.3947026,1,3,341,E,Overt,4
"[0, 0, 255]",2,30,0.3782591,1,3,342,E,Overt,4
"[0, 0, 255]",0,20,0.3148009,1,3,346,E,Overt,4
"[0, 0, 255]",0,10,0.3679695,1,3,347,E,Overt,4
"[0, 0, 255]",0,0,0.2785249,1,3,348,E,Overt,4
"[0, 0, 255]",2,40,0.3188893,1,3,349,E,Overt,4
"[0, 0, 255]",2,15,0.2713521,1,3,351,E,Overt,4
"[0, 0, 255]",0,15,0.3817784,1,3,352,E,Overt,4
"[0, 0, 255]",2,30,0.343869,1,3,358,E,Overt,4
"[0, 0, 255]",0,5,0.4676894,1,3,360,E,Overt,4
"[0, 0, 255]",2,5,0.4000621,0,3,361,E,Overt,4
"[0, 0, 255]",0,10,0.3717951,1,3,365,E,Overt,4
"[0, 0, 255]",0,15,0.2899272,1,3,366,E,Overt,4
"[0, 0, 255]",0,25,0.3326083,0,3,374,E,Overt,4
"[0, 0, 255]",2,5,0.2845093,1,3,382,E,Overt,4
"[0, 0, 255]",2,5,0.4060948,1,3,388,E,Overt,4
"[0, 0, 255]",0,35,0.3566547,1,3,389,E,Overt,4
"[0, 0, 255]",0,5,0.3139291,1,3,390,E,Overt,4
"[0, 0, 255]",0,40,0.3215806,1,3,392,E,Overt,4
"[0, 0, 255]",2,0,0.3482148,1,3,393,E,Overt,4
"[0, 0, 255]",0,35,0.3570995,1,3,396,E,Overt,4
"[0, 0, 255]",0,25,0.2865846,1,3,397,E,Overt,4
"[0, 0, 255]",0,25,0.3945999,1,3,402,E,Overt,4
"[0, 0, 255]",2,35,0.449851,1,3,404,E,Overt,4
"[0, 0, 255]",2,25,0.3752668,1,3,406,E,Overt,4
"[0, 0, 255]",2,10,0.3391971,1,3,407,E,Overt,4
"[0, 0, 255]",2,25,0.3552773,1,3,412,E,Overt,4
"[0, 0, 255]",2,10,0.3658777,1,3,414,E,Overt,4
"[0, 0, 255]",0,30,0.3615584,1,3,415,E,Overt,4
"[0, 0, 255]",2,10,0.2590613,1,3,416,E,Overt,4
"[0, 0, 255]",2,0,0.2992862,1,3,418,E,Overt,4
"[0, 0, 255]",2,15,0.3728743,1,3,421,E,Overt,4
"[0, 0, 255]",0,0,0.3925054,1,3,427,E,Overt,4
"[0, 0, 255]",2,25,0.3119467,0,3,430,E,Overt,4
"[0, 0, 255]",0,20,0.4369814,1,3,431,E,Overt,4
"[0, 0, 255]",0,30,0.3770051,1,3,437,E,Overt,4
"[0, 0, 255]",2,20,0.3700392,0,3,438,E,Overt,4
"[0, 0, 255]",2,35,0.2784458,1,3,439,E,Overt,4
"[0, 0, 255]",0,30,0.3759642,0,3,440,E,Overt,4
"[0, 0, 255]",0,40,0.3672853,1,3,441,E,Overt,4
"[0, 0, 255]",0,5,0.2569539,1,3,442,E,Overt,4
"[0, 0, 255]",2,15,0.3726917,1,3,444,E,Overt,4
"[0, 0, 255]",0,10,0.3864637,1,3,455,E,Overt,4
"[0, 0, 255]",0,30,0.3511703,1,3,456,E,Overt,4
"[0, 0, 255]",0,25,0.3910681,1,3,459,E,Overt,4
"[0, 0, 255]",0,15,0.3256787,1,3,460,E,Overt,4
"[0, 0, 255]",0,30,0.3720536,1,3,462,E,Overt,4
"[0, 0, 255]",0,25,0.4285445,1,3,464,E,Overt,4
"[0, 0, 255]",2,5,0.2974889,1,3,465,E,Overt,4
"[0, 0, 255]",2,10,0.4162543,1,3,469,E,Overt,4
"[0, 0, 255]",2,25,0.3654278,1,3,470,E,Overt,4
"[0, 0, 255]",0,25,0.3720982,1,3,473,E,Overt,4
"[0, 0, 255]",0,5,0.4166975,1,3,481,E,Overt,4
"[0, 0, 255]",0,5,0.3656885,1,3,486,E,Overt,4
"[0, 0, 255]",2,20,0.3321843,0,3,487,E,Overt,4
"[0, 0, 255]",0,30,0.3470348,1,3,491,E,Overt,4
"[0, 0, 255]",2,20,0.3187322,1,3,493,E,Overt,4
"[0, 0, 255]",0,5,0.3058229,1,3,494,E,Overt,4
"[0, 0, 255]",0,20,0.4257947,1,3,495,E,Overt,4
"[0, 0, 255]",0,40,0.3892121,1,3,502,E,Overt,4
"[0, 0, 255]",0,25,0.4170305,1,3,504,E,Overt,4
"[0, 0, 255]",2,30,0.4075157,1,3,506,E,Overt,4
"[0, 0, 255]",0,10,0.3752778,1,3,507,E,Overt,4
"[0, 0, 255]",0,5,0.4222678,1,3,509,E,Overt,4
"[0, 0, 255]",2,40,0.4573653,0,3,510,E,Overt,4
"[0, 0, 255]",2,0,0.3862084,1,3,514,E,Overt,4
"[0, 0, 255]",2,25,0.4518424,1,3,521,E,Overt,4
"[0, 0, 255]",2,20,0.4337147,1,3,522,E,Overt,4
"[0, 0, 255]",0,30,0.4887187,1,3,530,E,Overt,4
"[0, 0, 255]",0,25,0.386833,1,3,531,E,Overt,4
"[0, 0, 255]",2,40,0.4494249,1,3,535,E,Overt,4
"[0, 0, 255]",0,30,0.3193071,0,3,536,E,Overt,4
"[0, 0, 255]",0,30,0.4009025,1,3,543,E,Overt,4
"[0, 0, 255]",0,0,0.3154363,1,3,545,E,Overt,4
"[0, 0, 255]",2,10,0.316023,1,3,548,E,Overt,4
"[0, 0, 255]",2,5,0.4013436,1,3,552,E,Overt,4
"[0, 0, 255]",2,25,0.3809918,1,3,554,E,Overt,4
"[0, 0, 255]",2,25,0.4089315,1,3,557,E,Overt,4
"[0, 0, 255]",2,15,0.307144,1,3,289,E,Overt,4
"[0, 0, 255]",0,15,0.2595804,1,3,293,E,Overt,4
"[0, 0, 255]",2,40,0.3645114,1,3,295,E,Overt,4
"[0, 0, 255]",0,30,0.2444522,0,3,297,E,Overt,4
"[0, 0, 255]",0,20,0.2733801,0,3,303,E,Overt,4
"[0, 0, 255]",2,30,0.3211275,1,3,307,E,Overt,4
"[0, 0, 255]",0,10,0.4378105,1,3,309,E,Overt,4
"[0, 0, 255]",0,30,0.4452765,1,3,310,E,Overt,4
"[0, 0, 255]",2,10,0.5245214,1,3,311,E,Overt,4
"[0, 0, 255]",2,30,0.5481878,1,3,320,E,Overt,4
"[0, 0, 255]",0,20,0.6116245,0,3,322,E,Overt,4
"[0, 0, 255]",2,25,0.4153296,1,3,326,E,Overt,4
"[0, 0, 255]",2,15,0.3485799,0,3,328,E,Overt,4
"[0, 0, 255]",0,10,0.3103615,0,3,332,E,Overt,4
"[0, 0, 255]",0,40,0.3840405,1,3,333,E,Overt,4
"[0, 0, 255]",2,0,0.3181382,1,3,335,E,Overt,4
"[0, 0, 255]",0,10,0.2786822,1,3,338,E,Overt,4
"[0, 0, 255]",0,35,0.365033,1,3,340,E,Overt,4
"[0, 0, 255]",2,35,0.3654074,1,3,343,E,Overt,4
"[0, 0, 255]",0,25,0.3453439,1,3,346,E,Overt,4
"[0, 0, 255]",0,25,0.3218389,1,3,348,E,Overt,4
"[0, 0, 255]",2,20,0.3761665,1,3,349,E,Overt,4
"[0, 0, 255]",0,30,0.2558089,0,3,350,E,Overt,4
"[0, 0, 255]",2,10,0.3391614,1,3,352,E,Overt,4
"[0, 0, 255]",0,5,0.3607717,1,3,358,E,Overt,4
"[0, 0, 255]",0,15,0.3854007,1,3,360,E,Overt,4
"[0, 0, 255]",2,35,0.3273287,1,3,363,E,Overt,4
"[0, 0, 255]",0,30,0.4016122,1,3,364,E,Overt,4
"[0, 0, 255]",0,35,0.4087473,1,3,365,E,Overt,4
"[0, 0, 255]",0,15,0.416844,1,3,370,E,Overt,4
"[0, 0, 255]",2,20,0.5297249,1,3,371,E,Overt,4
"[0, 0, 255]",2,30,0.4000581,1,3,375,E,Overt,4
"[0, 0, 255]",0,40,0.4210037,1,3,377,E,Overt,4
"[0, 0, 255]",0,10,0.3741639,1,3,379,E,Overt,4
"[0, 0, 255]",2,35,0.448359,1,3,380,E,Overt,4
"[0, 0, 255]",0,10,0.4511647,1,3,382,E,Overt,4
"[0, 0, 255]",2,15,0.3881854,1,3,384,E,Overt,4
"[0, 0, 255]",2,35,0.4105562,1,3,387,E,Overt,4
"[0, 0, 255]",2,15,0.492615,1,3,391,E,Overt,4
"[0, 0, 255]",0,0,0.403095,1,3,393,E,Overt,4
"[0, 0, 255]",0,25,0.4004812,1,3,394,E,Overt,4
"[0, 0, 255]",2,35,0.4128576,1,3,399,E,Overt,4
"[0, 0, 255]",0,20,0.3518331,1,3,404,E,Overt,4
"[0, 0, 255]",2,10,0.4125783,1,3,410,E,Overt,4
"[0, 0, 255]",0,25,0.5096019,1,3,414,E,Overt,4
"[0, 0, 255]",0,20,0.4076828,1,3,415,E,Overt,4
"[0, 0, 255]",2,15,0.4454826,1,3,416,E,Overt,4
"[0, 0, 255]",0,5,0.4002037,1,3,418,E,Overt,4
"[0, 0, 255]",0,15,0.4594581,1,3,420,E,Overt,4
"[0, 0, 255]",2,15,0.4856747,1,3,428,E,Overt,4
"[0, 0, 255]",2,40,0.4575092,1,3,429,E,Overt,4
"[0, 0, 255]",0,35,0.4332381,1,3,433,E,Overt,4
"[0, 0, 255]",0,40,0.4415495,1,3,435,E,Overt,4
"[0, 0, 255]",2,5,0.2847019,1,3,436,E,Overt,4
"[0, 0, 255]",2,20,0.3931702,1,3,438,E,Overt,4
"[0, 0, 255]",2,40,0.3755218,0,3,440,E,Overt,4
"[0, 0, 255]",2,25,0.3955894,1,3,442,E,Overt,4
"[0, 0, 255]",0,20,0.4330121,1,3,443,E,Overt,4
"[0, 0, 255]",0,10,0.4240081,1,3,448,E,Overt,4
"[0, 0, 255]",2,30,0.4510253,1,3,451,E,Overt,4
"[0, 0, 255]",0,40,0.5530737,1,3,454,E,Overt,4
"[0, 0, 255]",2,15,0.7139573,1,3,458,E,Overt,4
"[0, 0, 255]",2,35,0.5770902,1,3,459,E,Overt,4
"[0, 0, 255]",2,20,0.4419017,1,3,461,E,Overt,4
"[0, 0, 255]",0,20,0.3985704,1,3,462,E,Overt,4
"[0, 0, 255]",2,0,0.2819161,1,3,463,E,Overt,4
"[0, 0, 255]",0,5,0.4522494,1,3,465,E,Overt,4
"[0, 0, 255]",2,35,0.3897607,0,3,466,E,Overt,4
"[0, 0, 255]",2,30,0.3697567,1,3,469,E,Overt,4
"[0, 0, 255]",0,5,0.4473884,1,3,470,E,Overt,4
"[0, 0, 255]",2,10,0.4593967,1,3,473,E,Overt,4
"[0, 0, 255]",2,20,0.415831,1,3,474,E,Overt,4
"[0, 0, 255]",2,0,0.437332,1,3,476,E,Overt,4
"[0, 0, 255]",2,20,0.4903597,1,3,477,E,Overt,4
"[0, 0, 255]",2,30,0.4943636,1,3,481,E,Overt,4
"[0, 0, 255]",0,10,0.5098273,1,3,483,E,Overt,4
"[0, 0, 255]",2,5,0.3895087,1,3,485,E,Overt,4
"[0, 0, 255]",2,15,0.2546864,0,3,492,E,Overt,4
"[0, 0, 255]",0,25,0.3037946,1,3,494,E,Overt,4
"[0, 0, 255]",0,0,0.3350007,0,3,497,E,Overt,4
"[0, 0, 255]",0,0,0.4542718,1,3,501,E,Overt,4
"[0, 0, 255]",0,5,0.3371508,1,3,503,E,Overt,4
"[0, 0, 255]",0,40,0.4003227,1,3,504,E,Overt,4
"[0, 0, 255]",2,15,0.3975153,1,3,512,E,Overt,4
"[0, 0, 255]",0,15,0.5828553,1,3,515,E,Overt,4
"[0, 0, 255]",2,0,0.4583526,1,3,521,E,Overt,4
"[0, 0, 255]",0,25,0.4236517,1,3,529,E,Overt,4
"[0, 0, 255]",0,10,0.388379,1,3,531,E,Overt,4
"[0, 0, 255]",2,15,0.4915014,1,3,533,E,Overt,4
"[0, 0, 255]",2,10,0.4441146,1,3,534,E,Overt,4
"[0, 0, 255]",2,15,0.3779522,1,3,535,E,Overt,4
"[0, 0, 255]",0,10,0.452382,1,3,536,E,Overt,4
"[0, 0, 255]",0,5,0.4416529,1,3,541,E,Overt,4
"[0, 0, 255]",0,20,0.4463397,1,3,545,E,Overt,4
"[0, 0, 255]",2,35,0.4931492,1,3,556,E,Overt,4
"[0, 0, 255]",0,30,0.4795095,1,3,558,E,Overt,4
"[0, 0, 255]",0,35,0.35832463,1,3,289,F,Overt,4
"[0, 0, 255]",0,40,0.31605027,1,3,290,F,Overt,4
"[0, 0, 255]",2,10,0.40244811,1,3,291,F,Overt,4
"[0, 0, 255]",0,20,0.33412726,1,3,293,F,Overt,4
"[0, 0, 255]",2,5,0.32864558,1,3,297,F,Overt,4
"[0, 0, 255]",2,30,0.37286406,1,3,300,F,Overt,4
"[0, 0, 255]",2,40,0.39743343,1,3,306,F,Overt,4
"[0, 0, 255]",0,5,0.33390506,1,3,312,F,Overt,4
"[0, 0, 255]",0,40,0.24642696,0,3,315,F,Overt,4
"[0, 0, 255]",0,35,0.31549263,1,3,316,F,Overt,4
"[0, 0, 255]",2,0,0.23191881,1,3,317,F,Overt,4
"[0, 0, 255]",2,30,0.40026103,1,3,319,F,Overt,4
"[0, 0, 255]",0,5,0.42626731,1,3,320,F,Overt,4
"[0, 0, 255]",2,20,0.3876087,1,3,322,F,Overt,4
"[0, 0, 255]",0,5,0.29056312,1,3,324,F,Overt,4
"[0, 0, 255]",2,15,0.39345734,1,3,333,F,Overt,4
"[0, 0, 255]",2,5,0.37049805,1,3,337,F,Overt,4
"[0, 0, 255]",0,35,0.29176181,1,3,338,F,Overt,4
"[0, 0, 255]",2,40,0.34940304,1,3,341,F,Overt,4
"[0, 0, 255]",0,40,0.22419584,0,3,344,F,Overt,4
"[0, 0, 255]",2,40,0.41486048,1,3,349,F,Overt,4
"[0, 0, 255]",2,0,0.26358491,1,3,350,F,Overt,4
"[0, 0, 255]",0,15,0.25547544,1,3,351,F,Overt,4
"[0, 0, 255]",0,0,0.31462974,1,3,355,F,Overt,4
"[0, 0, 255]",2,10,0.26674678,1,3,356,F,Overt,4
"[0, 0, 255]",2,0,0.32523018,1,3,358,F,Overt,4
"[0, 0, 255]",2,15,0.26707606,0,3,365,F,Overt,4
"[0, 0, 255]",0,35,0.27108366,0,3,370,F,Overt,4
"[0, 0, 255]",0,10,0.38599439,1,3,371,F,Overt,4
"[0, 0, 255]",0,10,0.26389557,1,3,372,F,Overt,4
"[0, 0, 255]",0,40,0.30175418,1,3,373,F,Overt,4
"[0, 0, 255]",2,10,0.35249042,1,3,376,F,Overt,4
"[0, 0, 255]",2,15,0.36920609,1,3,379,F,Overt,4
"[0, 0, 255]",0,25,0.34440978,1,3,380,F,Overt,4
"[0, 0, 255]",2,25,0.37203132,1,3,382,F,Overt,4
"[0, 0, 255]",0,25,0.30764343,1,3,384,F,Overt,4
"[0, 0, 255]",0,20,0.29363481,1,3,385,F,Overt,4
"[0, 0, 255]",2,30,0.31949653,1,3,386,F,Overt,4
"[0, 0, 255]",2,30,0.29517423,1,3,387,F,Overt,4
"[0, 0, 255]",0,40,0.35539418,1,3,390,F,Overt,4
"[0, 0, 255]",0,0,0.39332446,1,3,391,F,Overt,4
"[0, 0, 255]",0,25,0.33669452,1,3,393,F,Overt,4
"[0, 0, 255]",2,5,0.34595981,1,3,399,F,Overt,4
"[0, 0, 255]",2,15,0.33792098,0,3,401,F,Overt,4
"[0, 0, 255]",2,0,0.36091807,1,3,408,F,Overt,4
"[0, 0, 255]",2,40,0.3672509,1,3,410,F,Overt,4
"[0, 0, 255]",2,15,0.36346482,1,3,413,F,Overt,4
"[0, 0, 255]",0,10,0.39014117,1,3,417,F,Overt,4
"[0, 0, 255]",0,5,0.36756781,1,3,421,F,Overt,4
"[0, 0, 255]",2,25,0.32294669,1,3,422,F,Overt,4
"[0, 0, 255]",2,20,0.38420963,1,3,428,F,Overt,4
"[0, 0, 255]",0,0,0.27812852,1,3,429,F,Overt,4
"[0, 0, 255]",2,5,0.24165035,1,3,430,F,Overt,4
"[0, 0, 255]",2,25,0.39015399,1,3,438,F,Overt,4
"[0, 0, 255]",0,30,0.26043262,0,3,440,F,Overt,4
"[0, 0, 255]",2,5,0.36084902,1,3,441,F,Overt,4
"[0, 0, 255]",0,15,0.35434194,1,3,448,F,Overt,4
"[0, 0, 255]",2,35,0.35047707,1,3,450,F,Overt,4
"[0, 0, 255]",2,15,0.27436142,1,3,451,F,Overt,4
"[0, 0, 255]",2,10,0.42200735,1,3,454,F,Overt,4
"[0, 0, 255]",0,15,0.38772537,1,3,455,F,Overt,4
"[0, 0, 255]",2,0,0.32651262,1,3,460,F,Overt,4
"[0, 0, 255]",2,25,0.36813288,1,3,462,F,Overt,4
"[0, 0, 255]",0,35,0.33840185,1,3,465,F,Overt,4
"[0, 0, 255]",2,30,0.35265152,1,3,468,F,Overt,4
"[0, 0, 255]",0,20,0.38494311,1,3,474,F,Overt,4
"[0, 0, 255]",0,40,0.3562855,1,3,477,F,Overt,4
"[0, 0, 255]",0,10,0.28788607,1,3,482,F,Overt,4
"[0, 0, 255]",0,0,-0.0313248,0,3,485,F,Overt,4
"[0, 0, 255]",0,30,0.33519315,1,3,487,F,Overt,4
"[0, 0, 255]",2,35,0.39497496,1,3,488,F,Overt,4
"[0, 0, 255]",0,15,0.33293467,1,3,491,F,Overt,4
"[0, 0, 255]",0,35,0.27636077,1,3,492,F,Overt,4
"[0, 0, 255]",2,40,0.38621341,1,3,500,F,Overt,4
"[0, 0, 255]",2,20,0.35635007,1,3,502,F,Overt,4
"[0, 0, 255]",0,35,0.31351492,1,3,503,F,Overt,4
