Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[0, 0, 255]",2,40,0.21008751,1,1,38,D,overt,4,
"[0, 0, 255]",2,35,-0.1284623,1,1,39,D,overt,4,
"[0, 0, 255]",2,35,0.129167,1,1,40,D,overt,4,
"[0, 0, 255]",2,0,0.15635005,1,1,41,D,overt,4,
"[0, 0, 255]",0,20,0.23290493,1,1,42,D,overt,4,
"[0, 0, 255]",0,30,0.22253099,1,1,43,D,overt,4,
"[0, 0, 255]",0,35,0.18687125,1,1,44,D,overt,4,
"[0, 0, 255]",2,20,0.21090989,1,1,45,D,overt,4,
"[0, 0, 255]",0,35,0.19820471,1,1,46,D,overt,4,
"[0, 0, 255]",2,0,0.19006215,1,1,47,D,overt,4,
"[0, 0, 255]",2,40,0.20635341,1,1,48,D,overt,4,
"[0, 0, 255]",2,30,0.21410271,1,1,49,D,overt,4,
"[0, 0, 255]",2,15,0.13803658,1,1,50,D,overt,4,
"[0, 0, 255]",2,25,0.22831791,1,1,51,D,overt,4,
"[0, 0, 255]",2,15,0.19090296,1,1,52,D,overt,4,
"[0, 0, 255]",2,25,0.04164196,1,1,53,D,overt,4,
"[0, 0, 255]",2,20,0.19931399,1,1,54,D,overt,4,
"[0, 0, 255]",0,25,0.02408003,1,1,55,D,overt,4,
"[0, 0, 255]",0,20,0.24898804,1,1,56,D,overt,4,
"[0, 0, 255]",2,0,0.25338816,1,1,57,D,overt,4,
"[0, 0, 255]",0,30,0.2083423,1,1,58,D,overt,4,
"[0, 0, 255]",0,5,0.20514396,1,1,59,D,overt,4,
"[0, 0, 255]",2,40,0.19759964,1,1,60,D,overt,4,
"[0, 0, 255]",0,30,0.225169,1,1,61,D,overt,4,
"[0, 0, 255]",0,0,0.27463504,1,1,62,D,overt,4,
"[0, 0, 255]",2,20,0.18331643,1,1,63,D,overt,4,
"[0, 0, 255]",0,35,0.23201125,1,1,64,D,overt,4,
"[0, 0, 255]",0,0,0.22881533,1,1,65,D,overt,4,
"[0, 0, 255]",0,5,0.1602127,1,1,66,D,overt,4,
"[0, 0, 255]",0,40,0.0924778,1,1,67,D,overt,4,
"[0, 0, 255]",2,35,0.29764218,1,1,68,D,overt,4,
"[0, 0, 255]",2,0,-0.0817484,1,1,69,D,overt,4,
"[0, 0, 255]",0,10,0.25271192,1,1,70,D,overt,4,
"[0, 0, 255]",2,5,0.25557312,1,1,71,D,overt,4,
"[0, 0, 255]",2,30,0.16440805,1,1,72,D,overt,4,
"[0, 0, 255]",2,40,0.705094,1,1,1,E,Overt,4,
"[0, 0, 255]",0,10,0.3934844,1,1,2,E,Overt,4,
"[0, 0, 255]",2,0,0.4084556,1,1,3,E,Overt,4,
"[0, 0, 255]",0,25,0.446064,1,1,4,E,Overt,4,
"[0, 0, 255]",2,35,0.2882011,1,1,5,E,Overt,4,
"[0, 0, 255]",0,40,0.2391437,1,1,6,E,Overt,4,
"[0, 0, 255]",2,20,0.4545517,1,1,7,E,Overt,4,
"[0, 0, 255]",2,15,0.2991842,1,1,8,E,Overt,4,
"[0, 0, 255]",0,0,0.2099274,1,1,9,E,Overt,4,
"[0, 0, 255]",0,20,0.1653527,1,1,10,E,Overt,4,
"[0, 0, 255]",0,40,0.2251238,1,1,11,E,Overt,4,
"[0, 0, 255]",0,20,0.2363146,1,1,12,E,Overt,4,
"[0, 0, 255]",0,15,0.2562383,1,1,13,E,Overt,4,
"[0, 0, 255]",2,35,0.2282613,1,1,14,E,Overt,4,
"[0, 0, 255]",2,10,0.2333141,1,1,15,E,Overt,4,
"[0, 0, 255]",0,10,0.2334928,1,1,16,E,Overt,4,
"[0, 0, 255]",0,40,0.2313688,1,1,17,E,Overt,4,
"[0, 0, 255]",0,30,0.1953279,1,1,18,E,Overt,4,
"[0, 0, 255]",2,5,0.132206,1,1,19,E,Overt,4,
"[0, 0, 255]",2,10,0.2731008,1,1,20,E,Overt,4,
"[0, 0, 255]",2,15,0.2732948,1,1,21,E,Overt,4,
"[0, 0, 255]",0,25,0.2378062,1,1,22,E,Overt,4,
"[0, 0, 255]",0,35,0.2735103,1,1,23,E,Overt,4,
"[0, 0, 255]",2,15,0.2286522,1,1,24,E,Overt,4,
"[0, 0, 255]",0,35,0.2432855,1,1,25,E,Overt,4,
"[0, 0, 255]",0,30,0.2396756,1,1,26,E,Overt,4,
"[0, 0, 255]",2,0,0.2147954,1,1,27,E,Overt,4,
"[0, 0, 255]",2,5,0.2746868,1,1,28,E,Overt,4,
"[0, 0, 255]",2,5,0.3996403,1,1,29,E,Overt,4,
"[0, 0, 255]",2,15,0.2522843,1,1,30,E,Overt,4,
"[0, 0, 255]",0,20,0.2201064,1,1,31,E,Overt,4,
"[0, 0, 255]",0,30,0.2403782,1,1,32,E,Overt,4,
"[0, 0, 255]",0,15,0.4250099,1,1,33,E,Overt,4,
"[0, 0, 255]",2,20,0.3925326,1,1,34,E,Overt,4,
"[0, 0, 255]",2,0,0.2170299,1,1,35,E,Overt,4,
"[0, 0, 255]",2,30,0.1971188,1,1,36,E,Overt,4,
"[0, 0, 255]",2,5,0.2552459,1,1,37,E,Overt,4,
"[0, 0, 255]",0,15,0.2755759,1,1,38,E,Overt,4,
"[0, 0, 255]",0,5,0.2328553,1,1,39,E,Overt,4,
"[0, 0, 255]",0,30,0.2026205,1,1,40,E,Overt,4,
"[0, 0, 255]",2,40,0.2653027,1,1,41,E,Overt,4,
"[0, 0, 255]",2,20,0.1611431,1,1,42,E,Overt,4,
"[0, 0, 255]",2,40,0.266009,1,1,43,E,Overt,4,
"[0, 0, 255]",2,0,0.2492089,1,1,44,E,Overt,4,
"[0, 0, 255]",0,10,0.2105032,1,1,45,E,Overt,4,
"[0, 0, 255]",2,35,0.3033077,1,1,46,E,Overt,4,
"[0, 0, 255]",0,0,0.2380712,1,1,47,E,Overt,4,
"[0, 0, 255]",0,5,0.2607419,1,1,48,E,Overt,4,
"[0, 0, 255]",0,25,0.2857605,1,1,49,E,Overt,4,
"[0, 0, 255]",0,15,0.2436358,1,1,50,E,Overt,4,
"[0, 0, 255]",2,10,0.2012181,1,1,51,E,Overt,4,
"[0, 0, 255]",2,35,0.2470182,1,1,52,E,Overt,4,
"[0, 0, 255]",0,35,0.2446288,1,1,53,E,Overt,4,
"[0, 0, 255]",2,25,0.3161362,1,1,54,E,Overt,4,
"[0, 0, 255]",2,30,0.3088747,1,1,55,E,Overt,4,
"[0, 0, 255]",0,0,0.3844829,1,1,56,E,Overt,4,
"[0, 0, 255]",2,25,0.2837555,1,1,57,E,Overt,4,
"[0, 0, 255]",2,10,0.2150413,1,1,58,E,Overt,4,
"[0, 0, 255]",2,40,0.2701727,1,1,59,E,Overt,4,
"[0, 0, 255]",0,20,0.2489875,1,1,60,E,Overt,4,
"[0, 0, 255]",0,10,0.2967486,1,1,61,E,Overt,4,
"[0, 0, 255]",0,35,0.3800721,1,1,62,E,Overt,4,
"[0, 0, 255]",0,0,0.2843403,1,1,63,E,Overt,4,
"[0, 0, 255]",2,25,0.254793,1,1,64,E,Overt,4,
"[0, 0, 255]",2,30,0.2889078,1,1,65,E,Overt,4,
"[0, 0, 255]",0,25,0.297601,1,1,66,E,Overt,4,
"[0, 0, 255]",0,5,0.2394327,1,1,67,E,Overt,4,
"[0, 0, 255]",0,40,0.2744689,1,1,68,E,Overt,4,
"[0, 0, 255]",0,5,0.2823793,1,1,69,E,Overt,4,
"[0, 0, 255]",2,30,0.229461,1,1,70,E,Overt,4,
"[0, 0, 255]",2,25,0.3497847,1,1,71,E,Overt,4,
"[0, 0, 255]",2,20,0.2870361,1,1,72,E,Overt,4,
"[0, 0, 255]",2,20,0.4188265,1,1,1,E,Overt,4,
"[0, 0, 255]",0,10,0.3258966,1,1,2,E,Overt,4,
"[0, 0, 255]",2,30,0.274414,1,1,3,E,Overt,4,
"[0, 0, 255]",0,10,0.3200601,1,1,4,E,Overt,4,
"[0, 0, 255]",0,20,0.3325685,1,1,5,E,Overt,4,
"[0, 0, 255]",0,0,0.3387949,1,1,6,E,Overt,4,
"[0, 0, 255]",0,5,0.3009206,1,1,7,E,Overt,4,
"[0, 0, 255]",2,0,0.3043872,1,1,8,E,Overt,4,
"[0, 0, 255]",2,25,0.2611418,1,1,9,E,Overt,4,
"[0, 0, 255]",2,15,0.2775349,1,1,10,E,Overt,4,
"[0, 0, 255]",2,15,-0.0589713,1,1,11,E,Overt,4,
"[0, 0, 255]",0,15,0.2153396,1,1,12,E,Overt,4,
"[0, 0, 255]",0,10,0.1556643,1,1,13,E,Overt,4,
"[0, 0, 255]",0,30,-0.0536573,1,1,14,E,Overt,4,
"[0, 0, 255]",0,30,-0.0816928,1,1,15,E,Overt,4,
"[0, 0, 255]",2,20,-0.0638774,1,1,16,E,Overt,4,
"[0, 0, 255]",2,35,0.2610172,1,1,17,E,Overt,4,
"[0, 0, 255]",2,40,0.2935225,1,1,18,E,Overt,4,
"[0, 0, 255]",0,35,0.2531444,1,1,19,E,Overt,4,
"[0, 0, 255]",2,35,0.2479735,1,1,20,E,Overt,4,
"[0, 0, 255]",0,5,0.2187886,1,1,21,E,Overt,4,
"[0, 0, 255]",2,0,0.2218552,1,1,22,E,Overt,4,
"[0, 0, 255]",2,20,0.2635331,1,1,23,E,Overt,4,
"[0, 0, 255]",0,25,0.1098143,1,1,24,E,Overt,4,
"[0, 0, 255]",2,25,0.2244892,1,1,25,E,Overt,4,
"[0, 0, 255]",2,25,0.2836657,1,1,26,E,Overt,4,
"[0, 0, 255]",2,5,0.226525,1,1,27,E,Overt,4,
"[0, 0, 255]",0,15,0.0946286,1,1,28,E,Overt,4,
"[0, 0, 255]",0,15,0.2030133,1,1,29,E,Overt,4,
"[0, 0, 255]",0,15,0.4580571,1,1,30,E,Overt,4,
"[0, 0, 255]",0,25,0.2251348,1,1,31,E,Overt,4,
"[0, 0, 255]",0,40,0.239768,1,1,32,E,Overt,4,
"[0, 0, 255]",0,25,-0.0250202,1,1,33,E,Overt,4,
"[0, 0, 255]",2,40,0.2203983,1,1,34,E,Overt,4,
"[0, 0, 255]",2,25,0.2046559,1,1,35,E,Overt,4,
"[0, 0, 255]",2,0,0.2418137,1,1,36,E,Overt,4,
"[0, 0, 255]",2,20,0.4163073,1,1,37,E,Overt,4,
"[0, 0, 255]",0,10,0.3291671,1,1,38,E,Overt,4,
"[0, 0, 255]",2,40,0.1507671,1,1,39,E,Overt,4,
"[0, 0, 255]",0,35,0.1197673,1,1,40,E,Overt,4,
"[0, 0, 255]",0,40,0.2615368,1,1,41,E,Overt,4,
"[0, 0, 255]",2,15,0.2467118,1,1,42,E,Overt,4,
"[0, 0, 255]",0,40,0.1990762,1,1,43,E,Overt,4,
"[0, 0, 255]",2,5,0.1049133,1,1,44,E,Overt,4,
"[0, 0, 255]",2,35,0.2469004,1,1,45,E,Overt,4,
"[0, 0, 255]",2,15,0.2519193,1,1,46,E,Overt,4,
"[0, 0, 255]",2,5,0.3010475,1,1,47,E,Overt,4,
"[0, 0, 255]",2,30,0.2486946,1,1,48,E,Overt,4,
"[0, 0, 255]",0,0,0.2379989,1,1,49,E,Overt,4,
"[0, 0, 255]",2,10,0.246243,1,1,50,E,Overt,4,
"[0, 0, 255]",0,5,0.3279296,1,1,51,E,Overt,4,
"[0, 0, 255]",2,40,0.2593566,1,1,52,E,Overt,4,
"[0, 0, 255]",0,20,0.2414665,1,1,53,E,Overt,4,
"[0, 0, 255]",0,40,0.0697493,1,1,54,E,Overt,4,
"[0, 0, 255]",0,0,0.2382499,1,1,55,E,Overt,4,
"[0, 0, 255]",0,5,0.2283344,1,1,56,E,Overt,4,
"[0, 0, 255]",0,0,0.1978562,1,1,57,E,Overt,4,
"[0, 0, 255]",0,35,0.1449349,1,1,58,E,Overt,4,
"[0, 0, 255]",0,20,0.0943248,1,1,59,E,Overt,4,
"[0, 0, 255]",0,25,0.2087385,1,1,60,E,Overt,4,
"[0, 0, 255]",2,5,0.1788194,1,1,61,E,Overt,4,
"[0, 0, 255]",0,30,0.3843442,1,1,62,E,Overt,4,
"[0, 0, 255]",2,10,0.2027011,1,1,63,E,Overt,4,
"[0, 0, 255]",2,30,0.1059462,1,1,64,E,Overt,4,
"[0, 0, 255]",2,10,0.1630888,1,1,65,E,Overt,4,
"[0, 0, 255]",2,30,0.1944466,1,1,66,E,Overt,4,
"[0, 0, 255]",0,20,0.146287,1,1,67,E,Overt,4,
"[0, 0, 255]",2,0,0.2285434,1,1,68,E,Overt,4,
"[0, 0, 255]",0,35,0.144574,1,1,69,E,Overt,4,
"[0, 0, 255]",2,35,0.2419725,1,1,70,E,Overt,4,
"[0, 0, 255]",2,10,0.1879086,1,1,71,E,Overt,4,
"[0, 0, 255]",0,30,0.1368166,1,1,72,E,Overt,4,
"[0, 0, 255]",0,0,0.1992517,1,1,1,F,Overt,4,
"[0, 0, 255]",0,0,0.21171103,1,1,2,F,Overt,4,
"[0, 0, 255]",0,40,0.2062831,1,1,3,F,Overt,4,
"[0, 0, 255]",0,15,0.2093528,1,1,4,F,Overt,4,
"[0, 0, 255]",2,25,0.2166657,1,1,5,F,Overt,4,
"[0, 0, 255]",2,30,0.21331663,1,1,6,F,Overt,4,
"[0, 0, 255]",2,30,0.23041282,1,1,7,F,Overt,4,
"[0, 0, 255]",2,15,0.20973545,1,1,8,F,Overt,4,
"[0, 0, 255]",2,40,0.24991902,1,1,9,F,Overt,4,
"[0, 0, 255]",2,35,0.21452692,1,1,10,F,Overt,4,
"[0, 0, 255]",0,25,0.20421587,1,1,11,F,Overt,4,
"[0, 0, 255]",2,30,0.1756255,1,1,12,F,Overt,4,
"[0, 0, 255]",0,20,0.1979676,1,1,13,F,Overt,4,
"[0, 0, 255]",0,30,0.22946074,1,1,14,F,Overt,4,
"[0, 0, 255]",0,35,0.23855148,1,1,15,F,Overt,4,
"[0, 0, 255]",0,30,0.23994813,1,1,16,F,Overt,4,
"[0, 0, 255]",0,35,0.21238302,1,1,17,F,Overt,4,
"[0, 0, 255]",2,10,0.19220555,1,1,18,F,Overt,4,
"[0, 0, 255]",2,25,0.23016145,1,1,19,F,Overt,4,
"[0, 0, 255]",0,10,0.20492765,1,1,20,F,Overt,4,
"[0, 0, 255]",2,0,0.20742727,1,1,21,F,Overt,4,
"[0, 0, 255]",2,20,0.22220234,1,1,22,F,Overt,4,
"[0, 0, 255]",2,25,0.22572883,1,1,23,F,Overt,4,
"[0, 0, 255]",0,10,0.21737702,1,1,24,F,Overt,4,
"[0, 0, 255]",0,35,0.20781677,1,1,25,F,Overt,4,
"[0, 0, 255]",0,5,0.288202,1,1,26,F,Overt,4,
"[0, 0, 255]",2,40,0.21891015,1,1,27,F,Overt,4,
"[0, 0, 255]",2,20,0.25648141,1,1,28,F,Overt,4,
"[0, 0, 255]",0,35,0.25271831,1,1,29,F,Overt,4,
"[0, 0, 255]",2,0,0.18625536,1,1,30,F,Overt,4,
"[0, 0, 255]",2,15,0.22207449,1,1,31,F,Overt,4,
"[0, 0, 255]",0,30,0.20445617,1,1,32,F,Overt,4,
"[0, 0, 255]",0,20,0.2263434,1,1,33,F,Overt,4,
"[0, 0, 255]",0,25,0.19191492,1,1,34,F,Overt,4,
"[0, 0, 255]",0,30,0.23439181,1,1,35,F,Overt,4,
"[0, 0, 255]",2,15,0.24519221,1,1,36,F,Overt,4,
"[0, 0, 255]",2,40,0.23345693,1,1,37,F,Overt,4,
"[0, 0, 255]",0,20,0.2358108,1,1,38,F,Overt,4,
"[0, 0, 255]",2,0,0.18641409,1,1,39,F,Overt,4,
"[0, 0, 255]",0,10,0.21822702,1,1,40,F,Overt,4,
"[0, 0, 255]",0,0,0.21341786,1,1,41,F,Overt,4,
"[0, 0, 255]",2,10,0.19028298,1,1,42,F,Overt,4,
"[0, 0, 255]",0,0,0.19859269,1,1,43,F,Overt,4,
"[0, 0, 255]",2,40,0.18413331,1,1,44,F,Overt,4,
"[0, 0, 255]",2,10,0.22803369,1,1,45,F,Overt,4,
"[0, 0, 255]",0,25,0.23558859,1,1,46,F,Overt,4,
"[0, 0, 255]",2,35,0.23688067,1,1,47,F,Overt,4,
"[0, 0, 255]",0,15,0.18660946,1,1,48,F,Overt,4,
"[0, 0, 255]",0,15,0.22381007,1,1,49,F,Overt,4,
"[0, 0, 255]",2,5,0.26367736,1,1,50,F,Overt,4,
"[0, 0, 255]",0,20,0.38821159,1,1,51,F,Overt,4,
"[0, 0, 255]",2,35,0.22207808,1,1,52,F,Overt,4,
"[0, 0, 255]",0,10,0.22394917,1,1,53,F,Overt,4,
"[0, 0, 255]",0,40,0.18176252,1,1,54,F,Overt,4,
"[0, 0, 255]",2,20,0.19021545,1,1,55,F,Overt,4,
"[0, 0, 255]",2,35,0.23148732,1,1,56,F,Overt,4,
"[0, 0, 255]",2,25,0.21158145,1,1,57,F,Overt,4,
"[0, 0, 255]",0,40,0.25105962,1,1,58,F,Overt,4,
"[0, 0, 255]",2,5,0.20797683,1,1,59,F,Overt,4,
"[0, 0, 255]",0,5,0.20760911,1,1,60,F,Overt,4,
"[0, 0, 255]",2,5,0.38924271,1,1,61,F,Overt,4,
"[0, 0, 255]",2,0,0.24237305,1,1,62,F,Overt,4,
"[0, 0, 255]",2,15,0.35452832,1,1,63,F,Overt,4,
"[0, 0, 255]",0,5,0.19223178,1,1,64,F,Overt,4,
"[0, 0, 255]",2,5,0.19008281,1,1,65,F,Overt,4,
"[0, 0, 255]",0,25,0.2082097,1,1,66,F,Overt,4,
"[0, 0, 255]",2,30,0.19065953,1,1,67,F,Overt,4,
"[0, 0, 255]",0,15,0.18465055,1,1,68,F,Overt,4,
"[0, 0, 255]",2,10,0.24883602,1,1,69,F,Overt,4,
"[0, 0, 255]",2,20,0.25679101,1,1,70,F,Overt,4,
"[0, 0, 255]",0,40,0.29187877,1,1,71,F,Overt,4,
"[0, 0, 255]",0,5,0.22760816,1,1,72,F,Overt,4,
"[0, 0, 255]",2,15,0.25084274,1,1,1,F,Overt,4,
"[0, 0, 255]",0,25,0.2326351,1,1,2,F,Overt,4,
"[0, 0, 255]",2,35,0.2248278,1,1,3,F,Overt,4,
"[0, 0, 255]",0,10,0.24605503,1,1,4,F,Overt,4,
"[0, 0, 255]",0,40,0.24468338,1,1,5,F,Overt,4,
"[0, 0, 255]",2,10,0.24311001,1,1,6,F,Overt,4,
"[0, 0, 255]",0,20,0.28816518,1,1,7,F,Overt,4,
"[0, 0, 255]",2,5,0.21221983,1,1,8,F,Overt,4,
"[0, 0, 255]",0,10,0.22240415,1,1,9,F,Overt,4,
"[0, 0, 255]",2,0,0.2219879,1,1,10,F,Overt,4,
"[0, 0, 255]",0,25,0.21358519,1,1,11,F,Overt,4,
"[0, 0, 255]",2,40,0.20865629,1,1,12,F,Overt,4,
"[0, 0, 255]",0,30,0.27130127,1,1,13,F,Overt,4,
"[0, 0, 255]",0,20,0.23439723,1,1,14,F,Overt,4,
"[0, 0, 255]",2,15,0.3026995,1,1,15,F,Overt,4,
"[0, 0, 255]",2,5,0.23218594,1,1,16,F,Overt,4,
"[0, 0, 255]",0,0,0.21222307,1,1,17,F,Overt,4,
"[0, 0, 255]",0,40,0.25768207,1,1,18,F,Overt,4,
"[0, 0, 255]",2,40,0.22984566,1,1,19,F,Overt,4,
"[0, 0, 255]",0,0,0.28404244,1,1,20,F,Overt,4,
"[0, 0, 255]",2,0,0.28220062,1,1,21,F,Overt,4,
"[0, 0, 255]",0,5,0.25222546,1,1,22,F,Overt,4,
"[0, 0, 255]",2,20,0.24241835,1,1,23,F,Overt,4,
"[0, 0, 255]",2,25,0.33614446,1,1,24,F,Overt,4,
"[0, 0, 255]",0,40,0.24240028,1,1,25,F,Overt,4,
"[0, 0, 255]",2,20,0.20433876,1,1,26,F,Overt,4,
"[0, 0, 255]",0,35,0.26680876,1,1,27,F,Overt,4,
"[0, 0, 255]",2,15,0.2374184,1,1,28,F,Overt,4,
"[0, 0, 255]",0,15,0.24855498,1,1,29,F,Overt,4,
"[0, 0, 255]",2,0,0.23263098,1,1,30,F,Overt,4,
"[0, 0, 255]",2,30,0.22254765,1,1,31,F,Overt,4,
"[0, 0, 255]",0,20,0.23290794,1,1,32,F,Overt,4,
"[0, 0, 255]",0,35,0.2678529,1,1,33,F,Overt,4,
"[0, 0, 255]",2,20,0.27764451,1,1,34,F,Overt,4,
"[0, 0, 255]",2,5,0.21801413,1,1,35,F,Overt,4,
"[0, 0, 255]",2,35,0.18649922,1,1,36,F,Overt,4,
"[0, 0, 255]",2,40,0.28352692,1,1,37,F,Overt,4,
"[0, 0, 255]",0,35,0.26009228,1,1,38,F,Overt,4,
"[0, 0, 255]",0,10,0.22556104,1,1,39,F,Overt,4,
"[0, 0, 255]",2,35,0.2416034,1,1,40,F,Overt,4,
"[0, 0, 255]",0,15,0.20694591,1,1,41,F,Overt,4,
"[0, 0, 255]",2,20,0.29011837,1,1,42,F,Overt,4,
"[0, 0, 255]",0,0,0.21338631,1,1,43,F,Overt,4,
"[0, 0, 255]",0,5,0.33247505,1,1,44,F,Overt,4,
"[0, 0, 255]",0,30,0.24389297,1,1,45,F,Overt,4,
"[0, 0, 255]",0,25,0.28565089,1,1,46,F,Overt,4,
"[0, 0, 255]",0,25,0.25433055,1,1,47,F,Overt,4,
"[0, 0, 255]",2,5,0.22236884,1,1,48,F,Overt,4,
"[0, 0, 255]",0,40,0.26690163,1,1,49,F,Overt,4,
"[0, 0, 255]",2,0,0.26196975,1,1,50,F,Overt,4,
"[0, 0, 255]",0,35,0.2472685,1,1,51,F,Overt,4,
"[0, 0, 255]",0,30,0.3478538,1,1,52,F,Overt,4,
"[0, 0, 255]",2,30,0.19296797,1,1,53,F,Overt,4,
"[0, 0, 255]",2,25,0.21094516,1,1,54,F,Overt,4,
"[0, 0, 255]",2,35,0.26003755,1,1,55,F,Overt,4,
"[0, 0, 255]",0,0,0.52361616,1,1,56,F,Overt,4,
"[0, 0, 255]",0,20,0.22585632,1,1,57,F,Overt,4,
"[0, 0, 255]",2,10,0.20454879,1,1,58,F,Overt,4,
"[0, 0, 255]",2,40,0.24427817,1,1,59,F,Overt,4,
"[0, 0, 255]",2,30,0.22200402,1,1,60,F,Overt,4,
"[0, 0, 255]",2,25,0.2096235,1,1,61,F,Overt,4,
"[0, 0, 255]",2,10,0.21730522,1,1,62,F,Overt,4,
"[0, 0, 255]",0,15,0.25634434,1,1,63,F,Overt,4,
"[0, 0, 255]",2,15,0.23295523,1,1,64,F,Overt,4,
"[0, 0, 255]",0,5,0.22410794,1,1,65,F,Overt,4,
"[0, 0, 255]",2,25,0.2051302,1,1,66,F,Overt,4,
"[0, 0, 255]",2,10,0.21666499,1,1,67,F,Overt,4,
"[0, 0, 255]",0,15,0.20749405,1,1,68,F,Overt,4,
"[0, 0, 255]",0,30,0.23317798,1,1,69,F,Overt,4,
"[0, 0, 255]",0,10,0.21160453,1,1,70,F,Overt,4,
"[0, 0, 255]",0,5,0.20495263,1,1,71,F,Overt,4,
"[0, 0, 255]",2,30,0.19307127,1,1,72,F,Overt,4,
"[0, 0, 255]",0,25,0.2565131,1,1,1,G,Overt,4,
"[0, 0, 255]",0,10,0.2586744,1,1,2,G,Overt,4,
"[0, 0, 255]",0,20,0.2450068,1,1,3,G,Overt,4,
"[0, 0, 255]",0,0,0.2398632,1,1,4,G,Overt,4,
"[0, 0, 255]",0,30,0.2390397,1,1,5,G,Overt,4,
"[0, 0, 255]",0,20,0.2480874,1,1,6,G,Overt,4,
"[0, 0, 255]",0,5,0.3327986,1,1,7,G,Overt,4,
"[0, 0, 255]",0,35,0.2509498,1,1,8,G,Overt,4,
"[0, 0, 255]",0,40,0.2200852,1,1,9,G,Overt,4,
"[0, 0, 255]",0,30,0.268032,1,1,10,G,Overt,4,
"[0, 0, 255]",0,0,0.223627,1,1,11,G,Overt,4,
"[0, 0, 255]",0,30,0.2087217,1,1,12,G,Overt,4,
"[0, 0, 255]",0,40,0.3269959,1,1,13,G,Overt,4,
"[0, 0, 255]",0,35,0.2861378,1,1,14,G,Overt,4,
"[0, 0, 255]",0,10,0.2909037,1,1,15,G,Overt,4,
"[0, 0, 255]",0,40,0.2720003,1,1,16,G,Overt,4,
"[0, 0, 255]",0,25,0.2823705,1,1,17,G,Overt,4,
"[0, 0, 255]",0,40,0.3153235,1,1,18,G,Overt,4,
"[0, 0, 255]",0,0,0.265112,1,1,19,G,Overt,4,
"[0, 0, 255]",0,15,0.2090368,1,1,20,G,Overt,4,
"[0, 0, 255]",0,35,0.3021077,1,1,21,G,Overt,4,
"[0, 0, 255]",0,30,0.2682282,1,1,22,G,Overt,4,
"[0, 0, 255]",0,35,0.311266,1,1,23,G,Overt,4,
"[0, 0, 255]",0,20,0.2839901,1,1,24,G,Overt,4,
"[0, 0, 255]",0,10,0.214404,1,1,25,G,Overt,4,
"[0, 0, 255]",0,20,0.2978431,1,1,26,G,Overt,4,
"[0, 0, 255]",0,25,0.262609,1,1,27,G,Overt,4,
"[0, 0, 255]",0,5,0.2398901,1,1,28,G,Overt,4,
"[0, 0, 255]",0,25,0.2508086,1,1,29,G,Overt,4,
"[0, 0, 255]",0,5,0.247622,1,1,30,G,Overt,4,
"[0, 0, 255]",0,10,0.2385708,1,1,31,G,Overt,4,
"[0, 0, 255]",0,0,0.2278103,1,1,32,G,Overt,4,
"[0, 0, 255]",0,5,0.2132244,1,1,33,G,Overt,4,
"[0, 0, 255]",0,15,0.293794,1,1,34,G,Overt,4,
"[0, 0, 255]",0,15,0.243781,1,1,35,G,Overt,4,
"[0, 0, 255]",0,15,0.2320296,1,1,36,G,Overt,4,
"[0, 0, 255]",2,10,0.3074409,1,1,280,G,Overt,4,
"[0, 0, 255]",2,15,0.2711747,1,1,281,G,Overt,4,
"[0, 0, 255]",2,10,0.2335919,1,1,282,G,Overt,4,
"[0, 0, 255]",2,15,0.2435764,1,1,283,G,Overt,4,
"[0, 0, 255]",2,10,0.2971306,1,1,284,G,Overt,4,
"[0, 0, 255]",2,40,0.3833395,1,1,285,G,Overt,4,
"[0, 0, 255]",2,30,0.3537484,1,1,286,G,Overt,4,
"[0, 0, 255]",2,30,0.2727816,1,1,287,G,Overt,4,
"[0, 0, 255]",2,35,0.5075749,1,1,288,G,Overt,4,
"[0, 0, 255]",2,20,0.3485608,1,1,289,G,Overt,4,
"[0, 0, 255]",2,20,0.3168052,1,1,290,G,Overt,4,
"[0, 0, 255]",2,20,0.265862,1,1,291,G,Overt,4,
"[0, 0, 255]",2,5,0.2553645,1,1,292,G,Overt,4,
"[0, 0, 255]",2,5,0.2223937,1,1,293,G,Overt,4,
"[0, 0, 255]",2,5,0.2758853,1,1,294,G,Overt,4,
"[0, 0, 255]",2,40,0.4508556,1,1,295,G,Overt,4,
"[0, 0, 255]",2,40,0.3125645,1,1,296,G,Overt,4,
"[0, 0, 255]",2,35,0.3495427,1,1,297,G,Overt,4,
"[0, 0, 255]",2,25,0.2543814,1,1,298,G,Overt,4,
"[0, 0, 255]",2,35,0.3194549,1,1,299,G,Overt,4,
"[0, 0, 255]",2,35,0.3016366,1,1,300,G,Overt,4,
"[0, 0, 255]",2,25,0.4427496,1,1,301,G,Overt,4,
"[0, 0, 255]",2,0,0.3475093,1,1,302,G,Overt,4,
"[0, 0, 255]",2,5,0.365809,1,1,303,G,Overt,4,
"[0, 0, 255]",2,0,0.3629851,1,1,304,G,Overt,4,
"[0, 0, 255]",2,0,0.3293484,1,1,305,G,Overt,4,
"[0, 0, 255]",2,25,0.2758527,1,1,306,G,Overt,4,
"[0, 0, 255]",2,25,0.2756196,1,1,307,G,Overt,4,
"[0, 0, 255]",2,15,0.2572207,1,1,308,G,Overt,4,
