Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color,Cue
"[255, 255, 0]",2,10,0.7632905850005045,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.04171587799646659,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.23705611900004442,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.19635662400105502,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,0,0.11166168599811499,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.5069265400015865,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.26419964999877266,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.12520833099915762,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.04517261000000872,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.7291008520005562,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.6701676980010234,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.3943436740009929,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.07250505000047269,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.17669423299957998,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.7472529899969231,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.3757052209984977,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.3912748700022348,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.8108104959974298,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.12278899100056151,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.38911849500073004,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.6325960229987686,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.5819818039999518,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.791862588001095,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.45830689699869254,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.22867393900014577,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.7333006310000201,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.038873702000273624,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.22952845400141086,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.2478696400030458,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.06530582800041884,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.36765143899901886,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.3575204250009847,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.1272688040007779,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.7018587689999549,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.081930944998021,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.14644385199790122,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.7789323950019025,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.5210814489983022,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.28166322800097987,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.07462210899757338,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.3195497870001418,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.5305855730002804,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.7183337189999293,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.23035690999677172,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.10000909399968805,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.27467000099932193,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.7813497960014502,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.17231331200309796,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.4684019900014391,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.3799059160010074,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,0,0.10500923400104512,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.3749889329992584,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.21946161500090966,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.07911426899954677,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,10,0.09910585800025729,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.8520111190009629,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.2211869589991693,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.47471784799927264,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.23849858899848186,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.8655203630005417,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.8697263559988642,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.1709878529982234,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.2683027890016092,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.3738086720004503,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.2333323160019063,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.05341289499847335,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.22720225100056268,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.14163370499954908,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.2801394870002696,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.37525529399863444,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.30813818699971307,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.0779934329984826,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.3379353860000265,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.16046861199720297,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.008779915002378402,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.32797980200120946,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.12764402899847482,0,C,1,8,YR,BLACK,Yellow Circle
