Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 255, 0]",0,20,0.30582670000148937,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3149323060060851,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.33191761799389496,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.36202545097330585,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.42733805399620906,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.2933957439963706,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.41165077697951347,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.31352557498030365,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.3754871050477959,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.3818044289946556,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3231564619927667,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.3439452829770744,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.37808042898541316,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.29369125998346135,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.2752350469818339,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.40458684001350775,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.36340406798990443,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.32232799602206796,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.30561536201275885,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3365123889525421,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.4363551670103334,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.29751004301942885,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.33906684804242104,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.4068472600192763,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.34991419600555673,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3778330549830571,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.30206215602811426,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.35061009897617623,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.29671468201559037,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.33674422395415604,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.7310948509839363,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3150232849875465,1,Mingda,1,4,RY
