Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color,Cue
"[0, 0, 255]",0,10,0.4219819230000285,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.2622445079998506,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.34551409100004093,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.3750237910000942,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.41255797800025903,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.2636872369998746,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.3395466099999394,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.32728819799975827,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.4489517890000825,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.27947431699988374,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.38936158800012709,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.34221422400023584,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.41456784199983304,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.2724898580001136,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.3558157650003704,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.37872084900027403,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.401243893000028,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.26626172100018084,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.39182250499996735,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.33067801400037206,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.4025431989999888,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.316169373999939125,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.357104054999807,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.338818253000125,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.410460132999764,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.283203151999623515,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.35166025999974954,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.3397046330002886,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.4119803789998259,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.2692155790002071,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.3453831920001394,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.38254188700021405,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.4120093579999957,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.31918002299981526,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.3466168370002415,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.33477373999973133,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.4557186800002783,1,C,1,8,GB,BLACK,Green Circle
